county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,765,19,69,4121.55
Atkinson,339,3,40,4069.63
Bacon,462,8,34,4051.21
Baker,70,3,14,2246.47
Baldwin,1130,43,109,2543.44
Banks,290,5,45,1451.31
Barrow,1391,33,186,1610.27
Bartow,1999,64,225,1804.62
Ben Hill,509,5,48,3057.98
Berrien,329,1,15,1706.79
Bibb,3951,79,633,2596.78
Bleckley,264,10,20,2056.4
Brantley,269,6,20,1400.9
Brooks,421,17,47,2676.93
Bryan,717,8,59,1832.03
Bulloch,1365,17,94,1717.69
Burke,518,7,66,2318.5
Butts,502,40,45,1994.12
Calhoun,211,6,43,3340.19
Camden,831,5,26,1541.06
Candler,277,7,9,2556.06
Carroll,1997,52,133,1662.52
Catoosa,699,11,55,1016.42
Charlton,451,3,17,3403.52
Chatham,6146,91,560,2103.53
Chattahoochee,794,2,11,7386.73
Chattooga,349,4,17,1409.19
Cherokee,3861,66,363,1448.14
Clarke,2209,21,145,1702.12
Clay,100,2,7,3502.63
Clayton,5380,115,543,1764.87
Clinch,212,4,16,3185.1
Cobb,14690,334,1455,1858.11
Coffee,1566,30,209,3638.31
Colquitt,1593,24,120,3509.35
Columbia,2511,29,131,1582.92
Cook,462,6,46,2649.54
Coweta,1688,26,104,1110.52
Crawford,112,0,15,915.93
Crisp,405,15,57,1817.04
Dade,147,2,10,909.54
Dawson,458,5,58,1694.98
DeKalb,14746,254,1677,1859.16
Decatur,845,16,68,3210.24
Dodge,246,3,20,1206.77
Dooly,262,14,47,1955.22
Dougherty,2786,172,574,3098.83
Douglas,2838,56,334,1868.26
Early,377,32,32,3715.75
Echols,226,2,8,5694.13
Effingham,793,5,53,1238.56
Elbert,381,1,20,2011.08
Emanuel,566,11,43,2497.35
Evans,304,3,19,2844.58
Fannin,362,5,32,1375.38
Fayette,1243,33,68,1057.48
Floyd,1751,18,129,1752.47
Forsyth,2507,26,232,992.84
Franklin,443,6,34,1898.92
Fulton,21601,463,1975,1965.19
Gilmer,665,4,63,2116.69
Glascock,26,1,4,859.5
Glynn,2698,55,199,3135.5
Gordon,1310,23,87,2256.71
Grady,543,7,70,2212.71
Greene,348,12,42,1859.27
Gwinnett,21175,283,2235,2180.42
Habersham,1188,51,171,2593.89
Hall,6420,104,778,3111.23
Hancock,336,35,49,4101.06
Haralson,241,7,20,784.45
Harris,676,17,73,1947.45
Hart,336,8,48,1287.01
Heard,151,5,9,1220.7
Henry,3588,56,158,1495.84
Houston,2133,62,282,1358.26
Irwin,178,1,26,1886.99
Jackson,1148,17,108,1536.81
Jasper,175,2,13,1232.48
Jeff Davis,505,8,27,3333.77
Jefferson,545,9,56,3559.07
Jenkins,258,24,47,3008.4
Johnson,256,12,44,2649.83
Jones,331,4,31,1157.71
Lamar,288,13,29,1488.6
Lanier,227,4,15,2193.02
Laurens,1086,17,94,2296.18
Lee,597,23,87,1991.93
Liberty,789,7,71,1274.55
Lincoln,164,5,22,2018.46
Long,141,2,10,708.01
Lowndes,3237,50,156,2746.06
Lumpkin,394,8,61,1165.61
Macon,187,10,40,1439.79
Madison,437,7,47,1448.12
Marion,161,5,15,1941.4
McDuffie,399,10,55,1847.48
McIntosh,203,3,13,1393.56
Meriwether,421,7,51,2002.85
Miller,157,0,8,2723.8
Mitchell,660,41,127,2992.38
Monroe,486,29,62,1752.8
Montgomery,163,2,16,1767.13
Morgan,308,0,18,1609.36
Murray,643,3,36,1597.08
Muscogee,4992,107,507,2605.07
Newton,1944,46,203,1730.25
Non-GA Resident/Unknown State,16567,99,481,0
Oconee,464,15,45,1111.72
Oglethorpe,243,7,33,1594.49
Paulding,1851,25,127,1072.78
Peach,428,16,72,1563.47
Pickens,434,6,41,1294.36
Pierce,434,9,46,2220.52
Pike,239,6,22,1267.23
Polk,927,11,43,2131.92
Pulaski,135,3,18,1239.33
Putnam,465,18,49,2124.74
Quitman,31,1,6,1351.35
Rabun,231,3,35,1359.94
Randolph,278,26,44,4116.08
Richmond,4829,96,429,2387.76
Rockdale,1439,26,181,1515.37
Schley,79,1,8,1497.63
Screven,223,9,30,1604.32
Seminole,231,5,20,2837.84
Spalding,1019,43,131,1474.46
Stephens,679,14,78,2579
Stewart,258,9,52,4209.5
Sumter,778,56,177,2646.35
Talbot,145,3,21,2354.66
Taliaferro,15,0,1,919.12
Tattnall,578,2,40,2274.61
Taylor,102,3,15,1281.73
Telfair,299,12,30,1911.28
Terrell,307,30,67,3625.84
Thomas,1165,44,142,2622.04
Tift,1390,44,181,3404.36
Toombs,841,9,59,3116.78
Towns,155,2,19,1288.02
Treutlen,137,3,18,2006.15
Troup,2380,74,270,3380.01
Turner,261,18,40,3231.8
Twiggs,131,4,32,1620.08
Union,324,7,48,1278.86
Unknown,2765,7,73,0
Upson,620,49,62,2359.48
Walker,791,16,41,1136.33
Walton,1233,41,135,1286.87
Ware,1201,32,118,3349.79
Warren,89,1,21,1708.25
Washington,529,2,36,2605.65
Wayne,857,12,67,2859.14
Webster,39,2,8,1529.41
Wheeler,101,1,5,1277.03
White,381,6,62,1199.7
Whitfield,3678,34,188,3513.83
Wilcox,192,19,41,2184.3
Wilkes,197,3,22,1967.25
Wilkinson,234,12,43,2623.61
Worth,465,23,78,2308.61
