"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1771","US-13001","13","1","18561","152","55","9541.51","296.32","441.79","82","362","4"
"Atkinson","752","US-13003","13","3","8330","113","15","9027.61","180.07","144.06","12","206","1"
"Bacon","1011","US-13005","13","5","11404","74","25","8865.31","219.22","192.91","22","328","7"
"Baker","153","US-13007","13","7","3116","31","6","4910.14","192.55","64.18","2","62","0"
"Baldwin","3621","US-13009","13","9","44428","285","95","8150.27","213.83","339.88","151","524","4"
"Banks","1500","US-13011","13","11","19982","172","29","7506.76","145.13","285.26","57","115","1"
"Barrow","7684","US-13013","13","13","86383","535","107","8895.27","123.87","453.79","392","837","1"
"Bartow","9602","US-13015","13","15","110771","654","166","8668.33","149.86","559.71","620","2527","14"
"Ben Hill","1444","US-13017","13","17","16645","145","51","8675.28","306.4","114.15","19","552","17"
"Berrien","988","US-13019","13","19","19276","65","28","5125.54","145.26","207.51","40","643","12"
"Bibb","12262","US-13021","13","21","152150","1553","324","8059.15","212.95","370.03","563","1717","30"
"Bleckley","768","US-13023","13","23","12838","45","32","5982.24","249.26","148","19","606","12"
"Brantley","849","US-13025","13","25","19202","64","25","4421.41","130.19","229.14","44","624","2"
"Brooks","879","US-13027","13","27","15727","84","37","5589.11","235.26","101.74","16","352","6"
"Bryan","2334","US-13029","13","29","39137","157","25","5963.67","63.88","393.49","154","613","3"
"Bulloch","4886","US-13031","13","31","79467","190","47","6148.46","59.14","382.55","304","1277","37"
"Burke","1617","US-13033","13","33","22342","136","29","7237.49","129.8","349.12","78","674","19"
"Butts","1903","US-13035","13","35","25174","108","64","7559.39","254.23","496.54","125","636","4"
"Calhoun","430","US-13037","13","37","6317","71","14","6807.03","221.62","411.59","26","122","0"
"Camden","2950","US-13039","13","39","53924","112","24","5470.66","44.51","280.02","151","568","5"
"Candler","711","US-13043","13","43","10837","57","33","6560.86","304.51","92.28","10","175","18"
"Carroll","6771","US-13045","13","45","120119","281","117","5636.91","97.4","286.38","344","3395","71"
"Catoosa","4856","US-13047","13","47","68771","205","53","7061.12","77.07","506.03","348","376","3"
"Charlton","998","US-13049","13","49","13251","54","16","7531.51","120.75","226.4","30","277","8"
"Chatham","17717","US-13051","13","51","292176","1400","323","6063.81","110.55","433.64","1267","2004","15"
"Chattahoochee","2558","US-13053","13","53","10749","21","9","23797.56","83.73","1488.51","160","332","2"
"Chattooga","2028","US-13055","13","55","24766","145","55","8188.65","222.08","266.49","66","444","5"
"Cherokee","19010","US-13057","13","57","266617","1074","229","7130.08","85.89","400.2","1067","6660","8"
"Clarke","11650","US-13059","13","59","129779","429","102","8976.8","78.6","418.4","543","2021","4"
"Clay","177","US-13061","13","61","2855","9","3","6199.65","105.08","175.13","5","50","0"
"Clayton","20059","US-13063","13","63","304838","1156","336","6580.22","110.22","724.32","2208","1966","16"
"Clinch","690","US-13065","13","65","6656","62","21","10366.59","315.5","375.6","25","199","0"
"Cobb","53413","US-13067","13","67","790588","2655","776","6756.11","98.15","354.04","2799","13085","57"
"Coffee","4067","US-13069","13","69","43042","598","113","9448.91","262.53","239.3","103","959","25"
"Colquitt","3159","US-13071","13","71","45393","216","59","6959.22","129.98","293","133","1042","25"
"Columbia","10179","US-13073","13","73","158631","410","138","6416.78","86.99","353.02","560","4905","35"
"Cook","1117","US-13075","13","75","17437","103","34","6405.92","194.99","103.23","18","531","3"
"Coweta","7564","US-13077","13","77","152001","259","133","4976.28","87.5","303.95","462","4548","9"
"Crawford","487","US-13079","13","79","12228","59","11","3982.66","89.96","228.98","28","110","2"
"Crisp","1287","US-13081","13","81","22289","144","39","5774.15","174.97","152.54","34","591","17"
"Dade","1035","US-13083","13","83","16162","50","9","6403.91","55.69","433.11","70","147","1"
"Dawson","2471","US-13085","13","85","27021","215","32","9144.74","118.43","381.19","103","202","1"
"DeKalb","49614","US-13089","13","89","793154","3935","684","6255.28","86.24","344.95","2736","4763","52"
"Decatur","2021","US-13087","13","87","26322","135","49","7677.99","186.16","227.95","60","649","12"
"Dodge","1055","US-13091","13","91","20385","102","53","5175.37","260","122.64","25","977","38"
"Dooly","710","US-13093","13","93","13400","79","27","5298.51","201.49","164.18","22","253","10"
"Dougherty","5157","US-13095","13","95","89905","922","252","5736.05","280.3","238.03","214","1747","12"
"Douglas","10397","US-13097","13","97","151906","702","140","6844.36","92.16","551","837","2348","26"
"Early","950","US-13099","13","99","10146","65","40","9363.3","394.24","453.38","46","145","4"
"Echols","350","US-13101","13","101","3969","11","2","8818.34","50.39","151.17","6","89","4"
"Effingham","3381","US-13103","13","103","64026","213","52","5280.67","81.22","412.33","264","542","2"
"Elbert","1457","US-13105","13","105","18945","113","42","7690.68","221.69","269.2","51","710","12"
"Emanuel","1661","US-13107","13","107","22664","115","51","7328.8","225.03","136.78","31","734","25"
"Evans","711","US-13109","13","109","10687","67","11","6652.94","102.93","327.5","35","171","8"
"Fannin","1894","US-13111","13","111","26320","154","50","7196.05","189.97","368.54","97","193","9"
"Fayette","5645","US-13113","13","113","117544","207","115","4802.46","97.84","448.34","527","1782","11"
"Floyd","8979","US-13115","13","115","99916","735","150","8986.55","150.13","419.35","419","1506","31"
"Forsyth","15412","US-13117","13","117","252507","851","130","6103.59","51.48","466.92","1179","2766","5"
"Franklin","2210","US-13119","13","119","23329","138","35","9473.19","150.03","458.66","107","252","5"
"Fulton","71644","US-13121","13","121","1099181","3994","985","6517.94","89.61","347.9","3824","10026","64"
"Gilmer","2296","US-13123","13","123","31417","187","55","7308.15","175.06","525.19","165","386","8"
"Glascock","137","US-13125","13","125","3025","18","5","4528.93","165.29","297.52","9","106","9"
"Glynn","6123","US-13127","13","127","86047","408","139","7115.88","161.54","426.51","367","1140","15"
"Gordon","5583","US-13129","13","129","58049","269","85","9617.74","146.43","592.6","344","1299","8"
"Grady","1445","US-13131","13","131","24540","160","41","5888.35","167.07","179.3","44","494","10"
"Greene","1374","US-13133","13","133","18717","119","39","7340.92","208.37","502.22","94","267","3"
"Gwinnett","77657","US-13135","13","135","971145","4838","813","7996.44","83.72","414.56","4026","10667","54"
"Habersham","4476","US-13137","13","137","45800","447","131","9772.93","286.03","331.88","152","225","4"
"Hall","23326","US-13139","13","139","206349","2175","355","11304.15","172.04","355.22","733","1495","17"
"Hancock","782","US-13141","13","141","8193","92","54","9544.73","659.1","353.96","29","71","1"
"Haralson","1564","US-13143","13","143","30722","59","31","5090.81","100.9","250.63","77","800","39"
"Harris","1905","US-13145","13","145","34712","136","42","5488.02","121","342.82","119","318","0"
"Hart","1607","US-13147","13","147","26107","108","34","6155.44","130.23","275.79","72","559","15"
"Heard","572","US-13149","13","149","12370","37","13","4624.09","105.09","299.11","37","200","3"
"Henry","16404","US-13151","13","151","239866","469","216","6838.82","90.05","421.49","1011","4024","20"
"Houston","9024","US-13153","13","153","157039","623","150","5746.34","95.52","270","424","3635","45"
"Irwin","652","US-13155","13","155","9433","76","15","6911.91","159.02","74.21","7","213","10"
"Jackson","7763","US-13157","13","157","74700","432","109","10392.24","145.92","483.27","361","963","10"
"Jasper","603","US-13159","13","159","14199","52","14","4246.78","98.6","267.62","38","634","14"
"Jeff Davis","1195","US-13161","13","161","15148","96","33","7888.83","217.85","310.27","47","510","8"
"Jefferson","1504","US-13163","13","163","15313","140","50","9821.72","326.52","450.6","69","303","4"
"Jenkins","693","US-13165","13","165","8576","78","36","8080.69","419.78","279.85","24","105","2"
"Johnson","740","US-13167","13","167","9661","92","39","7659.66","403.68","372.63","36","309","6"
"Jones","1469","US-13169","13","169","28591","133","35","5137.98","122.42","339.27","97","327","3"
"Lamar","1199","US-13171","13","171","19347","87","34","6197.34","175.74","294.62","57","602","9"
"Lanier","467","US-13173","13","173","10351","25","7","4511.64","67.63","125.59","13","253","3"
"Laurens","3541","US-13175","13","175","47296","330","131","7486.89","276.98","329.84","156","1726","18"
"Lee","1514","US-13177","13","177","29971","168","42","5051.55","140.14","230.22","69","1005","5"
"Liberty","2590","US-13179","13","179","61904","190","45","4183.9","72.69","318.23","197","366","1"
"Lincoln","466","US-13181","13","181","8125","44","16","5735.38","196.92","246.15","20","235","3"
"Long","614","US-13183","13","183","19915","45","10","3083.1","50.21","215.92","43","149","1"
"Lowndes","7102","US-13185","13","185","117878","329","125","6024.87","106.04","170.52","201","4050","54"
"Lumpkin","2604","US-13187","13","187","33802","261","50","7703.69","147.92","275.13","93","96","2"
"Macon","560","US-13193","13","193","12988","74","20","4311.67","153.99","361.87","47","203","3"
"Madison","2497","US-13195","13","195","30177","129","33","8274.51","109.35","543.46","164","424","9"
"Marion","360","US-13197","13","197","8293","30","12","4341.01","144.7","217.05","18","137","1"
"McDuffie","1528","US-13189","13","189","21597","134","34","7075.06","157.43","393.57","85","677","4"
"McIntosh","573","US-13191","13","191","14567","50","13","3933.55","89.24","260.86","38","128","2"
"Meriwether","1378","US-13199","13","199","21020","119","42","6555.66","199.81","575.64","121","405","7"
"Miller","601","US-13201","13","201","5764","30","4","10426.79","69.4","572.52","33","151","3"
"Mitchell","1447","US-13205","13","205","22056","216","69","6560.57","312.84","199.49","44","463","4"
"Monroe","1706","US-13207","13","207","27727","165","75","6152.85","270.49","310.17","86","531","10"
"Montgomery","686","US-13209","13","209","9224","39","19","7437.12","205.98","227.67","21","156","1"
"Morgan","1083","US-13211","13","211","19138","73","10","5658.9","52.25","318.74","61","663","3"
"Murray","3767","US-13213","13","213","40261","211","59","9356.45","146.54","558.85","225","583","3"
"Muscogee","12320","US-13215","13","215","191626","954","297","6429.19","154.99","331.37","635","1487","26"
"Newton","6582","US-13217","13","217","112354","531","173","5858.27","153.98","305.29","343","2304","12"
"Non-GA Resident/Unknown State","24352","US-.",".",".","0","1135","370","0","0","0","1368","4497","103"
"Oconee","2645","US-13219","13","219","41737","115","53","6337.3","126.99","371.37","155","818","3"
"Oglethorpe","1076","US-13221","13","221","15240","68","21","7060.37","137.8","328.08","50","261","1"
"Paulding","9230","US-13223","13","223","172542","287","139","5349.42","80.56","332.67","574","4478","26"
"Peach","1660","US-13225","13","225","27375","192","40","6063.93","146.12","332.42","91","624","3"
"Pickens","2245","US-13227","13","227","33530","171","45","6695.5","134.21","444.38","149","682","14"
"Pierce","1146","US-13229","13","229","19545","120","37","5863.39","189.31","214.89","42","1098","11"
"Pike","946","US-13231","13","231","18860","60","20","5015.91","106.04","371.16","70","1013","10"
"Polk","3591","US-13233","13","233","43482","327","65","8258.59","149.49","363.37","158","1415","5"
"Pulaski","553","US-13235","13","235","10893","49","27","5076.65","247.87","192.78","21","281","7"
"Putnam","1620","US-13237","13","237","21885","131","45","7402.33","205.62","525.47","115","303","1"
"Quitman","75","US-13239","13","239","2294","9","1","3269.4","43.59","130.78","3","76","0"
