"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","241538","4338","18723"
"Male","Georgia","207909","4725","17852"
"Unknown","Georgia","6666","10","165"
"Female","Appling","681","15","57"
"Male","Appling","569","26","55"
"Unknown","Appling","9","0","0"
"Female","Atkinson","295","5","41"
"Male","Atkinson","252","4","40"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","344","8","22"
"Male","Bacon","322","12","30"
"Unknown","Bacon","7","0","1"
"Female","Baker","55","2","8"
"Male","Baker","54","4","13"
"Female","Baldwin","1437","16","81"
"Male","Baldwin","1156","54","112"
"Unknown","Baldwin","15","0","1"
"Female","Banks","479","5","56"
"Male","Banks","381","7","48"
"Unknown","Banks","9","0","0"
"Female","Barrow","1944","36","178"
"Male","Barrow","1616","24","143"
"Unknown","Barrow","22","0","1"
"Female","Bartow","2650","47","184"
"Male","Bartow","2274","56","201"
"Unknown","Bartow","43","0","1"
"Female","Ben Hill","603","13","52"
"Male","Ben Hill","407","22","47"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","350","10","17"
"Male","Berrien","278","8","15"
"Unknown","Berrien","7","0","0"
"Female","Bibb","4486","121","540"
"Male","Bibb","3297","103","456"
"Unknown","Bibb","67","0","2"
"Female","Bleckley","336","18","19"
"Male","Bleckley","224","12","17"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","305","8","26"
"Male","Brantley","261","10","21"
"Unknown","Brantley","2","0","0"
"Female","Brooks","365","6","29"
"Male","Brooks","284","20","28"
"Unknown","Brooks","12","0","0"
"Female","Bryan","797","8","48"
"Male","Bryan","696","8","60"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","1926","21","87"
"Male","Bulloch","1430","14","68"
"Unknown","Bulloch","39","0","0"
"Female","Burke","565","8","51"
"Male","Burke","476","5","49"
"Unknown","Burke","6","0","1"
"Female","Butts","464","22","30"
"Male","Butts","459","24","36"
"Unknown","Butts","41","0","2"
"Female","Calhoun","148","8","23"
"Male","Calhoun","150","3","30"
"Unknown","Calhoun","1","0","0"
"Female","Camden","957","8","48"
"Male","Camden","889","10","38"
"Unknown","Camden","9","0","0"
"Female","Candler","321","11","24"
"Male","Candler","260","16","23"
"Unknown","Candler","2","0","0"
"Female","Carroll","2319","43","114"
