"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1428","13"
"Hispanic/Latino","American Indian/Alaska Native","58","0"
"Hispanic/Latino","Asian","138","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","120","0"
"Hispanic/Latino","Other","19281","190"
"Hispanic/Latino","Unknown","8126","6"
"Hispanic/Latino","White","26447","342"
"Non-Hispanic/Latino","African-American/Black","109144","3482"
"Non-Hispanic/Latino","American Indian/Alaska Native","188","10"
"Non-Hispanic/Latino","Asian","6972","161"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","317","7"
"Non-Hispanic/Latino","Other","4964","16"
"Non-Hispanic/Latino","Unknown","3837","11"
"Non-Hispanic/Latino","White","148690","4760"
"Unknown","African-American/Black","15611","14"
"Unknown","American Indian/Alaska Native","88","0"
"Unknown","Asian","1900","1"
"Unknown","Native Hawaiian/Pacific Islander","109","0"
"Unknown","Other","6412","5"
"Unknown","Unknown","79339","30"
"Unknown","White","22944","25"
