"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3157","25"
"Hispanic/Latino","American Indian/Alaska Native","151","0"
"Hispanic/Latino","Asian","334","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","213","2"
"Hispanic/Latino","Other","34973","345"
"Hispanic/Latino","Unknown","13935","7"
"Hispanic/Latino","White","46915","621"
"Non-Hispanic/Latino","African-American/Black","228399","6389"
"Non-Hispanic/Latino","American Indian/Alaska Native","385","11"
"Non-Hispanic/Latino","Asian","17506","372"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","705","10"
"Non-Hispanic/Latino","Other","11870","58"
"Non-Hispanic/Latino","Unknown","6260","15"
"Non-Hispanic/Latino","White","334287","10494"
"Unknown","African-American/Black","23841","15"
"Unknown","American Indian/Alaska Native","143","0"
"Unknown","Asian","3848","1"
"Unknown","Native Hawaiian/Pacific Islander","176","0"
"Unknown","Other","24440","9"
"Unknown","Unknown","112727","32"
"Unknown","White","37458","18"
