"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1179","US-13001","13","1","18561","103","38","6352.03","204.73","215.51","40","86","0"
"Atkinson","489","US-13003","13","3","8330","63","7","5870.35","84.03","144.06","12","54","0"
"Bacon","637","US-13005","13","5","11404","48","16","5585.76","140.3","122.76","14","75","2"
"Baker","93","US-13007","13","7","3116","20","6","2984.6","192.55","160.46","5","15","0"
"Baldwin","2343","US-13009","13","9","44428","175","65","5273.7","146.3","173.31","77","92","1"
"Banks","583","US-13011","13","11","19982","76","8","2917.63","40.04","185.17","37","14","1"
"Barrow","2702","US-13013","13","13","86383","272","52","3127.93","60.2","223.42","193","162","0"
"Bartow","3741","US-13015","13","15","110771","339","96","3377.24","86.67","268.12","297","333","4"
"Ben Hill","888","US-13017","13","17","16645","93","34","5334.94","204.27","264.34","44","52","3"
"Berrien","505","US-13019","13","19","19276","26","14","2619.84","72.63","129.69","25","94","10"
"Bibb","6736","US-13021","13","21","152150","910","200","4427.21","131.45","169.57","258","178","12"
"Bleckley","515","US-13023","13","23","12838","35","27","4011.53","210.31","194.73","25","130","1"
"Brantley","476","US-13025","13","25","19202","41","13","2478.91","67.7","302.05","58","209","1"
"Brooks","553","US-13027","13","27","15727","54","26","3516.25","165.32","44.51","7","48","3"
"Bryan","1311","US-13029","13","29","39137","97","16","3349.77","40.88","171.19","67","38","1"
"Bulloch","3130","US-13031","13","31","79467","147","33","3938.74","41.53","130.87","104","390","13"
"Burke","904","US-13033","13","33","22342","92","12","4046.19","53.71","147.7","33","193","2"
"Butts","758","US-13035","13","35","25174","60","44","3011.04","174.78","143","36","124","1"
"Calhoun","277","US-13037","13","37","6317","50","10","4384.99","158.3","205.79","13","18","0"
"Camden","1465","US-13039","13","39","53924","70","18","2716.79","33.38","155.77","84","40","2"
"Candler","553","US-13043","13","43","10837","41","25","5102.89","230.69","258.37","28","25","2"
"Carroll","3458","US-13045","13","45","120119","187","78","2878.81","64.94","234.77","282","889","7"
"Catoosa","1523","US-13047","13","47","68771","85","23","2214.6","33.44","239.93","165","16","0"
"Charlton","651","US-13049","13","49","13251","28","10","4912.84","75.47","52.83","7","80","5"
"Chatham","9569","US-13051","13","51","292176","845","192","3275.08","65.71","138.62","405","117","1"
"Chattahoochee","1813","US-13053","13","53","10749","14","1","16866.69","9.3","790.77","85","23","1"
"Chattooga","989","US-13055","13","55","24766","67","29","3993.38","117.1","407.82","101","50","2"
"Cherokee","7441","US-13057","13","57","266617","541","102","2790.89","38.26","243.8","650","652","3"
"Clarke","5901","US-13059","13","59","129779","254","50","4546.96","38.53","221.92","288","1049","0"
"Clay","124","US-13061","13","61","2855","9","3","4343.26","105.08","0","0","8","0"
