"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3570","26"
"Hispanic/Latino","American Indian/Alaska Native","159","0"
"Hispanic/Latino","Asian","370","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","248","2"
"Hispanic/Latino","Other","37464","350"
"Hispanic/Latino","Unknown","15749","6"
"Hispanic/Latino","White","50445","639"
"Non-Hispanic/Latino","African-American/Black","256934","6542"
"Non-Hispanic/Latino","American Indian/Alaska Native","437","15"
"Non-Hispanic/Latino","Asian","18945","376"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","768","11"
"Non-Hispanic/Latino","Other","13764","73"
"Non-Hispanic/Latino","Unknown","7155","10"
"Non-Hispanic/Latino","White","371326","10818"
"Unknown","African-American/Black","23196","13"
"Unknown","American Indian/Alaska Native","175","0"
"Unknown","Asian","4465","2"
"Unknown","Native Hawaiian/Pacific Islander","180","0"
"Unknown","Other","25092","7"
"Unknown","Unknown","110943","34"
"Unknown","White","36097","16"
