"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3922","28"
"Hispanic/Latino","American Indian/Alaska Native","205","0"
"Hispanic/Latino","Asian","397","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","297","2"
"Hispanic/Latino","Other","40228","354"
"Hispanic/Latino","Unknown","17360","7"
"Hispanic/Latino","White","52895","651"
"Non-Hispanic/Latino","African-American/Black","282123","6719"
"Non-Hispanic/Latino","American Indian/Alaska Native","521","16"
"Non-Hispanic/Latino","Asian","20001","382"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","829","11"
"Non-Hispanic/Latino","Other","17786","88"
"Non-Hispanic/Latino","Unknown","8991","7"
"Non-Hispanic/Latino","White","404599","11247"
"Unknown","African-American/Black","25169","16"
"Unknown","American Indian/Alaska Native","190","0"
"Unknown","Asian","4594","2"
"Unknown","Native Hawaiian/Pacific Islander","193","0"
"Unknown","Other","26911","7"
"Unknown","Unknown","137999","32"
"Unknown","White","39015","23"
