"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","277722","4559","20427"
"Male","Georgia","238528","4991","19535"
"Unknown","Georgia","7805","4","177"
"Female","Appling","737","15","62"
"Male","Appling","618","27","60"
"Unknown","Appling","11","0","0"
"Female","Atkinson","326","5","45"
"Male","Atkinson","273","4","42"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","391","9","25"
"Male","Bacon","356","12","31"
"Unknown","Bacon","7","0","1"
"Female","Baker","64","2","8"
"Male","Baker","60","4","16"
"Female","Baldwin","1531","16","90"
"Male","Baldwin","1218","54","120"
"Unknown","Baldwin","15","0","1"
"Female","Banks","587","8","69"
"Male","Banks","473","9","56"
"Unknown","Banks","10","0","0"
"Female","Barrow","2348","38","200"
"Male","Barrow","1963","25","163"
"Unknown","Barrow","26","0","1"
"Female","Bartow","3137","49","209"
"Male","Bartow","2747","59","225"
"Unknown","Bartow","62","0","1"
"Female","Ben Hill","688","13","63"
"Male","Ben Hill","455","23","54"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","402","10","24"
"Male","Berrien","319","9","16"
"Unknown","Berrien","8","0","0"
"Female","Bibb","4974","126","593"
"Male","Bibb","3672","108","502"
"Unknown","Bibb","62","0","2"
"Female","Bleckley","362","18","20"
"Male","Bleckley","244","12","19"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","341","8","29"
"Male","Brantley","285","10","24"
"Unknown","Brantley","3","0","0"
"Female","Brooks","413","6","33"
"Male","Brooks","308","20","30"
"Unknown","Brooks","16","0","0"
"Female","Bryan","888","8","52"
"Male","Bryan","757","9","63"
"Unknown","Bryan","15","0","0"
"Female","Bulloch","2042","22","89"
"Male","Bulloch","1512","14","70"
"Unknown","Bulloch","40","0","0"
"Female","Burke","607","9","54"
"Male","Burke","506","5","53"
"Unknown","Burke","6","0","1"
"Female","Butts","578","22","32"
"Male","Butts","554","24","43"
"Unknown","Butts","41","0","2"
"Female","Calhoun","145","8","26"
"Male","Calhoun","153","3","30"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1077","8","53"
"Male","Camden","985","11","40"
"Unknown","Camden","10","0","0"
"Female","Candler","326","11","25"
"Male","Candler","268","17","25"
"Unknown","Candler","2","0","0"
"Female","Carroll","2637","44","122"
"Male","Carroll","2297","48","125"
"Unknown","Carroll","34","0","1"
"Female","Catoosa","1609","19","87"
"Male","Catoosa","1312","15","66"
"Unknown","Catoosa","56","0","0"
"Female","Charlton","304","4","23"
"Male","Charlton","487","8","22"
"Unknown","Charlton","6","0","0"
"Female","Chatham","6653","104","510"
"Male","Chatham","5431","120","485"
"Unknown","Chatham","125","0","3"
"Female","Chattahoochee","165","1","7"
"Male","Chattahoochee","1969","0","11"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","776","20","41"
"Male","Chattooga","646","23","55"
"Unknown","Chattooga","8","0","0"
"Female","Cherokee","6054","59","365"
"Male","Cherokee","5428","63","391"
"Unknown","Cherokee","93","0","3"
"Female","Clarke","4488","24","154"
"Male","Clarke","3495","35","155"
"Unknown","Clarke","47","0","2"
"Female","Clay","83","1","3"
"Male","Clay","54","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","6893","111","462"
"Male","Clayton","5289","102","395"
"Unknown","Clayton","105","0","1"
"Female","Clinch","265","2","18"
"Male","Clinch","250","12","25"
"Unknown","Clinch","4","0","0"
"Female","Cobb","17841","257","1156"
"Male","Cobb","15536","280","1148"
"Unknown","Cobb","244","0","6"
"Female","Coffee","1721","36","255"
"Male","Coffee","1466","39","200"
"Unknown","Coffee","23","0","0"
"Female","Colquitt","1254","17","99"
"Male","Colquitt","1178","27","84"
"Unknown","Colquitt","22","0","0"
"Female","Columbia","3558","38","129"
"Male","Columbia","3133","45","137"
"Unknown","Columbia","28","0","2"
"Female","Cook","527","7","44"
"Male","Cook","392","11","40"
"Unknown","Cook","27","2","2"
"Female","Coweta","2456","32","102"
"Male","Coweta","2283","41","102"
"Unknown","Coweta","24","0","0"
"Female","Crawford","178","5","26"
"Male","Crawford","141","2","10"
"Unknown","Crawford","5","0","1"
"Female","Crisp","508","9","66"
"Male","Crisp","396","17","46"
"Unknown","Crisp","6","0","0"
"Female","Dade","354","6","21"
"Male","Dade","300","1","17"
"Unknown","Dade","11","0","0"
"Female","Dawson","795","4","67"
"Male","Dawson","692","9","70"
"Unknown","Dawson","11","0","0"
"Female","DeKalb","17370","210","1529"
"Male","DeKalb","14752","264","1404"
"Unknown","DeKalb","408","0","11"
"Female","Decatur","855","23","63"
"Male","Decatur","676","20","53"
"Unknown","Decatur","12","0","0"
"Female","Dodge","432","24","39"
"Male","Dodge","344","20","40"
"Unknown","Dodge","26","0","0"
"Female","Dooly","274","9","32"
"Male","Dooly","228","11","31"
"Unknown","Dooly","4","0","0"
"Female","Dougherty","2316","114","436"
"Male","Dougherty","1495","88","302"
"Unknown","Dougherty","23","0","0"
"Female","Douglas","3467","44","312"
"Male","Douglas","2805","52","257"
"Unknown","Douglas","38","0","1"
"Female","Early","426","23","36"
"Male","Early","251","16","20"
"Unknown","Early","4","0","0"
"Female","Echols","105","0","2"
"Male","Echols","197","2","8"
"Unknown","Echols","4","0","0"
"Female","Effingham","1211","15","75"
"Male","Effingham","1101","18","75"
"Unknown","Effingham","16","0","0"
"Female","Elbert","658","12","61"
"Male","Elbert","440","12","29"
"Unknown","Elbert","5","0","0"
"Female","Emanuel","791","27","62"
"Male","Emanuel","559","18","39"
"Unknown","Emanuel","6","0","0"
"Female","Evans","317","3","42"
"Male","Evans","233","5","14"
"Unknown","Evans","19","0","0"
"Female","Fannin","653","17","47"
"Male","Fannin","548","18","54"
"Unknown","Fannin","8","0","0"
"Female","Fayette","1843","29","78"
"Male","Fayette","1597","36","92"
"Unknown","Fayette","18","0","0"
"Female","Floyd","3368","46","230"
"Male","Floyd","2859","55","268"
"Unknown","Floyd","47","0","5"
"Female","Forsyth","4294","29","234"
"Male","Forsyth","4011","47","333"
"Unknown","Forsyth","127","0","1"
"Female","Franklin","877","6","59"
"Male","Franklin","619","15","43"
"Unknown","Franklin","9","0","0"
"Female","Fulton","24443","342","1610"
"Male","Fulton","22106","382","1601"
"Unknown","Fulton","483","0","4"
"Female","Gilmer","812","13","72"
"Male","Gilmer","639","18","60"
"Unknown","Gilmer","54","0","1"
"Female","Glascock","39","2","5"
"Male","Glascock","40","1","5"
"Unknown","Glascock","3","0","0"
"Female","Glynn","2440","56","197"
"Male","Glynn","2120","64","179"
"Unknown","Glynn","23","0","2"
"Female","Gordon","2018","24","99"
"Male","Gordon","1765","32","100"
"Unknown","Gordon","37","0","1"
"Female","Grady","559","10","59"
"Male","Grady","435","17","62"
"Unknown","Grady","17","0","0"
"Female","Greene","466","14","42"
"Male","Greene","377","12","33"
"Unknown","Greene","2","0","0"
"Female","Gwinnett","24675","260","1873"
"Male","Gwinnett","21676","286","1714"
"Unknown","Gwinnett","764","0","9"
"Female","Habersham","1760","52","158"
"Male","Habersham","1416","33","176"
"Unknown","Habersham","35","0","0"
"Female","Hall","8498","100","729"
"Male","Hall","7440","110","795"
"Unknown","Hall","255","0","2"
"Female","Hancock","281","19","36"
"Male","Hancock","271","27","39"
"Unknown","Hancock","3","0","0"
"Female","Haralson","587","8","30"
"Male","Haralson","548","15","21"
"Unknown","Haralson","16","0","0"
"Female","Harris","610","16","50"
"Male","Harris","526","13","53"
"Unknown","Harris","19","0","0"
"Female","Hart","574","10","48"
"Male","Hart","434","10","46"
"Unknown","Hart","9","0","0"
"Female","Heard","216","7","10"
"Male","Heard","176","2","14"
"Female","Henry","5609","63","206"
"Male","Henry","4364","78","166"
"Unknown","Henry","46","0","0"
"Female","Houston","2988","44","241"
"Male","Houston","2410","66","224"
"Unknown","Houston","45","0","2"
"Female","Irwin","275","7","26"
"Male","Irwin","242","4","26"
"Unknown","Irwin","2","0","0"
"Female","Jackson","2474","30","132"
"Male","Jackson","2074","28","167"
"Unknown","Jackson","27","0","0"
"Female","Jasper","204","2","8"
"Male","Jasper","170","3","18"
"Female","Jeff Davis","482","13","33"
"Male","Jeff Davis","430","17","48"
