"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Male","Decatur","2267","49","120"
"Unknown","Decatur","44","0","0"
"Female","Dodge","1066","32","69"
"Male","Dodge","1005","37","65"
"Unknown","Dodge","40","0","0"
"Female","Dooly","791","17","56"
"Male","Dooly","724","22","53"
"Unknown","Dooly","15","0","0"
"Female","Dougherty","8008","234","892"
"Male","Dougherty","5900","207","669"
"Unknown","Dougherty","198","0","1"
"Female","Douglas","15630","153","681"
"Male","Douglas","12394","166","588"
"Unknown","Douglas","89","0","2"
"Female","Early","1233","30","76"
"Male","Early","842","24","40"
"Unknown","Early","16","0","0"
"Female","Echols","196","1","5"
"Male","Echols","269","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5506","67","299"
"Male","Effingham","4742","99","297"
"Unknown","Effingham","30","0","0"
"Female","Elbert","1517","39","151"
"Male","Elbert","1112","42","101"
"Unknown","Elbert","12","0","1"
"Female","Emanuel","1887","46","126"
"Male","Emanuel","1511","34","76"
"Unknown","Emanuel","19","0","0"
"Female","Evans","836","19","76"
"Male","Evans","662","23","49"
"Unknown","Evans","2","0","0"
"Female","Fannin","2231","53","152"
"Male","Fannin","1900","76","183"
"Unknown","Fannin","12","0","0"
"Female","Fayette","8887","120","449"
"Male","Fayette","7796","152","498"
"Unknown","Fayette","81","0","1"
"Female","Floyd","12494","177","763"
"Male","Floyd","10328","236","767"
"Unknown","Floyd","116","0","2"
"Female","Forsyth","22428","145","686"
"Male","Forsyth","20357","218","819"
"Unknown","Forsyth","1225","0","0"
"Female","Franklin","2408","28","136"
"Male","Franklin","1944","48","120"
"Unknown","Franklin","21","0","0"
"Female","Fulton","99260","977","5095"
"Male","Fulton","82932","1055","4685"
"Unknown","Fulton","1330","0","76"
"Female","Gilmer","2504","63","221"
"Male","Gilmer","2097","79","229"
"Unknown","Gilmer","42","0","0"
"Female","Glascock","138","3","11"
"Male","Glascock","121","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9863","155","375"
"Male","Glynn","8247","201","382"
"Unknown","Glynn","25","0","0"
"Female","Gordon","6346","99","237"
"Male","Gordon","5419","128","254"
"Unknown","Gordon","115","0","1"
"Female","Grady","2079","34","147"
"Male","Grady","1584","48","124"
"Unknown","Grady","26","0","0"
"Female","Greene","1710","35","125"
"Male","Greene","1431","38","144"
"Unknown","Greene","14","0","0"
"Female","Gwinnett","93495","778","3836"
"Male","Gwinnett","79279","940","3616"
"Unknown","Gwinnett","983","0","5"
"Female","Habersham","4551","111","332"
"Male","Habersham","3799","127","375"
"Unknown","Habersham","41","0","1"
"Female","Hall","25019","348","1700"
"Male","Hall","21288","425","1797"
"Unknown","Hall","296","1","3"
"Female","Hancock","693","33","62"
"Male","Hancock","670","48","69"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1863","31","61"
"Male","Haralson","1567","32","48"
"Unknown","Haralson","20","0","0"
"Female","Harris","2701","45","157"
"Male","Harris","2389","54","172"
"Unknown","Harris","43","0","0"
"Female","Hart","1804","27","105"
"Male","Hart","1388","32","94"
"Unknown","Hart","8","0","0"
"Female","Heard","774","17","40"
"Male","Heard","693","14","57"
"Unknown","Heard","5","0","0"
"Female","Henry","25648","285","1094"
"Male","Henry","19689","328","908"
"Unknown","Henry","111","0","1"
"Female","Houston","12829","154","596"
"Male","Houston","10115","171","593"
"Unknown","Houston","121","0","1"
"Female","Irwin","508","14","58"
"Male","Irwin","531","9","44"
"Unknown","Irwin","3","0","0"
"Female","Jackson","9846","112","477"
"Male","Jackson","8572","158","527"
"Unknown","Jackson","84","0","1"
"Female","Jasper","891","16","86"
"Male","Jasper","774","21","72"
"Unknown","Jasper","6","0","0"
"Female","Jeff Davis","1287","18","68"
"Male","Jeff Davis","1048","29","71"
"Unknown","Jeff Davis","1","0","0"
"Female","Jefferson","1259","35","109"
"Male","Jefferson","966","43","102"
"Unknown","Jefferson","12","0","0"
"Female","Jenkins","617","20","48"
"Male","Jenkins","453","24","54"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","704","23","64"
"Male","Johnson","740","33","63"
"Unknown","Johnson","17","1","0"
"Female","Jones","2062","38","155"
"Male","Jones","1627","60","164"
"Unknown","Jones","37","0","0"
"Female","Lamar","1803","42","112"
"Male","Lamar","1465","55","118"
"Unknown","Lamar","12","0","1"
"Female","Lanier","560","6","18"
"Male","Lanier","527","11","25"
"Unknown","Lanier","6","0","0"
"Female","Laurens","4861","104","225"
"Male","Laurens","3642","131","246"
"Unknown","Laurens","83","2","1"
"Female","Lee","2107","45","190"
"Male","Lee","1707","47","165"
"Unknown","Lee","28","0","0"
"Female","Liberty","5654","45","200"
"Male","Liberty","5226","59","184"
"Unknown","Liberty","33","0","0"
"Female","Lincoln","451","15","42"
"Male","Lincoln","397","14","42"
"Unknown","Lincoln","13","0","0"
"Female","Long","1223","10","51"
"Male","Long","1000","16","42"
"Unknown","Long","7","0","0"
"Female","Lowndes","8470","145","367"
"Male","Lowndes","6665","129","284"
"Unknown","Lowndes","75","0","2"
"Female","Lumpkin","3545","53","251"
"Male","Lumpkin","2977","58","224"
"Unknown","Lumpkin","27","0","0"
"Female","Macon","630","13","53"
"Male","Macon","561","28","63"
"Unknown","Macon","5","0","0"
"Female","Madison","3261","33","214"
"Male","Madison","2688","58","190"
"Unknown","Madison","12","0","0"
"Female","Marion","567","21","47"
"Male","Marion","391","21","44"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1643","39","140"
"Male","McDuffie","1263","36","118"
"Unknown","McDuffie","73","0","1"
"Female","McIntosh","1078","15","48"
"Male","McIntosh","888","16","57"
"Unknown","McIntosh","1","0","0"
"Female","Meriwether","1857","66","170"
"Male","Meriwether","1381","52","129"
"Unknown","Meriwether","12","0","1"
"Female","Miller","723","9","35"
"Male","Miller","562","11","25"
"Unknown","Miller","3","0","0"
"Female","Mitchell","1713","46","172"
"Male","Mitchell","1382","56","153"
"Unknown","Mitchell","9","0","0"
"Female","Monroe","2088","65","142"
"Male","Monroe","1775","69","138"
"Unknown","Monroe","31","0","1"
"Female","Montgomery","780","21","42"
"Male","Montgomery","681","26","33"
"Unknown","Montgomery","15","0","0"
"Female","Morgan","1574","19","95"
"Male","Morgan","1313","33","101"
"Unknown","Morgan","12","0","1"
"Female","Murray","4883","67","198"
"Male","Murray","4192","100","216"
"Unknown","Murray","26","0","0"
"Female","Muscogee","18032","376","1211"
"Male","Muscogee","13706","319","1096"
"Unknown","Muscogee","222","0","1"
"Female","Newton","10255","188","1102"
"Male","Newton","7656","206","896"
"Unknown","Newton","93","0","1"
"Female","Non-GA Resident/Unknown State","30514","398","1398"
"Male","Non-GA Resident/Unknown State","29389","560","1689"
"Unknown","Non-GA Resident/Unknown State","3197","0","144"
"Female","Oconee","3670","38","128"
"Male","Oconee","3231","57","137"
"Unknown","Oconee","18","0","0"
"Female","Oglethorpe","1338","19","100"
"Male","Oglethorpe","1031","30","89"
"Unknown","Oglethorpe","4","0","0"
"Female","Paulding","14319","150","385"
"Male","Paulding","11494","162","343"
"Unknown","Paulding","144","0","6"
"Female","Peach","2087","48","172"
"Male","Peach","1581","58","147"
"Unknown","Peach","15","0","1"
"Female","Pickens","2788","53","223"
"Male","Pickens","2283","75","239"
"Unknown","Pickens","29","0","0"
"Female","Pierce","1570","45","142"
"Male","Pierce","1272","62","162"
"Unknown","Pierce","1","0","0"
"Female","Pike","1452","25","94"
"Male","Pike","1274","41","87"
"Unknown","Pike","11","0","1"
"Female","Polk","5005","80","355"
"Male","Polk","4215","81","316"
"Unknown","Polk","29","0","1"
"Female","Pulaski","742","27","40"
"Male","Pulaski","469","16","29"
"Unknown","Pulaski","9","0","0"
"Female","Putnam","2001","36","140"
"Male","Putnam","1632","62","149"
"Unknown","Putnam","16","0","0"
"Female","Quitman","143","1","9"
"Male","Quitman","87","2","12"
"Unknown","Quitman","1","0","0"
"Female","Rabun","1473","33","137"
"Male","Rabun","1318","44","116"
"Unknown","Rabun","8","1","1"
"Female","Randolph","496","27","70"
"Male","Randolph","357","16","41"
"Female","Richmond","19804","308","1150"
"Male","Richmond","16367","395","1170"
"Unknown","Richmond","193","0","6"
"Female","Rockdale","8583","149","1186"
"Male","Rockdale","6303","140","873"
"Unknown","Rockdale","65","0","2"
"Female","Schley","290","4","17"
"Male","Schley","233","6","18"
"Unknown","Schley","2","0","0"
"Female","Screven","1019","16","61"
"Male","Screven","785","20","55"
"Unknown","Screven","10","0","1"
"Female","Seminole","890","11","68"
"Male","Seminole","748","13","43"
"Unknown","Seminole","6","0","0"
"Female","Spalding","5757","168","437"
"Male","Spalding","4647","179","358"
"Unknown","Spalding","38","0","0"
"Female","Stephens","3260","63","199"
"Male","Stephens","2604","64","187"
"Unknown","Stephens","34","0","0"
"Female","Stewart","679","10","37"
"Male","Stewart","1359","22","112"
"Unknown","Stewart","41","0","0"
"Female","Sumter","2242","69","229"
"Male","Sumter","1652","84","209"
"Unknown","Sumter","14","0","0"
"Female","Talbot","517","10","34"
"Male","Talbot","414","21","47"
"Unknown","Talbot","9","0","0"
"Female","Taliaferro","95","0","2"
"Male","Taliaferro","87","3","15"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1727","44","85"
"Male","Tattnall","1712","38","92"
"Unknown","Tattnall","16","0","0"
"Female","Taylor","613","21","56"
"Male","Taylor","512","18","59"
"Unknown","Taylor","16","0","0"
"Female","Telfair","613","26","40"
"Male","Telfair","618","32","58"
"Unknown","Telfair","19","0","0"
"Female","Terrell","680","33","93"
"Male","Terrell","495","27","78"
"Unknown","Terrell","13","0","0"
"Female","Thomas","5080","98","328"
"Male","Thomas","3709","81","295"
"Unknown","Thomas","49","0","0"
"Female","Tift","3443","75","335"
"Male","Tift","2802","88","256"
"Unknown","Tift","31","0","0"
"Female","Toombs","3059","83","135"
"Male","Toombs","2350","87","146"
"Unknown","Toombs","8","0","0"
"Female","Towns","1124","41","103"
"Male","Towns","903","43","102"
"Unknown","Towns","16","0","1"
"Female","Treutlen","567","26","34"
"Male","Treutlen","554","21","35"
"Unknown","Treutlen","12","0","2"
"Female","Troup","6776","162","389"
"Male","Troup","5241","151","324"
"Unknown","Troup","43","0","1"
"Female","Turner","584","19","64"
"Male","Turner","516","27","63"
"Unknown","Turner","13","0","0"
"Female","Twiggs","566","20","70"
"Male","Twiggs","472","35","91"
"Unknown","Twiggs","3","0","0"
"Female","Union","2341","64","177"
"Male","Union","1929","71","227"
"Unknown","Union","20","0","0"
"Female","Unknown","4048","7","32"
"Male","Unknown","3692","5","46"
"Unknown","Unknown","895","0","15"
"Female","Upson","2372","87","174"
"Male","Upson","1772","83","150"
"Unknown","Upson","14","0","1"
"Female","Walker","7153","100","273"
"Male","Walker","6291","83","276"
"Unknown","Walker","109","2","6"
"Female","Walton","8880","179","774"
"Male","Walton","6895","205","650"
"Unknown","Walton","79","0","1"
"Female","Ware","3319","115","312"
"Male","Ware","2663","104","309"
"Unknown","Ware","7","0","0"
"Female","Warren","360","11","43"
"Male","Warren","285","12","27"
"Unknown","Warren","7","0","0"
"Female","Washington","1776","40","77"
"Male","Washington","1447","40","71"
"Unknown","Washington","5","0","0"
"Female","Wayne","3072","92","230"
"Male","Wayne","2639","87","234"
"Female","Webster","143","5","15"
"Male","Webster","105","3","11"
"Unknown","Webster","3","0","0"
"Female","Wheeler","299","5","8"
"Male","Wheeler","613","29","36"
"Unknown","Wheeler","20","0","1"
"Female","White","3314","59","219"
"Male","White","2911","79","246"
"Unknown","White","35","0","0"
"Female","Whitfield","14464","165","523"
"Male","Whitfield","12768","222","548"
"Unknown","Whitfield","62","0","1"
"Female","Wilcox","387","13","38"
"Male","Wilcox","436","20","55"
"Unknown","Wilcox","5","0","1"
"Female","Wilkes","609","13","65"
"Male","Wilkes","509","21","69"
"Unknown","Wilkes","5","0","0"
"Female","Wilkinson","899","25","74"
"Male","Wilkinson","729","23","90"
"Unknown","Wilkinson","13","0","0"
"Female","Worth","1316","48","154"
"Male","Worth","1009","43","119"
"Unknown","Worth","16","0","0"
