county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,214,13,36,1152.96
Atkinson,89,2,13,1068.43
Bacon,194,3,17,1701.16
Baker,36,3,12,1155.33
Baldwin,435,33,74,979.11
Banks,113,0,18,565.51
Barrow,414,25,98,479.26
Bartow,583,39,150,526.31
Ben Hill,117,1,11,702.91
Berrien,86,0,4,446.15
Bibb,590,37,158,387.78
Bleckley,54,1,5,420.63
Brantley,73,2,6,380.17
Brooks,109,11,11,693.08
Bryan,94,5,18,240.18
Bulloch,139,3,15,174.92
Burke,132,6,31,590.82
Butts,250,32,28,993.09
Calhoun,155,6,26,2453.7
Camden,81,1,8,150.21
Candler,20,0,4,184.55
Carroll,627,40,112,521.98
Catoosa,272,6,23,395.52
Charlton,38,2,6,286.77
Chatham,743,32,148,254.3
Chattahoochee,305,1,7,2837.47
Chattooga,49,2,3,197.85
Cherokee,1079,39,170,404.7
Clarke,374,15,55,288.18
Clay,56,2,5,1961.47
Clayton,1550,76,208,508.47
Clinch,85,2,10,1277.04
Cobb,3807,229,800,481.54
Coffee,399,15,83,927
Colquitt,722,17,63,1590.55
Columbia,335,8,40,211.18
Cook,89,1,10,510.41
Coweta,548,14,54,360.52
Crawford,34,0,4,278.05
Crisp,257,11,42,1153.04
Dade,57,1,3,352.68
Dawson,124,3,20,458.9
DeKalb,4637,164,796,584.63
Decatur,242,8,27,919.38
Dodge,62,2,8,304.15
Dooly,194,12,41,1447.76
Dougherty,1844,151,451,2051.05
Douglas,708,34,161,466.08
Early,256,31,24,2523.16
Echols,168,0,6,4232.8
Effingham,95,1,13,148.38
Elbert,89,0,7,469.78
Emanuel,55,2,8,242.68
Evans,15,0,0,140.36
Fannin,74,1,6,281.16
Fayette,278,16,41,236.51
Floyd,399,15,49,399.34
Forsyth,638,14,81,252.67
Franklin,154,1,13,660.12
Fulton,5400,304,981,491.27
Gilmer,177,2,22,563.39
Glascock,2,0,0,66.12
Glynn,253,3,22,294.03
Gordon,283,18,38,487.52
Grady,158,4,32,643.85
Greene,88,9,19,470.16
Gwinnett,5958,161,838,613.5
Habersham,630,34,87,1375.55
Hall,2901,58,403,1405.87
Hancock,203,31,37,2477.72
Haralson,62,4,16,201.81
Harris,240,8,31,691.4
Hart,47,0,2,180.03
Heard,45,3,8,363.78
Henry,920,31,100,383.55
Houston,481,20,112,306.29
Irwin,45,1,8,477.05
Jackson,294,7,41,393.57
Jasper,61,1,7,429.61
Jeff Davis,71,2,5,468.71
Jefferson,66,1,10,431.01
Jenkins,72,9,18,839.55
Johnson,80,2,14,828.07
Jones,51,0,4,178.38
Lamar,86,5,12,444.51
Lanier,111,2,9,1072.36
Laurens,129,1,17,272.75
Lee,377,22,66,1257.88
Liberty,100,1,15,161.54
Lincoln,19,1,6,233.85
Long,28,1,2,140.6
Lowndes,844,4,71,715.99
Lumpkin,117,2,26,346.13
Macon,112,8,36,862.33
Madison,77,4,14,255.16
Marion,69,3,12,832.03
McDuffie,78,5,20,361.16
McIntosh,22,1,2,151.03
Meriwether,144,2,19,685.06
Miller,45,0,3,780.71
Mitchell,432,38,96,1958.65
Monroe,135,15,26,486.89
Montgomery,24,0,2,260.19
Morgan,44,0,5,229.91
Murray,163,1,15,404.86
Muscogee,1146,34,175,598.04
Newton,466,11,78,414.76
Non-Georgia Resident,2892,40,164,0
Oconee,131,10,23,313.87
Oglethorpe,80,7,16,524.93
Paulding,453,14,86,262.54
Peach,92,9,25,336.07
Pickens,78,5,16,232.63
Pierce,134,4,24,685.6
Pike,81,3,10,429.48
Polk,178,1,15,409.36
Pulaski,46,2,7,422.29
Putnam,113,11,18,516.34
Quitman,15,1,5,653.88
Rabun,33,4,15,194.28
Randolph,194,23,36,2872.37
Richmond,736,42,192,363.92
Rockdale,359,9,83,378.05
Schley,21,1,7,398.1
Screven,74,4,19,532.37
Seminole,48,2,8,589.68
Spalding,338,31,60,489.08
Stephens,163,5,33,619.11
Stewart,82,1,14,1337.9
Sumter,531,49,143,1806.18
Talbot,53,2,13,860.67
Taliaferro,2,0,0,122.55
Tattnall,77,0,4,303.02
Taylor,27,2,10,339.28
Telfair,63,2,10,402.71
Terrell,217,27,52,2562.89
Thomas,368,33,66,828.25
Tift,494,25,83,1209.89
Toombs,141,5,14,522.55
Towns,35,1,10,290.84
Treutlen,18,1,3,263.58
Troup,922,25,109,1309.4
Turner,165,16,34,2043.09
Twiggs,23,1,7,284.44
Union,56,3,16,221.04
Unknown,886,2,28,0
Upson,312,43,44,1187.35
Walker,276,5,14,396.49
Walton,343,25,55,357.99
Ware,307,15,60,856.27
Warren,19,0,9,364.68
Washington,77,1,9,379.27
Wayne,44,0,6,146.79
Webster,17,1,5,666.67
Wheeler,34,0,1,429.89
White,128,4,26,403.05
Whitfield,726,10,41,693.6
Wilcox,120,15,20,1365.19
Wilkes,43,1,8,429.4
Wilkinson,74,7,23,829.69
Worth,278,21,50,1380.2
