"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1224","US-13001","13","1","18561","105","38","6594.47","204.73","161.63","30","97","0"
"Atkinson","519","US-13003","13","3","8330","70","9","6230.49","108.04","300.12","25","69","0"
"Bacon","662","US-13005","13","5","11404","52","19","5804.98","166.61","114","13","85","4"
"Baker","103","US-13007","13","7","3116","21","6","3305.52","192.55","64.18","2","18","0"
"Baldwin","2488","US-13009","13","9","44428","180","69","5600.07","155.31","186.82","83","145","2"
"Banks","722","US-13011","13","11","19982","89","11","3613.25","55.05","545.49","109","28","1"
"Barrow","3105","US-13013","13","13","86383","300","56","3594.46","64.83","365.81","316","253","0"
"Bartow","4369","US-13015","13","15","110771","361","99","3944.17","89.37","380.97","422","664","6"
"Ben Hill","926","US-13017","13","17","16645","95","35","5563.23","210.27","138.18","23","66","4"
"Berrien","567","US-13019","13","19","19276","28","17","2941.48","88.19","295.7","57","133","10"
"Bibb","7222","US-13021","13","21","152150","945","217","4746.63","142.62","221.49","337","265","14"
"Bleckley","545","US-13023","13","23","12838","36","29","4245.21","225.89","171.37","22","162","3"
"Brantley","533","US-13025","13","25","19202","45","17","2775.75","88.53","197.9","38","243","1"
"Brooks","572","US-13027","13","27","15727","56","26","3637.06","165.32","95.38","15","78","4"
"Bryan","1419","US-13029","13","29","39137","101","16","3625.73","40.88","235.07","92","68","1"
"Bulloch","3283","US-13031","13","31","79467","151","35","4131.27","44.04","132.13","105","445","18"
"Burke","987","US-13033","13","33","22342","93","12","4417.69","53.71","255.12","57","230","3"
"Butts","863","US-13035","13","35","25174","62","45","3428.14","178.76","297.93","75","186","1"
"Calhoun","270","US-13037","13","37","6317","50","11","4274.18","174.13","110.81","7","23","0"
"Camden","1711","US-13039","13","39","53924","84","18","3172.98","33.38","348.64","188","87","2"
"Candler","580","US-13043","13","43","10837","46","26","5352.03","239.92","119.96","13","36","7"
"Carroll","4009","US-13045","13","45","120119","224","82","3337.52","68.27","302.2","363","1402","11"
"Catoosa","1972","US-13047","13","47","68771","97","29","2867.49","42.17","462.4","318","49","1"
"Charlton","687","US-13049","13","49","13251","34","11","5184.51","83.01","188.67","25","102","6"
"Chatham","10448","US-13051","13","51","292176","894","202","3575.93","69.14","213.91","625","251","7"
"Chattahoochee","1951","US-13053","13","53","10749","16","1","18150.53","9.3","930.32","100","28","2"
"Chattooga","1107","US-13055","13","55","24766","76","31","4469.84","125.17","254.38","63","113","2"
"Cherokee","8900","US-13057","13","57","266617","594","111","3338.12","41.63","399.45","1065","1374","4"
"Clarke","6549","US-13059","13","59","129779","271","54","5046.27","41.61","301.28","391","1272","2"
"Clay","125","US-13061","13","61","2855","9","3","4378.28","105.08","35.03","1","24","0"
