county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,931,24,83,5015.89
Atkinson,417,3,53,5006
Bacon,537,10,40,4708.87
Baker,72,3,16,2310.65
Baldwin,1809,53,131,4071.76
Banks,408,6,55,2041.84
Barrow,1890,41,221,2187.93
Bartow,2560,74,249,2311.07
Ben Hill,671,17,70,4031.24
Berrien,411,10,19,2132.19
Bibb,5532,139,788,3635.89
Bleckley,398,17,23,3100.17
Brantley,317,8,26,1650.87
Brooks,484,24,52,3077.51
Bryan,914,9,71,2335.39
Bulloch,2439,22,124,3069.2
Burke,691,9,73,3092.83
Butts,579,41,49,2299.99
Calhoun,229,7,44,3625.14
Camden,1095,7,40,2030.64
Candler,380,16,20,3506.51
Carroll,2439,63,150,2030.49
Catoosa,940,16,63,1366.86
Charlton,587,6,19,4429.85
Chatham,7418,131,682,2538.88
Chattahoochee,1439,2,13,13387.29
Chattooga,636,6,40,2568.04
Cherokee,5211,82,440,1954.49
Clarke,3788,34,180,2918.81
Clay,114,2,8,3992.99
Clayton,6671,145,619,2188.38
Clinch,309,5,25,4642.43
Cobb,17792,404,1620,2250.48
Coffee,1866,38,267,4335.3
Colquitt,1816,28,138,4000.62
Columbia,3303,47,158,2082.19
Cook,523,11,53,2999.37
Coweta,2339,32,111,1538.81
Crawford,159,4,26,1300.29
Crisp,495,15,64,2220.83
Dade,222,4,14,1373.59
Dawson,728,7,70,2694.2
DeKalb,17100,315,1899,2155.95
Decatur,1021,22,78,3878.88
Dodge,349,8,29,1712.04
Dooly,296,14,49,2208.96
Dougherty,3029,180,613,3369.11
Douglas,3260,67,372,2146.06
Early,431,32,34,4247.98
Echols,238,2,9,5996.47
Effingham,1177,19,79,1838.32
Elbert,519,1,29,2739.51
Emanuel,835,23,62,3684.26
Evans,383,5,30,3583.79
Fannin,503,8,38,1911.09
Fayette,1628,43,84,1385.01
Floyd,2504,35,196,2506.11
Forsyth,3358,36,274,1329.86
Franklin,612,11,47,2623.34
Fulton,25681,545,2209,2336.38
Gilmer,772,9,75,2457.27
Glascock,35,2,4,1157.02
Glynn,3197,83,244,3715.41
Gordon,1598,31,107,2752.85
Grady,695,17,85,2832.11
Greene,469,21,52,2505.74
Gwinnett,25127,359,2514,2587.36
Habersham,1404,65,191,3065.5
Hall,8149,133,876,3949.13
Hancock,370,39,59,4516.05
Haralson,366,8,23,1191.33
Harris,747,21,82,2151.99
Hart,444,11,58,1700.69
Heard,180,5,12,1455.13
Henry,4592,88,182,1914.4
Houston,2770,71,345,1763.89
Irwin,245,4,29,2597.26
Jackson,1654,27,133,2214.19
Jasper,195,4,19,1373.34
Jeff Davis,663,12,41,4376.82
Jefferson,709,20,68,4630.05
Jenkins,345,27,56,4022.85
Johnson,372,14,48,3850.53
Jones,488,4,42,1706.83
Lamar,333,17,36,1721.2
Lanier,276,5,15,2666.41
Laurens,1416,52,120,2993.91
Lee,654,25,98,2182.11
Liberty,959,19,103,1549.17
Lincoln,200,7,24,2461.54
Long,194,3,13,974.14
Lowndes,3596,72,184,3050.61
Lumpkin,787,12,80,2328.26
Macon,213,10,46,1639.98
Madison,567,8,51,1878.91
Marion,178,6,18,2146.39
McDuffie,529,13,63,2449.41
McIntosh,264,6,24,1812.32
Meriwether,505,11,67,2402.47
Miller,228,1,10,3955.59
Mitchell,729,45,138,3305.22
Monroe,610,43,77,2200.02
Montgomery,245,4,17,2656.11
Morgan,436,2,31,2278.19
Murray,732,4,42,1818.14
Muscogee,5623,151,617,2934.36
Newton,2381,65,238,2119.19
Non-GA Resident/Unknown State,16569,137,592,0
Oconee,619,20,55,1483.1
Oglethorpe,290,11,43,1902.89
Paulding,2456,42,137,1423.42
Peach,586,18,93,2140.64
Pickens,542,8,51,1616.46
Pierce,539,14,63,2757.74
Pike,288,8,26,1527.04
Polk,1279,17,82,2941.45
Pulaski,270,10,29,2478.66
Putnam,640,21,65,2924.38
Quitman,31,1,6,1351.35
Rabun,297,7,39,1748.5
Randolph,320,27,54,4737.93
Richmond,6248,138,512,3089.4
Rockdale,1711,33,195,1801.81
Schley,97,2,13,1838.86
Screven,315,9,38,2266.19
Seminole,312,8,23,3832.92
Spalding,1217,54,164,1760.96
Stephens,898,28,94,3410.82
Stewart,377,11,73,6151.09
Sumter,886,60,187,3013.71
Talbot,155,5,22,2517.05
Taliaferro,19,0,1,1164.22
Tattnall,712,8,53,2801.94
Taylor,164,7,26,2060.82
Telfair,360,15,34,2301.2
Terrell,322,31,73,3803
Thomas,1460,58,157,3285.99
Tift,1579,51,195,3867.25
Toombs,1153,29,88,4273.06
Towns,227,7,25,1886.32
Treutlen,229,5,25,3353.35
Troup,2655,90,293,3770.56
Turner,283,21,45,3504.21
Twiggs,170,7,36,2102.4
Union,529,14,64,2088.02
Unknown,2492,4,54,0
Upson,688,58,69,2618.26
Walker,1144,25,53,1643.44
Walton,1597,48,155,1666.77
Ware,1378,47,155,3843.47
Warren,124,5,23,2380.04
Washington,630,6,41,3103.14
Wayne,1014,26,84,3382.93
Webster,40,2,9,1568.63
Wheeler,154,8,16,1947.15
White,592,15,86,1864.1
Whitfield,4150,55,217,3964.77
Wilcox,228,20,47,2593.86
Wilkes,236,3,25,2356.7
Wilkinson,298,17,54,3341.18
Worth,514,29,84,2551.88
