"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","213885","4141","17393"
"Male","Georgia","184543","4482","16513"
"Unknown","Georgia","5983","4","151"
"Female","Appling","663","13","54"
"Male","Appling","549","25","51"
"Unknown","Appling","8","0","0"
"Female","Atkinson","272","5","35"
"Male","Atkinson","240","4","35"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","337","8","21"
"Male","Bacon","316","11","30"
"Unknown","Bacon","8","0","1"
"Female","Baker","51","2","8"
"Male","Baker","52","4","13"
"Female","Baldwin","1356","15","73"
"Male","Baldwin","1098","53","104"
"Unknown","Baldwin","15","0","0"
"Female","Banks","392","4","48"
"Male","Banks","303","7","39"
"Unknown","Banks","6","0","0"
"Female","Barrow","1648","33","163"
"Male","Barrow","1357","23","131"
"Unknown","Barrow","21","0","1"
"Female","Bartow","2270","46","170"
"Male","Bartow","1966","53","188"
"Unknown","Bartow","37","0","1"
"Female","Ben Hill","546","13","50"
"Male","Ben Hill","373","22","45"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","304","9","16"
"Male","Berrien","240","8","12"
"Unknown","Berrien","7","0","0"
"Female","Bibb","4074","116","509"
"Male","Bibb","3033","101","427"
"Unknown","Bibb","54","0","2"
"Female","Bleckley","325","17","19"
"Male","Bleckley","211","12","17"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","280","8","26"
"Male","Brantley","242","7","18"
"Unknown","Brantley","1","0","0"
"Female","Brooks","311","6","29"
"Male","Brooks","246","20","27"
"Unknown","Brooks","9","0","0"
"Female","Bryan","746","8","44"
"Male","Bryan","634","8","56"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","1843","21","85"
"Male","Bulloch","1371","14","66"
"Unknown","Bulloch","38","0","0"
"Female","Burke","526","7","49"
"Male","Burke","447","5","43"
"Unknown","Burke","6","0","1"
"Female","Butts","398","21","26"
"Male","Butts","415","24","32"
"Unknown","Butts","39","0","2"
"Female","Calhoun","137","8","22"
"Male","Calhoun","133","3","28"
"Unknown","Calhoun","1","0","0"
"Female","Camden","870","8","44"
"Male","Camden","791","10","37"
"Unknown","Camden","9","0","0"
"Female","Candler","323","10","24"
"Male","Candler","255","16","22"
"Unknown","Candler","2","0","0"
"Female","Carroll","2095","40","106"
"Male","Carroll","1833","41","109"
"Unknown","Carroll","27","1","2"
"Female","Catoosa","1002","16","58"
"Male","Catoosa","861","12","37"
"Unknown","Catoosa","34","0","0"
"Female","Charlton","240","4","17"
