"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","970665","12711","52208"
"Male","Georgia","807043","14565","49089"
"Unknown","Georgia","13636","8","285"
"Female","Appling","1837","49","128"
"Male","Appling","1518","52","122"
"Unknown","Appling","14","0","0"
"Female","Atkinson","786","12","96"
"Male","Atkinson","639","20","93"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1105","22","87"
"Male","Bacon","1238","31","92"
"Unknown","Bacon","5","0","0"
"Female","Baker","161","5","21"
"Male","Baker","132","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","3862","60","176"
"Male","Baldwin","3014","117","237"
"Unknown","Baldwin","20","0","0"
"Female","Banks","1694","34","166"
"Male","Banks","1416","34","140"
"Unknown","Banks","16","0","0"
"Female","Barrow","9884","100","498"
"Male","Barrow","8337","109","441"
"Unknown","Barrow","69","0","1"
"Female","Bartow","10903","162","569"
"Male","Bartow","9351","191","582"
"Unknown","Bartow","112","0","0"
"Female","Ben Hill","1200","31","98"
"Male","Ben Hill","891","41","85"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1038","27","56"
"Male","Berrien","845","24","47"
"Unknown","Berrien","5","0","0"
"Female","Bibb","15511","315","1389"
"Male","Bibb","11364","299","1162"
"Unknown","Bibb","237","0","2"
"Female","Bleckley","807","23","36"
"Male","Bleckley","579","18","30"
"Unknown","Bleckley","9","0","0"
"Female","Brantley","1248","36","91"
"Male","Brantley","1033","44","80"
"Unknown","Brantley","6","0","0"
"Female","Brooks","980","23","77"
"Male","Brooks","761","35","63"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3245","25","163"
"Male","Bryan","2973","40","196"
"Unknown","Bryan","5","0","0"
"Female","Bulloch","5612","57","184"
"Male","Bulloch","4327","44","151"
"Unknown","Bulloch","31","0","0"
"Female","Burke","1571","25","112"
"Male","Burke","1249","25","101"
"Unknown","Burke","10","0","1"
"Female","Butts","2202","57","104"
"Male","Butts","2244","65","129"
"Unknown","Butts","34","0","0"
"Female","Calhoun","382","14","45"
"Male","Calhoun","510","7","54"
"Unknown","Calhoun","8","0","1"
"Female","Camden","4186","41","122"
"Male","Camden","3591","43","106"
"Unknown","Camden","51","0","0"
"Female","Candler","690","17","53"
"Male","Candler","579","34","37"
"Unknown","Candler","1","0","0"
"Female","Carroll","7258","76","197"
"Male","Carroll","6301","89","218"
"Unknown","Carroll","61","0","5"
"Female","Catoosa","5969","56","182"
"Male","Catoosa","5190","49","179"
"Unknown","Catoosa","103","0","3"
"Female","Charlton","802","18","61"
"Male","Charlton","1201","26","52"
"Unknown","Charlton","10","0","0"
"Female","Chatham","26988","317","1524"
"Male","Chatham","22096","381","1407"
"Unknown","Chatham","119","0","4"
"Female","Chattahoochee","539","3","19"
"Male","Chattahoochee","5235","13","28"
"Unknown","Chattahoochee","18","0","0"
"Female","Chattooga","2661","47","140"
"Male","Chattooga","2197","54","157"
"Unknown","Chattooga","16","0","0"
"Female","Cherokee","22792","203","1035"
"Male","Cherokee","19686","277","1186"
"Unknown","Cherokee","134","0","1"
"Female","Clarke","13884","79","536"
"Male","Clarke","10652","108","478"
"Unknown","Clarke","57","0","2"
"Female","Clay","190","1","8"
"Male","Clay","138","3","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","29956","385","1565"
"Male","Clayton","21939","381","1304"
"Unknown","Clayton","250","0","5"
"Female","Clinch","681","15","46"
"Male","Clinch","600","20","43"
"Unknown","Clinch","2","0","0"
"Female","Cobb","68142","638","2269"
"Male","Cobb","56479","778","2300"
"Unknown","Cobb","531","0","6"
"Female","Coffee","4351","106","532"
"Male","Coffee","3481","93","417"
"Unknown","Coffee","27","0","0"
"Female","Colquitt","3945","60","186"
"Male","Colquitt","3466","80","186"
"Unknown","Colquitt","20","0","0"
"Female","Columbia","9903","111","382"
"Male","Columbia","8565","161","379"
"Unknown","Columbia","45","0","1"
"Female","Cook","1115","24","73"
"Male","Cook","858","29","62"
"Unknown","Cook","2","0","0"
"Female","Coweta","10506","159","621"
"Male","Coweta","9036","213","566"
"Unknown","Coweta","85","0","5"
"Female","Crawford","592","18","55"
"Male","Crawford","504","22","58"
"Unknown","Crawford","7","0","0"
"Female","Crisp","1358","34","117"
"Male","Crisp","1065","34","78"
"Unknown","Crisp","19","0","0"
"Female","Dade","1198","14","46"
"Male","Dade","1100","9","45"
"Unknown","Dade","19","0","0"
"Female","Dawson","3069","34","171"
"Male","Dawson","2639","49","199"
"Unknown","Dawson","32","0","0"
"Female","DeKalb","65770","628","3961"
"Male","DeKalb","51918","683","3429"
"Unknown","DeKalb","945","0","14"
"Female","Decatur","2420","37","133"
"Male","Decatur","1825","45","106"
"Unknown","Decatur","33","0","0"
"Female","Dodge","1025","29","67"
"Male","Dodge","895","35","62"
"Unknown","Dodge","26","0","0"
"Female","Dooly","753","17","56"
"Male","Dooly","636","22","53"
"Unknown","Dooly","4","0","0"
"Female","Dougherty","7403","214","854"
"Male","Dougherty","5350","191","637"
"Unknown","Dougherty","157","2","1"
"Female","Douglas","14885","132","650"
"Male","Douglas","11803","140","558"
"Unknown","Douglas","91","0","2"
"Female","Early","1170","30","74"
"Male","Early","793","23","38"
"Unknown","Early","13","0","0"
"Female","Echols","185","1","4"
"Male","Echols","258","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5036","65","275"
"Male","Effingham","4342","90","269"
"Unknown","Effingham","23","0","0"
"Female","Elbert","1448","38","134"
"Male","Elbert","1057","38","88"
"Unknown","Elbert","11","0","1"
"Female","Emanuel","1784","45","118"
"Male","Emanuel","1388","31","67"
"Unknown","Emanuel","14","0","0"
"Female","Evans","781","18","71"
"Male","Evans","606","20","43"
"Unknown","Evans","6","0","0"
"Female","Fannin","2083","39","133"
"Male","Fannin","1786","64","162"
"Unknown","Fannin","13","0","0"
"Female","Fayette","8161","110","403"
"Male","Fayette","7129","130","442"
"Unknown","Fayette","80","0","1"
"Female","Floyd","11720","141","700"
"Male","Floyd","9677","196","708"
"Unknown","Floyd","113","0","2"
"Female","Forsyth","20218","122","649"
"Male","Forsyth","18514","178","766"
"Unknown","Forsyth","899","0","0"
"Female","Franklin","2284","26","131"
"Male","Franklin","1840","45","109"
"Unknown","Franklin","19","0","0"
"Female","Fulton","92851","854","4786"
"Male","Fulton","77850","929","4353"
"Unknown","Fulton","1240","0","51"
"Female","Gilmer","2331","56","201"
"Male","Gilmer","1939","70","201"
"Unknown","Gilmer","52","0","0"
"Female","Glascock","121","3","11"
"Male","Glascock","111","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9076","144","354"
"Male","Glynn","7667","176","351"
"Unknown","Glynn","14","0","0"
"Female","Gordon","5905","85","222"
"Male","Gordon","5077","110","239"
"Unknown","Gordon","106","0","1"
"Female","Grady","1887","30","132"
"Male","Grady","1407","41","119"
"Unknown","Grady","22","0","0"
"Female","Greene","1616","31","110"
"Male","Greene","1349","35","127"
"Unknown","Greene","11","0","0"
"Female","Gwinnett","87652","699","3609"
"Male","Gwinnett","74322","828","3377"
"Unknown","Gwinnett","908","0","6"
"Female","Habersham","4285","99","318"
"Male","Habersham","3554","110","352"
"Unknown","Habersham","35","0","1"
"Female","Hall","23670","309","1626"
"Male","Hall","20265","370","1716"
"Unknown","Hall","271","2","2"
"Female","Hancock","655","32","60"
"Male","Hancock","644","47","67"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1705","26","59"
"Male","Haralson","1457","25","44"
"Unknown","Haralson","18","0","0"
"Female","Harris","2493","39","138"
"Male","Harris","2224","48","149"
"Unknown","Harris","40","0","0"
"Female","Hart","1671","25","92"
"Male","Hart","1295","25","84"
"Unknown","Hart","12","0","0"
"Female","Heard","732","17","36"
"Male","Heard","653","10","48"
"Unknown","Heard","4","0","0"
"Female","Henry","24303","243","967"
"Male","Henry","18609","287","812"
"Unknown","Henry","96","0","1"
"Female","Houston","11930","142","576"
"Male","Houston","9430","158","565"
"Unknown","Houston","107","0","2"
"Female","Irwin","484","14","55"
"Male","Irwin","501","8","44"
"Unknown","Irwin","2","0","0"
"Female","Jackson","9238","99","445"
"Male","Jackson","8015","135","487"
"Unknown","Jackson","82","0","0"
"Female","Jasper","809","15","76"
"Male","Jasper","713","19","61"
"Unknown","Jasper","8","0","0"
"Female","Jeff Davis","1173","17","58"
"Male","Jeff Davis","973","28","69"
"Unknown","Jeff Davis","3","0","0"
"Female","Jefferson","1211","34","105"
"Male","Jefferson","903","40","94"
"Unknown","Jefferson","13","0","0"
"Female","Jenkins","600","18","45"
"Male","Jenkins","428","24","51"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","665","22","61"
"Male","Johnson","675","31","60"
"Unknown","Johnson","15","0","0"
"Female","Jones","1929","37","145"
"Male","Jones","1511","54","150"
"Unknown","Jones","30","0","0"
"Female","Lamar","1721","38","103"
"Male","Lamar","1372","52","111"
"Unknown","Lamar","9","0","0"
"Female","Lanier","534","5","16"
"Male","Lanier","503","7","21"
"Unknown","Lanier","5","0","0"
"Female","Laurens","4605","95","216"
"Male","Laurens","3430","123","230"
"Unknown","Laurens","66","0","0"
"Female","Lee","1937","41","177"
"Male","Lee","1542","42","154"
"Unknown","Lee","20","0","0"
"Female","Liberty","5169","44","185"
"Male","Liberty","4733","57","172"
"Unknown","Liberty","24","0","0"
"Female","Lincoln","427","15","41"
"Male","Lincoln","370","12","39"
"Unknown","Lincoln","13","0","0"
"Female","Long","1106","8","49"
"Male","Long","913","13","36"
"Unknown","Long","5","0","0"
"Female","Lowndes","7837","132","337"
"Male","Lowndes","6151","107","247"
"Unknown","Lowndes","49","0","0"
"Female","Lumpkin","3253","49","238"
"Male","Lumpkin","2744","45","211"
"Unknown","Lumpkin","22","0","0"
"Female","Macon","592","13","50"
"Male","Macon","542","28","61"
"Unknown","Macon","3","0","0"
"Female","Madison","3041","27","186"
"Male","Madison","2510","47","159"
