county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,555,16,61,2990.14
Atkinson,283,2,37,3397.36
Bacon,404,6,33,3542.62
Baker,55,3,13,1765.08
Baldwin,917,38,97,2064.01
Banks,235,3,38,1176.06
Barrow,1061,32,159,1228.25
Bartow,1545,55,203,1394.77
Ben Hill,335,3,31,2012.62
Berrien,256,0,12,1328.08
Bibb,3052,59,540,2005.92
Bleckley,127,3,12,989.25
Brantley,219,4,13,1140.51
Brooks,364,15,41,2314.49
Bryan,530,7,49,1354.22
Bulloch,1055,11,77,1327.6
Burke,390,7,51,1745.59
Butts,460,37,40,1827.28
Calhoun,189,6,41,2991.93
Camden,607,4,18,1125.66
Candler,211,4,9,1947.03
Carroll,1687,46,123,1404.44
Catoosa,527,9,37,766.31
Charlton,348,3,16,2626.22
Chatham,4808,67,444,1645.58
Chattahoochee,594,1,10,5526.1
Chattooga,175,2,5,706.61
Cherokee,2743,54,290,1028.82
Clarke,1665,17,115,1282.95
Clay,72,2,6,2521.89
Clayton,4413,97,464,1447.65
Clinch,169,4,15,2539.06
Cobb,11206,297,1292,1417.43
Coffee,1299,24,182,3017.98
Colquitt,1454,21,104,3203.14
Columbia,1793,19,118,1130.3
Cook,394,6,41,2259.56
Coweta,1296,19,92,852.63
Crawford,88,0,10,719.66
Crisp,358,14,54,1606.17
Dade,107,1,6,662.05
Dawson,290,3,42,1073.24
DeKalb,12127,222,1487,1528.96
Decatur,604,8,53,2294.66
Dodge,186,2,13,912.44
Dooly,239,14,46,1783.58
Dougherty,2571,168,535,2859.69
Douglas,2245,48,288,1477.89
Early,342,31,30,3370.79
Echols,220,1,8,5542.96
Effingham,614,1,39,958.99
Elbert,318,1,16,1678.54
Emanuel,391,7,27,1725.2
Evans,202,1,10,1890.15
Fannin,266,2,28,1010.64
Fayette,918,24,62,780.98
Floyd,1206,15,79,1207.01
Forsyth,1858,19,185,735.82
Franklin,350,4,28,1500.28
Fulton,17646,389,1733,1605.38
Gilmer,484,3,46,1540.57
Glascock,21,0,2,694.21
Glynn,2250,28,157,2614.85
Gordon,985,23,64,1696.84
Grady,394,4,60,1605.54
Greene,236,11,25,1260.89
Gwinnett,17130,238,1964,1763.9
Habersham,1011,48,148,2207.42
Hall,5372,77,667,2603.36
Hancock,280,34,43,3417.55
Haralson,189,6,19,615.19
Harris,607,15,68,1748.67
Hart,255,1,38,976.75
Heard,128,3,9,1034.76
Henry,2895,40,146,1206.92
Houston,1714,46,229,1091.45
Irwin,152,1,21,1611.36
Jackson,912,13,91,1220.88
Jasper,121,1,11,852.17
Jeff Davis,349,6,18,2303.93
Jefferson,417,5,51,2723.18
Jenkins,225,22,42,2623.6
Johnson,215,9,40,2225.44
Jones,253,3,25,884.89
Lamar,219,9,27,1131.96
Lanier,212,4,14,2048.11
Laurens,706,4,56,1492.73
Lee,501,22,83,1671.62
Liberty,575,2,49,928.86
Lincoln,124,4,18,1526.15
Long,114,1,4,572.43
Lowndes,2894,31,134,2455.08
Lumpkin,291,6,50,860.9
Macon,171,10,38,1316.6
Madison,321,4,36,1063.72
Marion,136,4,15,1639.94
McDuffie,280,9,45,1296.48
McIntosh,145,2,12,995.4
Meriwether,347,5,46,1650.81
Miller,125,0,6,2168.63
Mitchell,604,41,122,2738.48
Monroe,408,23,51,1471.49
Montgomery,124,0,14,1344.32
Morgan,191,0,11,998.01
Murray,520,2,30,1291.57
Muscogee,4201,81,458,2192.29
Newton,1533,32,179,1364.44
Non-GA Resident/Unknown State,15010,78,381,0
Oconee,378,15,40,905.67
Oglethorpe,181,7,27,1187.66
Paulding,1370,19,120,794.01
Peach,308,12,60,1125.11
Pickens,274,5,27,817.18
Pierce,373,6,41,1908.42
Pike,186,4,17,986.21
Polk,637,6,31,1464.97
Pulaski,81,2,10,743.6
Putnam,364,17,40,1663.24
Quitman,29,1,6,1264.17
Rabun,186,3,30,1095.02
Randolph,257,26,41,3805.15
Richmond,3482,79,368,1721.72
Rockdale,1122,15,164,1181.55
Schley,49,1,7,928.91
Screven,167,9,26,1201.44
Seminole,135,2,14,1658.48
Spalding,837,38,112,1211.11
Stephens,542,10,62,2058.64
Stewart,245,5,48,3997.39
Sumter,717,56,170,2438.86
Talbot,122,3,19,1981.16
Taliaferro,12,0,1,735.29
Tattnall,394,1,25,1550.51
Taylor,69,2,14,867.05
Telfair,251,6,21,1604.45
Terrell,289,30,64,3413.25
Thomas,943,39,123,2122.39
Tift,1220,34,165,2988
Toombs,592,6,46,2193.97
Towns,107,1,16,889.15
Treutlen,89,3,10,1303.27
Troup,2158,58,240,3064.73
Turner,222,18,37,2748.89
Twiggs,93,3,22,1150.14
Union,197,6,38,777.58
Unknown,2311,6,83,0
Upson,471,45,53,1792.44
Walker,539,14,27,774.31
Walton,900,34,102,939.32
Ware,1055,23,106,2942.57
Warren,53,0,18,1017.27
Washington,400,2,26,1970.25
Wayne,559,4,42,1864.95
Webster,36,2,7,1411.76
Wheeler,84,1,3,1062.08
White,292,5,51,919.45
Whitfield,3061,25,141,2924.37
Wilcox,161,18,30,1831.63
Wilkes,176,3,21,1757.54
Wilkinson,172,10,35,1928.47
Worth,418,23,71,2075.27
