"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","4840","36"
"Hispanic/Latino","American Indian/Alaska Native","282","1"
"Hispanic/Latino","Asian","465","5"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","350","5"
"Hispanic/Latino","Other","44934","421"
"Hispanic/Latino","Unknown","22013","10"
"Hispanic/Latino","White","58838","717"
"Non-Hispanic/Latino","African-American/Black","324816","7952"
"Non-Hispanic/Latino","American Indian/Alaska Native","601","19"
"Non-Hispanic/Latino","Asian","23210","406"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","933","15"
"Non-Hispanic/Latino","Other","21270","247"
"Non-Hispanic/Latino","Unknown","11750","10"
"Non-Hispanic/Latino","White","470154","13959"
"Unknown","African-American/Black","28340","25"
"Unknown","American Indian/Alaska Native","225","0"
"Unknown","Asian","5001","2"
"Unknown","Native Hawaiian/Pacific Islander","216","0"
"Unknown","Other","28889","16"
"Unknown","Unknown","163061","65"
"Unknown","White","42952","47"
