"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Dade","301","US-13083","13","83","16162","21","5","1862.39","30.94","105.19","17"
"Dawson","855","US-13085","13","85","27021","78","9","3164.21","33.31","136.93","37"
"DeKalb","19571","US-13089","13","89","793154","2162","378","2467.49","47.66","100.61","798"
"Decatur","1230","US-13087","13","87","26322","96","33","4672.9","125.37","364.71","96"
"Dodge","449","US-13091","13","91","20385","43","12","2202.6","58.87","147.17","30"
"Dooly","350","US-13093","13","93","13400","52","14","2611.94","104.48","97.01","13"
"Dougherty","3204","US-13095","13","95","89905","657","188","3563.76","209.11","72.3","65"
"Douglas","3779","US-13097","13","97","151906","429","70","2487.72","46.08","152.07","231"
"Early","516","US-13099","13","99","10146","39","33","5085.75","325.25","295.68","30"
"Echols","243","US-13101","13","101","3969","9","2","6122.45","50.39","75.59","3"
"Effingham","1550","US-13103","13","103","64026","104","28","2420.89","43.73","190.55","122"
"Elbert","712","US-13105","13","105","18945","50","6","3758.25","31.67","332.54","63"
"Emanuel","1125","US-13107","13","107","22664","80","34","4963.82","150.02","326.51","74"
"Evans","439","US-13109","13","109","10687","40","6","4107.79","56.14","168.43","18"
"Fannin","739","US-13111","13","111","26320","60","27","2807.75","102.58","379.94","100"
"Fayette","1954","US-13113","13","113","117544","111","51","1662.36","43.39","107.19","126"
"Floyd","3393","US-13115","13","115","99916","259","48","3395.85","48.04","235.2","235"
"Forsyth","4334","US-13117","13","117","252507","334","47","1716.39","18.61","84.35","213"
"Franklin","801","US-13119","13","119","23329","61","15","3433.49","64.3","240.04","56"
"Fulton","28834","US-13121","13","121","1099181","2491","588","2623.23","53.49","125.73","1382"
"Gilmer","905","US-13123","13","123","31417","82","13","2880.61","41.38","315.12","99"
"Glascock","40","US-13125","13","125","3025","4","2","1322.31","66.12","33.06","1"
"Glynn","3545","US-13127","13","127","86047","302","98","4119.84","113.89","116.22","100"
"Gordon","1965","US-13129","13","129","58049","121","40","3385.07","68.91","201.55","117"
"Grady","823","US-13131","13","131","24540","93","23","3353.71","93.72","232.27","57"
"Greene","536","US-13133","13","133","18717","58","25","2863.71","133.57","181.65","34"
"Gwinnett","28593","US-13135","13","135","971145","2776","422","2944.26","43.45","128.61","1249"
"Habersham","1766","US-13137","13","137","45800","232","71","3855.9","155.02","259.83","119"
"Hall","9848","US-13139","13","139","206349","1013","161","4772.5","78.02","256.85","530"
"Hancock","402","US-13141","13","141","8193","66","43","4906.63","524.84","158.67","13"
"Haralson","541","US-13143","13","143","30722","29","9","1760.95","29.29","237.61","73"
"Harris","807","US-13145","13","145","34712","88","22","2324.84","63.38","48.97","17"
"Hart","540","US-13147","13","147","26107","68","13","2068.41","49.8","114.91","30"
"Heard","202","US-13149","13","149","12370","15","6","1632.98","48.5","72.76","9"
"Henry","5587","US-13151","13","151","239866","241","106","2329.22","44.19","116.73","280"
"Houston","3270","US-13153","13","153","157039","384","85","2082.29","54.13","106.34","167"
"Irwin","334","US-13155","13","155","9433","40","6","3540.76","63.61","392.24","37"
"Jackson","2125","US-13157","13","157","74700","175","35","2844.71","46.85","184.74","138"
"Jasper","230","US-13159","13","159","14199","20","3","1619.83","21.13","98.6","14"
"Jeff Davis","744","US-13161","13","161","15148","55","22","4911.54","145.23","171.64","26"
"Jefferson","823","US-13163","13","163","15313","79","30","5374.52","195.91","241.62","37"
"Jenkins","451","US-13165","13","165","8576","65","30","5258.86","349.81","443.1","38"
"Johnson","426","US-13167","13","167","9661","58","22","4409.48","227.72","155.26","15"
"Jones","592","US-13169","13","169","28591","51","13","2070.58","45.47","157.39","45"
"Lamar","388","US-13171","13","171","19347","44","19","2005.48","98.21","124.05","24"
"Lanier","301","US-13173","13","173","10351","16","7","2907.93","67.63","57.97","6"
"Laurens","1808","US-13175","13","175","47296","156","80","3822.73","169.15","376.35","178"
"Lee","724","US-13177","13","177","29971","105","26","2415.67","86.75","93.42","28"
"Liberty","1161","US-13179","13","179","61904","112","24","1875.48","38.77","85.62","53"
"Lincoln","217","US-13181","13","181","8125","24","7","2670.77","86.15","49.23","4"
"Long","260","US-13183","13","183","19915","18","4","1305.55","20.09","55.23","11"
"Lowndes","4093","US-13185","13","185","117878","206","85","3472.23","72.11","178.15","210"
"Lumpkin","958","US-13187","13","187","33802","95","14","2834.15","41.42","127.21","43"
"Macon","238","US-13193","13","193","12988","49","10","1832.46","76.99","69.29","9"
"Madison","731","US-13195","13","195","30177","58","9","2422.37","29.82","145.81","44"
"Marion","194","US-13197","13","197","8293","21","9","2339.32","108.53","48.23","4"
"McDuffie","632","US-13189","13","189","21597","73","14","2926.33","64.82","148.17","32"
"McIntosh","298","US-13191","13","191","14567","30","7","2045.72","48.05","75.51","11"
"Meriwether","560","US-13199","13","199","21020","74","14","2664.13","66.6","57.09","12"
"Miller","289","US-13201","13","201","5764","12","2","5013.88","34.7","589.87","34"
"Mitchell","832","US-13205","13","205","22056","152","45","3772.22","204.03","176.82","39"
"Monroe","724","US-13207","13","207","27727","88","54","2611.17","194.76","176.72","49"
"Montgomery","336","US-13209","13","209","9224","24","5","3642.67","54.21","368.6","34"
"Morgan","499","US-13211","13","211","19138","38","3","2607.38","15.68","104.5","20"
"Murray","882","US-13213","13","213","40261","53","6","2190.71","14.9","156.48","63"
"Muscogee","6166","US-13215","13","215","191626","676","173","3217.73","90.28","93.93","180"
"Newton","2669","US-13217","13","217","112354","279","91","2375.53","80.99","85.44","96"
"Non-GA Resident/Unknown State","15706","US-.",".",".","0","660","170","0","0","0","1079"
"Oconee","792","US-13219","13","219","41737","65","27","1897.6","64.69","131.78","55"
"Oglethorpe","371","US-13221","13","221","15240","47","11","2434.38","72.18","249.34","38"
"Paulding","2907","US-13223","13","223","172542","147","58","1684.81","33.62","73.03","126"
"Peach","693","US-13225","13","225","27375","107","24","2531.51","87.67","105.94","29"
"Pickens","646","US-13227","13","227","33530","59","9","1926.63","26.84","86.49","29"
"Pierce","628","US-13229","13","229","19545","82","22","3213.1","112.56","117.68","23"
"Pike","362","US-13231","13","231","18860","32","12","1919.41","63.63","185.58","35"
"Polk","1539","US-13233","13","233","43482","111","21","3539.4","48.3","137.99","60"
"Pulaski","319","US-13235","13","235","10893","37","22","2928.49","201.96","82.62","9"
"Putnam","742","US-13237","13","237","21885","72","25","3390.45","114.23","255.88","56"
"Quitman","37","US-13239","13","239","2294","7","1","1612.9","43.59","217.96","5"
"Rabun","387","US-13241","13","241","16986","50","11","2278.35","64.76","158.95","27"
"Randolph","335","US-13243","13","243","6754","56","29","4960.02","429.38","44.42","3"
"Richmond","7424","US-13245","13","245","202240","589","172","3670.89","85.05","186.91","378"
"Rockdale","1924","US-13247","13","247","94960","232","40","2026.12","42.12","73.72","70"
"Schley","107","US-13249","13","249","5275","16","2","2028.44","37.91","18.96","1"
"Screven","429","US-13251","13","251","13900","46","11","3086.33","79.14","165.47","23"
"Seminole","369","US-13253","13","253","8140","25","9","4533.17","110.57","208.85","17"
"Spalding","1399","US-13255","13","255","69110","192","62","2024.31","89.71","104.18","72"
"Stephens","1178","US-13257","13","257","26328","122","39","4474.32","148.13","524.16","138"
"Stewart","523","US-13259","13","259","6129","82","16","8533.2","261.05","81.58","5"
"Sumter","946","US-13261","13","261","29399","204","64","3217.8","217.69","61.23","18"
"Talbot","166","US-13263","13","263","6158","24","6","2695.68","97.43","0","0"
"Taliaferro","24","US-13265","13","265","1632","2","0","1470.59","0","122.55","2"
"Tattnall","866","US-13267","13","267","25411","63","11","3407.97","43.29","137.74","35"
"Taylor","217","US-13269","13","269","7958","32","12","2726.82","150.79","125.66","10"
"Telfair","402","US-13271","13","271","15644","43","21","2569.68","134.24","121.45","19"
"Terrell","333","US-13273","13","273","8467","74","32","3932.92","377.94","23.62","2"
"Thomas","1538","US-13275","13","275","44431","170","66","3461.55","148.54","119.29","53"
"Tift","1853","US-13277","13","277","40830","229","59","4538.33","144.5","232.67","95"
"Toombs","1400","US-13279","13","279","26983","107","53","5188.45","196.42","296.48","80"
"Towns","377","US-13281","13","281","12034","42","10","3132.79","83.1","473.66","57"
"Treutlen","273","US-13283","13","283","6829","30","11","3997.66","161.08","248.94","17"
"Troup","2891","US-13285","13","285","70414","320","103","4105.72","146.28","120.71","85"
"Turner","323","US-13287","13","287","8076","51","24","3999.5","297.18","309.56","25"
"Twiggs","204","US-13289","13","289","8086","49","9","2522.88","111.3","222.61","18"
"Union","841","US-13291","13","291","25335","87","22","3319.52","86.84","430.23","109"
"Unknown","2159","US-.",".",".","0","49","4","0","0","0","314"
"Upson","817","US-13293","13","293","26277","87","65","3109.18","247.36","133.2","35"
"Walker","1665","US-13295","13","295","69610","92","39","2391.9","56.03","179.57","125"
"Walton","1937","US-13297","13","297","95814","198","62","2021.63","64.71","134.64","129"
"Ware","1537","US-13299","13","299","35853","182","62","4286.95","172.93","150.62","54"
"Warren","160","US-13301","13","301","5210","25","5","3071.02","95.97","307.1","16"
"Washington","705","US-13303","13","303","20302","53","9","3472.56","44.33","187.17","38"
"Wayne","1173","US-13305","13","305","29974","110","29","3913.39","96.75","166.81","50"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","0","0"
"Wheeler","352","US-13309","13","309","7909","20","13","4450.63","164.37","278.16","22"
"White","948","US-13311","13","311","31758","106","22","2985.07","69.27","295.99","94"
"Whitfield","4833","US-13313","13","313","104672","252","62","4617.28","59.23","291.39","305"
"Wilcox","249","US-13315","13","315","8790","51","25","2832.76","284.41","34.13","3"
"Wilkes","271","US-13317","13","317","10014","30","6","2706.21","59.92","59.92","6"
"Wilkinson","352","US-13319","13","319","8919","68","18","3946.63","201.82","190.6","17"
"Worth","565","US-13321","13","321","20142","96","31","2805.08","153.91","178.73","36"
