"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1652","US-13001","13","1","18561","139","47","8900.38","253.22","549.54","102","296","3"
"Atkinson","729","US-13003","13","3","8330","103","12","8751.5","144.06","360.14","30","189","0"
"Bacon","956","US-13005","13","5","11404","69","24","8383.02","210.45","526.13","60","304","6"
"Baker","148","US-13007","13","7","3116","30","6","4749.68","192.55","385.11","12","57","0"
"Baldwin","3354","US-13009","13","9","44428","251","85","7549.29","191.32","537.95","239","471","3"
"Banks","1416","US-13011","13","11","19982","156","25","7086.38","125.11","660.59","132","105","1"
"Barrow","6908","US-13013","13","13","86383","469","87","7996.94","100.71","1244.46","1075","696","1"
"Bartow","8534","US-13015","13","15","110771","554","147","7704.18","132.71","680.68","754","2093","11"
"Ben Hill","1398","US-13017","13","17","16645","136","47","8398.92","282.37","486.63","81","504","12"
"Berrien","929","US-13019","13","19","19276","58","24","4819.46","124.51","285.33","55","531","11"
"Bibb","11444","US-13021","13","21","152150","1357","282","7521.52","185.34","738.09","1123","1456","27"
"Bleckley","735","US-13023","13","23","12838","44","32","5725.19","249.26","373.89","48","544","8"
"Brantley","774","US-13025","13","25","19202","59","22","4030.83","114.57","317.68","61","531","3"
"Brooks","854","US-13027","13","27","15727","79","32","5430.15","203.47","228.91","36","296","5"
"Bryan","2103","US-13029","13","29","39137","139","22","5373.43","56.21","536.58","210","476","3"
"Bulloch","4428","US-13031","13","31","79467","176","43","5572.12","54.11","422.82","336","1050","26"
"Burke","1486","US-13033","13","33","22342","128","23","6651.15","102.95","850.42","190","597","10"
"Butts","1702","US-13035","13","35","25174","99","55","6760.94","218.48","730.91","184","553","3"
"Calhoun","400","US-13037","13","37","6317","64","12","6332.12","189.96","744.02","47","99","0"
"Camden","2717","US-13039","13","39","53924","105","21","5038.57","38.94","504.41","272","442","3"
"Candler","694","US-13043","13","43","10837","52","28","6403.99","258.37","341.42","37","166","10"
"Carroll","6256","US-13045","13","45","120119","269","107","5208.17","89.08","449.55","540","2984","50"
"Catoosa","4290","US-13047","13","47","68771","179","45","6238.09","65.43","568.55","391","292","3"
"Charlton","954","US-13049","13","49","13251","49","15","7199.46","113.2","422.61","56","245","8"
"Chatham","15756","US-13051","13","51","292176","1227","274","5392.64","93.78","583.21","1704","1582","13"
"Chattahoochee","2247","US-13053","13","53","10749","20","1","20904.27","9.3","539.59","58","247","2"
"Chattooga","1910","US-13055","13","55","24766","128","51","7712.19","205.93","666.24","165","396","4"
"Cherokee","17167","US-13057","13","57","266617","994","183","6438.82","68.64","802.27","2139","5828","8"
"Clarke","10682","US-13059","13","59","129779","367","81","8230.92","62.41","845.28","1097","1864","3"
"Clay","167","US-13061","13","61","2855","9","3","5849.39","105.08","280.21","8","46","0"
"Clayton","16994","US-13063","13","63","304838","1062","266","5574.76","87.26","660.02","2012","1673","16"
"Clinch","647","US-13065","13","65","6656","56","16","9720.55","240.38","721.15","48","170","0"
"Cobb","48628","US-13067","13","67","790588","2543","657","6150.86","83.1","720.86","5699","11123","38"
"Coffee","3875","US-13069","13","69","43042","568","100","9002.83","232.33","322.94","139","906","19"
"Colquitt","2868","US-13071","13","71","45393","189","52","6318.15","114.56","374.51","170","980","14"
"Columbia","9317","US-13073","13","73","158631","354","110","5873.38","69.34","699.11","1109","4263","25"
"Cook","1080","US-13075","13","75","17437","95","30","6193.73","172.05","246.6","43","457","3"
"Coweta","6817","US-13077","13","77","152001","238","102","4484.84","67.1","503.29","765","3962","7"
"Crawford","445","US-13079","13","79","12228","51","9","3639.19","73.6","359.83","44","96","1"
"Crisp","1179","US-13081","13","81","22289","132","34","5289.6","152.54","529.41","118","520","16"
"Dade","918","US-13083","13","83","16162","47","8","5679.99","49.5","445.49","72","124","1"
"Dawson","2283","US-13085","13","85","27021","199","23","8448.98","85.12","1247.18","337","149","0"
"DeKalb","45063","US-13089","13","89","793154","3576","569","5681.49","71.74","632.66","5018","4032","40"
"Decatur","1893","US-13087","13","87","26322","125","47","7191.7","178.56","554.67","146","543","10"
"Dodge","1017","US-13091","13","91","20385","97","52","4988.96","255.09","318.86","65","892","33"
"Dooly","667","US-13093","13","93","13400","71","24","4977.61","179.1","529.85","71","197","7"
"Dougherty","4817","US-13095","13","95","89905","855","236","5357.88","262.5","442.69","398","1458","8"
"Douglas","9146","US-13097","13","97","151906","620","118","6020.83","77.68","749.81","1139","1965","19"
"Early","870","US-13099","13","99","10146","63","40","8574.81","394.24","926.47","94","132","3"
"Echols","343","US-13101","13","101","3969","10","2","8641.98","50.39","327.54","13","83","4"
"Effingham","2946","US-13103","13","103","64026","192","44","4601.26","68.72","473.25","303","428","1"
"Elbert","1363","US-13105","13","105","18945","102","31","7194.51","163.63","612.3","116","650","10"
"Emanuel","1611","US-13107","13","107","22664","112","47","7108.19","207.38","295.62","67","641","18"
"Evans","660","US-13109","13","109","10687","62","10","6175.73","93.57","364.93","39","146","6"
"Fannin","1728","US-13111","13","111","26320","141","40","6565.35","151.98","1018.24","268","133","7"
"Fayette","4920","US-13113","13","113","117544","189","97","4185.67","82.52","490.88","577","1491","8"
"Floyd","8285","US-13115","13","115","99916","644","133","8291.97","133.11","597.5","597","1285","22"
"Forsyth","13566","US-13117","13","117","252507","776","98","5372.52","38.81","879.98","2222","2191","2"
"Franklin","2056","US-13119","13","119","23329","128","26","8813.07","111.45","823.01","192","209","5"
"Fulton","65779","US-13121","13","121","1099181","3690","855","5984.36","77.79","687.6","7558","8486","55"
"Gilmer","2060","US-13123","13","123","31417","162","41","6556.96","130.5","732.09","230","314","5"
"Glascock","120","US-13125","13","125","3025","16","4","3966.94","132.23","561.98","17","99","5"
"Glynn","5563","US-13127","13","127","86047","400","133","6465.07","154.57","481.13","414","909","14"
"Gordon","4983","US-13129","13","129","58049","239","74","8584.13","127.48","616.72","358","1069","7"
"Grady","1362","US-13131","13","131","24540","137","37","5550.12","150.77","484.92","119","433","6"
"Greene","1238","US-13133","13","133","18717","95","28","6614.31","149.6","699.9","131","227","3"
"Gwinnett","70657","US-13135","13","135","971145","4386","656","7275.64","67.55","1099.11","10674","8861","47"
"Habersham","4251","US-13137","13","137","45800","416","109","9281.66","237.99","720.52","330","156","4"
"Hall","21916","US-13139","13","139","206349","1986","292","10620.84","141.51","1105.89","2282","1291","16"
"Hancock","743","US-13141","13","141","8193","87","51","9068.72","622.48","598.07","49","65","1"
"Haralson","1450","US-13143","13","143","30722","55","25","4719.74","81.37","341.77","105","766","27"
"Harris","1704","US-13145","13","145","34712","121","36","4908.97","103.71","452.29","157","270","0"
"Hart","1497","US-13147","13","147","26107","104","27","5734.09","103.42","597.54","156","500","14"
"Heard","517","US-13149","13","149","12370","32","12","4179.47","97.01","420.37","52","183","1"
"Henry","14742","US-13151","13","151","239866","415","180","6145.93","75.04","761.26","1826","3401","14"
"Houston","8387","US-13153","13","153","157039","561","139","5340.71","88.51","716.38","1125","3073","34"
"Irwin","624","US-13155","13","155","9433","70","14","6615.07","148.42","243.82","23","195","9"
"Jackson","7036","US-13157","13","157","74700","379","87","9419.01","116.47","1218.21","910","807","10"
"Jasper","548","US-13159","13","159","14199","40","11","3859.43","77.47","485.95","69","572","12"
"Jeff Davis","1122","US-13161","13","161","15148","92","32","7406.92","211.25","448.9","68","406","6"
"Jefferson","1410","US-13163","13","163","15313","128","46","9207.86","300.4","927.32","142","257","2"
