"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2168","13"
"Hispanic/Latino","American Indian/Alaska Native","110","0"
"Hispanic/Latino","Asian","215","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","156","0"
"Hispanic/Latino","Other","25919","237"
"Hispanic/Latino","Unknown","12325","6"
"Hispanic/Latino","White","34762","422"
"Non-Hispanic/Latino","African-American/Black","159947","4169"
"Non-Hispanic/Latino","American Indian/Alaska Native","313","8"
"Non-Hispanic/Latino","Asian","11651","205"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","492","6"
"Non-Hispanic/Latino","Other","8299","38"
"Non-Hispanic/Latino","Unknown","7448","51"
"Non-Hispanic/Latino","White","234337","6557"
"Unknown","African-American/Black","23656","33"
"Unknown","American Indian/Alaska Native","133","0"
"Unknown","Asian","2965","1"
"Unknown","Native Hawaiian/Pacific Islander","155","0"
"Unknown","Other","22012","22"
"Unknown","Unknown","138445","46"
"Unknown","White","36554","40"
