"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1896","US-13001","13","1","18561","171","65","10214.97","350.2","134.69","25","379","5"
"Atkinson","777","US-13003","13","3","8330","117","18","9327.73","216.09","84.03","7","238","1"
"Bacon","1271","US-13005","13","5","11404","86","28","11145.21","245.53","96.46","11","347","8"
"Baker","161","US-13007","13","7","3116","33","9","5166.88","288.83","0","0","66","0"
"Baldwin","3806","US-13009","13","9","44428","316","110","8566.67","247.59","47.27","21","629","15"
"Banks","1605","US-13011","13","11","19982","183","33","8032.23","165.15","45.04","9","167","1"
"Barrow","8518","US-13013","13","13","86383","588","128","9860.74","148.18","141.23","122","1111","1"
"Bartow","11019","US-13015","13","15","110771","804","204","9947.55","184.16","148.96","165","3223","16"
"Ben Hill","1482","US-13017","13","17","16645","151","60","8903.57","360.47","12.02","2","582","18"
"Berrien","1050","US-13019","13","19","19276","71","30","5447.19","155.63","51.88","10","760","12"
"Bibb","13188","US-13021","13","21","152150","1746","396","8667.76","260.27","70.33","107","2314","36"
"Bleckley","796","US-13023","13","23","12838","47","34","6200.34","264.84","15.58","2","638","17"
"Brantley","913","US-13025","13","25","19202","74","32","4754.71","166.65","57.29","11","674","5"
"Brooks","932","US-13027","13","27","15727","86","36","5926.11","228.91","19.08","3","441","11"
"Bryan","2672","US-13029","13","29","39137","171","33","6827.3","84.32","143.09","56","858","3"
"Bulloch","5195","US-13031","13","31","79467","214","63","6537.3","79.28","61.66","49","1483","48"
"Burke","1742","US-13033","13","33","22342","148","36","7796.97","161.13","93.99","21","768","23"
"Butts","2179","US-13035","13","35","25174","122","73","8655.76","289.98","238.34","60","776","6"
"Calhoun","443","US-13037","13","37","6317","73","15","7012.82","237.45","15.83","1","134","0"
"Camden","3167","US-13039","13","39","53924","130","27","5873.08","50.07","57.49","31","711","5"
"Candler","738","US-13043","13","43","10837","61","36","6810","332.2","36.91","4","189","29"
"Carroll","7333","US-13045","13","45","120119","305","130","6104.78","108.23","79.09","95","3791","103"
