"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Chattahoochee","2020-12-26","3","5383","0","301","7.6","6.4"
"Chattahoochee","2020-12-27","3","5386","0","301","2.8","4.9"
"Chattahoochee","2020-12-28","5","5391","1","302","4.9","5.9"
"Chattahoochee","2020-12-29","3","5394","2","304","14.4","10"
"Chattahoochee","2020-12-30","13","5407","3","307","17.7","11.6"
"Chattahoochee","2020-12-31","4","5411","1","308","19.2","13.4"
"Chattahoochee","2021-01-01","3","5414","2","310","28.8","18.2"
"Chattahoochee","2021-01-02","3","5417","0","310","28.8","18.2"
"Chattahoochee","2021-01-03","2","5419","1","311","35.9","19.4"
"Chattahoochee","2021-01-04","9","5428","1","312","34.6","19.8"
"Chattahoochee","2021-01-05","31","5459","9","321","29.3","21.8"
"Chattahoochee","2021-01-06","6","5465","1","322","28.4","23"
"Chattahoochee","2021-01-07","5","5470","1","323","27.6","23.4"
"Chattahoochee","2021-01-08","13","5483","3","326","21.4","25.1"
"Chattahoochee","2021-01-09","4","5487","0","326","21.4","25.1"
"Chattahoochee","2021-01-10","1","5488","1","327","28.6","32.2"
"Chattahoochee","2021-01-11","4","5492","2","329","34.1","34.4"
"Chattahoochee","2021-01-12","21","5513","1","330","30.6","30"
"Chattahoochee","2021-01-13","7","5520","1","331","30.3","29.3"
"Chattahoochee","2021-01-14","6","5526","0","331","27.4","27.5"
"Chattahoochee","2021-01-15","6","5532","0","331","24.1","22.8"
"Chattahoochee","2021-01-16","11","5543","1","332","25.4","23.4"
"Chattahoochee","2021-01-17","3","5546","1","333","15.9","22.2"
"Chattahoochee","2021-01-18","6","5552","1","334","11.2","22.6"
"Chattahoochee","2021-01-19","26","5578","2","336","11.6","21.1"
"Chattahoochee","2021-01-20","5","5583","0","336","9.5","19.9"
"Chattahoochee","2021-01-21","9","5592","1","337","11.1","19.3"
"Chattahoochee","2021-01-22","9","5601","1","338","12.7","18.4"
"Chattahoochee","2021-01-23","2","5603","0","338","11.4","18.4"
"Chattahoochee","2021-01-24","0","5603","0","338","6.7","11.3"
"Chattahoochee","2021-01-25","4","5607","0","338","4.3","7.7"
"Chattahoochee","2021-01-26","0","5607","0","338","3.2","7.4"
"Chattahoochee","2021-01-27","0","5607","0","338","3.2","6.4"
"Chattooga","2020-02-01","0","0","0","0",".","."
"Chattooga","2020-02-02","0","0","0","0",".","."
"Chattooga","2020-02-03","0","0","0","0",".","."
"Chattooga","2020-02-04","0","0","0","0",".","."
"Chattooga","2020-02-05","0","0","0","0",".","."
"Chattooga","2020-02-06","0","0","0","0",".","."
"Chattooga","2020-02-07","0","0","0","0","0","."
"Chattooga","2020-02-08","0","0","0","0","0","."
"Chattooga","2020-02-09","0","0","0","0","0","."
"Chattooga","2020-02-10","0","0","0","0","0","."
"Chattooga","2020-02-11","0","0","0","0","0","."
"Chattooga","2020-02-12","0","0","0","0","0","."
"Chattooga","2020-02-13","0","0","0","0","0","."
"Chattooga","2020-02-14","0","0","0","0","0","0"
"Chattooga","2020-02-15","0","0","0","0","0","0"
"Chattooga","2020-02-16","0","0","0","0","0","0"
"Chattooga","2020-02-17","0","0","0","0","0","0"
"Chattooga","2020-02-18","0","0","0","0","0","0"
"Chattooga","2020-02-19","0","0","0","0","0","0"
"Chattooga","2020-02-20","0","0","0","0","0","0"
"Chattooga","2020-02-21","0","0","0","0","0","0"
"Chattooga","2020-02-22","0","0","0","0","0","0"
"Chattooga","2020-02-23","0","0","0","0","0","0"
"Chattooga","2020-02-24","0","0","0","0","0","0"
"Chattooga","2020-02-25","0","0","0","0","0","0"
"Chattooga","2020-02-26","0","0","0","0","0","0"
"Chattooga","2020-02-27","0","0","0","0","0","0"
"Chattooga","2020-02-28","0","0","0","0","0","0"
"Chattooga","2020-02-29","0","0","0","0","0","0"
"Chattooga","2020-03-01","0","0","0","0","0","0"
"Chattooga","2020-03-02","0","0","0","0","0","0"
"Chattooga","2020-03-03","0","0","0","0","0","0"
"Chattooga","2020-03-04","0","0","0","0","0","0"
"Chattooga","2020-03-05","0","0","0","0","0","0"
"Chattooga","2020-03-06","0","0","0","0","0","0"
"Chattooga","2020-03-07","0","0","0","0","0","0"
"Chattooga","2020-03-08","0","0","0","0","0","0"
"Chattooga","2020-03-09","0","0","0","0","0","0"
"Chattooga","2020-03-10","0","0","0","0","0","0"
"Chattooga","2020-03-11","0","0","0","0","0","0"
"Chattooga","2020-03-12","3","3","0","0","0","0"
"Chattooga","2020-03-13","3","6","0","0","0","0"
"Chattooga","2020-03-14","1","7","0","0","0","0"
"Chattooga","2020-03-15","2","9","0","0","0","0"
"Chattooga","2020-03-16","8","17","0","0","0","0"
"Chattooga","2020-03-17","7","24","0","0","0","0"
"Chattooga","2020-03-18","8","32","2","2","3.6","1.8"
"Chattooga","2020-03-19","7","39","0","2","3.6","1.8"
"Chattooga","2020-03-20","5","44","0","2","3.6","1.8"
"Chattooga","2020-03-21","4","48","0","2","3.6","1.8"
"Chattooga","2020-03-22","4","52","0","2","3.6","1.8"
"Chattooga","2020-03-23","3","55","0","2","3.6","1.8"
"Chattooga","2020-03-24","8","63","0","2","3.6","1.8"
"Chattooga","2020-03-25","3","66","0","2","0","1.8"
"Chattooga","2020-03-26","5","71","0","2","0","1.8"
"Chattooga","2020-03-27","4","75","0","2","0","1.8"
"Chattooga","2020-03-28","11","86","0","2","0","1.8"
"Chattooga","2020-03-29","6","92","0","2","0","1.8"
"Chattooga","2020-03-30","6","98","0","2","0","1.8"
"Chattooga","2020-03-31","9","107","1","3","1.6","2.6"
"Chattooga","2020-04-01","2","109","0","3","1.6","0.8"
"Chattooga","2020-04-02","9","118","0","3","1.6","0.8"
"Chattooga","2020-04-03","6","124","0","3","1.6","0.8"
"Chattooga","2020-04-04","4","128","1","4","5.2","2.6"
"Chattooga","2020-04-05","2","130","0","4","5.2","2.6"
"Chattooga","2020-04-06","3","133","0","4","5.2","2.6"
"Chattooga","2020-04-07","9","142","0","4","3.6","2.6"
"Chattooga","2020-04-08","8","150","1","5","5.4","3.5"
"Chattooga","2020-04-09","6","156","0","5","5.4","3.5"
"Chattooga","2020-04-10","13","169","0","5","5.4","3.5"
"Chattooga","2020-04-11","6","175","1","6","4.2","4.7"
"Chattooga","2020-04-12","0","175","0","6","4.2","4.7"
"Chattooga","2020-04-13","3","178","0","6","4.2","4.7"
"Chattooga","2020-04-14","15","193","1","7","5.1","4.3"
"Chattooga","2020-04-15","12","205","1","8","4.5","4.9"
"Chattooga","2020-04-16","3","208","0","8","4.5","4.9"
"Chattooga","2020-04-17","10","218","0","8","4.5","4.9"
"Chattooga","2020-04-18","8","226","0","8","2.1","3.2"
"Chattooga","2020-04-19","0","226","0","8","2.1","3.2"
"Chattooga","2020-04-20","3","229","0","8","2.1","3.2"
"Chattooga","2020-04-21","11","240","0","8","1.2","3.2"
"Chattooga","2020-04-22","10","250","1","9","1.4","3"
"Chattooga","2020-04-23","9","259","0","9","1.4","3"
"Chattooga","2020-04-24","13","272","0","9","1.4","3"
"Chattooga","2020-04-25","5","277","1","10","4.3","3.2"
"Chattooga","2020-04-26","1","278","0","10","4.3","3.2"
"Chattooga","2020-04-27","5","283","0","10","4.3","3.2"
"Chattooga","2020-04-28","24","307","0","10","4.3","2.7"
"Chattooga","2020-04-29","12","319","0","10","2.9","2.1"
"Chattooga","2020-04-30","8","327","0","10","2.9","2.1"
"Chattooga","2020-05-01","17","344","0","10","2.9","2.1"
"Chattooga","2020-05-02","6","350","0","10","0","2.1"
"Chattooga","2020-05-03","3","353","0","10","0","2.1"
"Chattooga","2020-05-04","5","358","1","11","2.9","3.6"
"Chattooga","2020-05-05","17","375","0","11","2.9","3.6"
"Chattooga","2020-05-06","9","384","0","11","2.9","2.9"
"Chattooga","2020-05-07","10","394","0","11","2.9","2.9"
"Chattooga","2020-05-08","10","404","0","11","2.9","2.9"
"Chattooga","2020-05-09","8","412","0","11","2.9","1.4"
"Chattooga","2020-05-10","0","412","0","11","2.9","1.4"
"Chattooga","2020-05-11","12","424","2","13","2.4","2.6"
"Chattooga","2020-05-12","18","442","0","13","2.4","2.6"
"Chattooga","2020-05-13","15","457","1","14","3.3","3.1"
"Chattooga","2020-05-14","14","471","0","14","3.3","3.1"
"Chattooga","2020-05-15","5","476","0","14","3.3","3.1"
"Chattooga","2020-05-16","14","490","0","14","3.3","3.1"
"Chattooga","2020-05-17","0","490","0","14","3.3","3.1"
"Chattooga","2020-05-18","8","498","0","14","1","1.7"
"Chattooga","2020-05-19","14","512","0","14","1","1.7"
"Chattooga","2020-05-20","5","517","0","14","0","1.7"
"Chattooga","2020-05-21","27","544","1","15","0.5","1.9"
"Chattooga","2020-05-22","13","557","0","15","0.5","1.9"
"Chattooga","2020-05-23","4","561","0","15","0.5","1.9"
"Chattooga","2020-05-24","0","561","0","15","0.5","1.9"
"Chattooga","2020-05-25","3","564","0","15","0.5","0.7"
"Chattooga","2020-05-26","9","573","1","16","2.1","1.5"
"Chattooga","2020-05-27","10","583","0","16","2.1","1.1"
"Chattooga","2020-05-28","22","605","0","16","1.6","1.1"
"Chattooga","2020-05-29","14","619","0","16","1.6","1.1"
"Chattooga","2020-05-30","7","626","0","16","1.6","1.1"
"Chattooga","2020-05-31","4","630","0","16","1.6","1.1"
"Chattooga","2020-06-01","12","642","0","16","1.6","1.1"
"Chattooga","2020-06-02","15","657","0","16","0","1.1"
"Chattooga","2020-06-03","5","662","0","16","0","1.1"
"Chattooga","2020-06-04","16","678","2","18","1.8","1.7"
"Chattooga","2020-06-05","18","696","0","18","1.8","1.7"
"Chattooga","2020-06-06","11","707","1","19","3.1","2.3"
"Chattooga","2020-06-07","0","707","0","19","3.1","2.3"
"Chattooga","2020-06-08","11","718","0","19","3.1","2.3"
"Chattooga","2020-06-09","24","742","3","22","4.9","2.4"
"Chattooga","2020-06-10","5","747","1","23","7.7","3.9"
"Chattooga","2020-06-11","14","761","0","23","5.9","3.9"
"Chattooga","2020-06-12","10","771","0","23","5.9","3.9"
"Chattooga","2020-06-13","2","773","0","23","4.6","3.9"
"Chattooga","2020-06-14","2","775","0","23","4.6","3.9"
"Chattooga","2020-06-15","8","783","0","23","4.6","3.9"
"Chattooga","2020-06-16","21","804","0","23","2.9","3.9"
"Chattooga","2020-06-17","12","816","1","24","1.2","4.5"
"Chattooga","2020-06-18","16","832","0","24","1.2","3.6"
"Chattooga","2020-06-19","16","848","0","24","1.2","3.6"
"Chattooga","2020-06-20","31","879","0","24","1.2","2.9"
"Chattooga","2020-06-21","0","879","0","24","1.2","2.9"
"Chattooga","2020-06-22","7","886","0","24","1.2","2.9"
"Chattooga","2020-06-23","26","912","3","27","2.8","2.8"
"Chattooga","2020-06-24","26","938","3","30","3.3","2.2"
"Chattooga","2020-06-25","20","958","2","32","4.7","3"
"Chattooga","2020-06-26","9","967","0","32","4.7","3"
"Chattooga","2020-06-27","18","985","0","32","4.7","3"
"Chattooga","2020-06-28","3","988","0","32","4.7","3"
"Chattooga","2020-06-29","18","1006","0","32","4.7","3"
"Chattooga","2020-06-30","22","1028","0","32","3.1","3"
"Chattooga","2020-07-01","24","1052","0","32","1.4","2.4"
"Chattooga","2020-07-02","11","1063","0","32","0","2.4"
"Chattooga","2020-07-03","15","1078","1","33","1","2.8"
"Chattooga","2020-07-04","0","1078","0","33","1","2.8"
"Chattooga","2020-07-05","1","1079","0","33","1","2.8"
"Chattooga","2020-07-06","24","1103","2","35","2.1","3.4"
"Chattooga","2020-07-07","20","1123","1","36","2.9","3"
"Chattooga","2020-07-08","42","1165","3","39","3.9","2.7"
"Chattooga","2020-07-09","14","1179","3","42","6.9","3.5"
"Chattooga","2020-07-10","22","1201","3","45","7.9","4.4"
"Chattooga","2020-07-11","11","1212","0","45","7.9","4.4"
"Chattooga","2020-07-12","3","1215","0","45","7.9","4.4"
"Chattooga","2020-07-13","24","1239","4","49","9.1","5.6"
"Chattooga","2020-07-14","20","1259","2","51","9.8","6.3"
"Chattooga","2020-07-15","11","1270","2","53","11.4","7.6"
"Chattooga","2020-07-16","21","1291","2","55","9.7","8.3"
"Chattooga","2020-07-17","19","1310","2","57","9.3","8.6"
"Chattooga","2020-07-18","24","1334","5","62","12.2","10.1"
"Chattooga","2020-07-19","0","1334","0","62","12.2","10.1"
"Chattooga","2020-07-20","29","1363","2","64","10.9","10"
"Chattooga","2020-07-21","46","1409","15","79","14.1","12"
"Chattooga","2020-07-22","41","1450","11","90","15.3","13.4"
"Chattooga","2020-07-23","119","1569","14","104","15.6","12.7"
"Chattooga","2020-07-24","62","1631","9","113","16.2","12.7"
"Chattooga","2020-07-25","37","1668","6","119","15.5","13.9"
"Chattooga","2020-07-26","6","1674","3","122","22.7","17.5"
"Chattooga","2020-07-27","34","1708","4","126","23.4","17.1"
"Chattooga","2020-07-28","46","1754","14","140","23.1","18.6"
"Chattooga","2020-07-29","35","1789","7","147","22.1","18.7"
"Chattooga","2020-07-30","36","1825","12","159","25.2","20.4"
"Chattooga","2020-07-31","75","1900","15","174","26","21.1"
"Chattooga","2020-08-01","24","1924","5","179","26.6","21.1"
"Chattooga","2020-08-02","5","1929","0","179","19.5","21.1"
"Chattooga","2020-08-03","17","1946","3","182","20.3","21.9"
"Chattooga","2020-08-04","89","2035","17","199","18.7","20.9"
"Chattooga","2020-08-05","62","2097","21","220","20.7","21.4"
"Chattooga","2020-08-06","47","2144","9","229","18.7","21.9"
"Chattooga","2020-08-07","50","2194","5","234","17.2","21.6"
"Chattooga","2020-08-08","10","2204","1","235","15.7","21.2"
"Chattooga","2020-08-09","7","2211","0","235","15.7","17.6"
"Chattooga","2020-08-10","29","2240","3","238","14.6","17.5"
"Chattooga","2020-08-11","88","2328","19","257","15","16.8"
"Chattooga","2020-08-12","53","2381","9","266","12.6","16.6"
"Chattooga","2020-08-13","32","2413","6","272","12.5","15.6"
"Chattooga","2020-08-14","53","2466","3","275","11.9","14.6"
"Chattooga","2020-08-15","39","2505","7","282","13","14.4"
"Chattooga","2020-08-16","12","2517","1","283","14.2","15"
"Chattooga","2020-08-17","24","2541","5","288","15.7","15.2"
"Chattooga","2020-08-18","53","2594","5","293","14","14.5"
"Chattooga","2020-08-19","35","2629","10","303","15.6","14.1"
"Chattooga","2020-08-20","26","2655","3","306","14.6","13.6"
"Chattooga","2020-08-21","54","2709","5","311","15.1","13.5"
"Chattooga","2020-08-22","83","2792","19","330","15.8","14.4"
"Chattooga","2020-08-23","36","2828","23","353","23.8","19"
"Chattooga","2020-08-24","28","2856","4","357","22.8","19.3"
"Chattooga","2020-08-25","66","2922","8","365","23.2","18.6"
"Chattooga","2020-08-26","112","3034","25","390","22.3","19"
"Chattooga","2020-08-27","68","3102","2","392","21.1","17.9"
"Chattooga","2020-08-28","29","3131","4","396","21.7","18.4"
"Chattooga","2020-08-29","15","3146","0","396","18.5","17.2"
"Chattooga","2020-08-30","42","3188","24","420","17.5","20.6"
"Chattooga","2020-08-31","16","3204","1","421","16.4","19.6"
"Chattooga","2020-09-01","139","3343","11","432","15.8","19.5"
"Chattooga","2020-09-02","41","3384","2","434","13.3","17.8"
"Chattooga","2020-09-03","74","3458","8","442","14.4","17.7"
"Chattooga","2020-09-04","36","3494","1","443","12.8","17.3"
"Chattooga","2020-09-05","31","3525","0","443","12.8","15.7"
"Chattooga","2020-09-06","36","3561","5","448","6.6","12.1"
"Chattooga","2020-09-07","3","3564","1","449","10.5","13.4"
"Chattooga","2020-09-08","61","3625","1","450","9.6","12.7"
"Chattooga","2020-09-09","78","3703","5","455","9.8","11.6"
"Chattooga","2020-09-10","27","3730","0","455","8.3","11.3"
"Chattooga","2020-09-11","50","3780","5","460","9.3","11.1"
"Chattooga","2020-09-12","25","3805","1","461","9.9","11.4"
"Chattooga","2020-09-13","3","3808","0","461","7.9","7.3"
"Chattooga","2020-09-14","10","3818","1","462","4.6","7.5"
"Chattooga","2020-09-15","116","3934","4","466","4.8","7.2"
"Chattooga","2020-09-16","12","3946","3","469","7.5","8.7"
"Chattooga","2020-09-17","11","3957","1","470","8.8","8.5"
"Chattooga","2020-09-18","59","4016","7","477","9.1","9.2"
"Chattooga","2020-09-19","13","4029","0","477","8.5","9.2"
"Chattooga","2020-09-20","3","4032","1","478","13.2","10.6"
"Chattooga","2020-09-21","10","4042","1","479","13.2","8.9"
"Chattooga","2020-09-22","72","4114","10","489","14.7","9.8"
"Chattooga","2020-09-23","26","4140","4","493","13.4","10.4"
"Chattooga","2020-09-24","16","4156","2","495","13.9","11.3"
"Chattooga","2020-09-25","19","4175","3","498","14.4","11.7"
"Chattooga","2020-09-26","33","4208","7","505","17.4","13"
"Chattooga","2020-09-27","4","4212","0","505","12.7","13"
"Chattooga","2020-09-28","8","4220","1","506","13","13.1"
"Chattooga","2020-09-29","67","4287","4","510","11.9","13.3"
"Chattooga","2020-09-30","16","4303","3","513","12.4","12.9"
"Chattooga","2020-10-01","18","4321","1","514","11.4","12.6"
"Chattooga","2020-10-02","38","4359","5","519","11","12.7"
"Chattooga","2020-10-03","4","4363","0","519","8","12.7"
"Chattooga","2020-10-04","4","4367","0","519","8","10.3"
"Chattooga","2020-10-05","13","4380","2","521","8.4","10.7"
"Chattooga","2020-10-06","114","4494","9","530","8.7","10.3"
"Chattooga","2020-10-07","52","4546","3","533","6.8","9.6"
"Chattooga","2020-10-08","28","4574","2","535","7","9.2"
"Chattooga","2020-10-09","32","4606","5","540","7.4","9.2"
"Chattooga","2020-10-10","33","4639","0","540","7.4","7.7"
"Chattooga","2020-10-11","0","4639","0","540","7.4","7.7"
"Chattooga","2020-10-12","18","4657","3","543","7.6","8"
"Chattooga","2020-10-13","92","4749","14","557","8.6","8.7"
"Chattooga","2020-10-14","31","4780","1","558","8.3","7.5"
"Chattooga","2020-10-15","32","4812","2","560","8.1","7.6"
"Chattooga","2020-10-16","29","4841","2","562","6.9","7.1"
"Chattooga","2020-10-17","45","4886","6","568","8.8","8.1"
"Chattooga","2020-10-18","9","4895","3","571","13.6","10.5"
"Chattooga","2020-10-19","16","4911","1","572","12.1","9.8"
"Chattooga","2020-10-20","103","5014","11","583","11.4","10"
"Chattooga","2020-10-21","53","5067","3","586","11.8","10"
"Chattooga","2020-10-22","53","5120","11","597","13.8","11"
"Chattooga","2020-10-23","38","5158","6","603","15.1","11"
"Chattooga","2020-10-24","30","5188","7","610","16.5","12.7"
"Chattooga","2020-10-25","8","5196","1","611","13.6","13.6"
"Chattooga","2020-10-26","18","5214","4","615","15.8","14"
"Chattooga","2020-10-27","118","5332","20","635","16.7","14.1"
"Chattooga","2020-10-28","39","5371","5","640","17.8","14.8"
"Chattooga","2020-10-29","27","5398","1","641","15.3","14.6"
"Chattooga","2020-10-30","29","5427","6","647","16","15.6"
"Chattooga","2020-10-31","41","5468","13","660","17.2","16.9"
"Chattooga","2020-11-01","7","5475","2","662","19.5","16.5"
"Chattooga","2020-11-02","26","5501","1","663","16.9","16.4"
"Chattooga","2020-11-03","96","5597","10","673","16","16.4"
"Chattooga","2020-11-04","27","5624","1","674","14.7","16.2"
"Chattooga","2020-11-05","39","5663","3","677","15.2","15.3"
"Chattooga","2020-11-06","41","5704","6","683","14.4","15.2"
"Chattooga","2020-11-07","29","5733","5","688","12.3","14.8"
"Chattooga","2020-11-08","4","5737","1","689","11.8","15.7"
"Chattooga","2020-11-09","28","5765","3","692","12.8","14.8"
"Chattooga","2020-11-10","121","5886","7","699","12.1","14"
"Chattooga","2020-11-11","42","5928","5","704","13.3","14"
"Chattooga","2020-11-12","50","5978","3","707","13","14.1"
"Chattooga","2020-11-13","34","6012","4","711","12.6","13.5"
"Chattooga","2020-11-14","24","6036","1","712","10.8","11.5"
"Chattooga","2020-11-15","9","6045","0","712","7.2","9.5"
"Chattooga","2020-11-16","20","6065","6","718","9.9","11.4"
"Chattooga","2020-11-17","76","6141","5","723","10.1","11.1"
"Chattooga","2020-11-18","29","6170","2","725","9.3","11.3"
"Chattooga","2020-11-19","30","6200","1","726","9","11"
"Chattooga","2020-11-20","41","6241","4","730","8.7","10.7"
"Chattooga","2020-11-21","39","6280","6","736","10.3","10.5"
"Chattooga","2020-11-22","9","6289","2","738","13.5","10.3"
"Chattooga","2020-11-23","28","6317","1","739","9.7","9.8"
"Chattooga","2020-11-24","88","6405","13","752","10.8","10.5"
"Chattooga","2020-11-25","64","6469","13","765","12.8","11.1"
"Chattooga","2020-11-26","13","6482","3","768","15.6","12.3"
"Chattooga","2020-11-27","27","6509","3","771","15.8","12.2"
"Chattooga","2020-11-28","45","6554","12","783","17.4","13.8"
"Chattooga","2020-11-29","12","6566","7","790","22.5","18"
"Chattooga","2020-11-30","31","6597","4","794","23.9","16.8"
"Chattooga","2020-12-01","78","6675","13","807","24.2","17.5"
"Chattooga","2020-12-02","41","6716","8","815","24","18.4"
"Chattooga","2020-12-03","64","6780","9","824","22.8","19.2"
"Chattooga","2020-12-04","61","6841","9","833","23.3","19.5"
"Chattooga","2020-12-05","25","6866","9","842","24.6","21"
"Chattooga","2020-12-06","15","6881","6","848","22","22.3"
"Chattooga","2020-12-07","59","6940","13","861","23.3","23.6"
"Chattooga","2020-12-08","70","7010","16","877","24.2","24.2"
"Chattooga","2020-12-09","51","7061","11","888","24.5","24.3"
"Chattooga","2020-12-10","54","7115","13","901","25.9","24.3"
"Chattooga","2020-12-11","63","7178","13","914","26.7","25"
"Chattooga","2020-12-12","62","7240","7","921","23.2","23.9"
"Chattooga","2020-12-13","22","7262","7","928","22","22"
"Chattooga","2020-12-14","49","7311","9","937","21.5","22.4"
"Chattooga","2020-12-15","114","7425","27","964","21.6","22.9"
"Chattooga","2020-12-16","84","7509","13","977","20.8","22.6"
"Chattooga","2020-12-17","55","7564","11","988","20.2","23"
"Chattooga","2020-12-18","49","7613","11","999","20.4","23.6"
"Chattooga","2020-12-19","49","7662","11","1010","22","22.6"
"Chattooga","2020-12-20","16","7678","4","1014","21.1","21.6"
"Chattooga","2020-12-21","28","7706","5","1019","21","21.3"
"Chattooga","2020-12-22","96","7802","26","1045","21.5","21.6"
"Chattooga","2020-12-23","57","7859","14","1059","22.8","21.8"
"Chattooga","2020-12-24","30","7889","8","1067","23.7","22"
"Chattooga","2020-12-25","8","7897","2","1069","24.1","22.3"
"Chattooga","2020-12-26","42","7939","14","1083","25.6","23.8"
"Chattooga","2020-12-27","29","7968","10","1093","27","24"
"Chattooga","2020-12-28","49","8017","7","1100","26.5","23.7"
"Chattooga","2020-12-29","178","8195","64","1164","27.8","24.6"
"Chattooga","2020-12-30","53","8248","15","1179","28.3","25.5"
"Chattooga","2020-12-31","70","8318","12","1191","26.9","25.3"
"Chattooga","2021-01-01","12","8330","2","1193","25.7","24.9"
"Chattooga","2021-01-02","9","8339","2","1195","24.2","24.9"
"Chattooga","2021-01-03","14","8353","3","1198","22.3","24.6"
"Chattooga","2021-01-04","47","8400","13","1211","24.2","25.3"
"Chattooga","2021-01-05","154","8554","54","1265","24.1","25.9"
"Chattooga","2021-01-06","85","8639","21","1286","23.6","25.9"
"Chattooga","2021-01-07","72","8711","13","1299","23.7","25.3"
"Chattooga","2021-01-08","109","8820","29","1328","25.1","25.4"
"Chattooga","2021-01-09","69","8889","14","1342","24.8","24.5"
"Chattooga","2021-01-10","18","8907","7","1349","27.3","24.8"
"Chattooga","2021-01-11","48","8955","8","1357","25.8","25"
"Chattooga","2021-01-12","109","9064","23","1380","23.8","23.9"
"Chattooga","2021-01-13","50","9114","10","1390","23.1","23.3"
"Chattooga","2021-01-14","127","9241","12","1402","21.9","22.8"
"Chattooga","2021-01-15","61","9302","12","1414","20.9","23"
"Chattooga","2021-01-16","48","9350","8","1422","20.3","22.6"
"Chattooga","2021-01-17","24","9374","2","1424","16","21.7"
"Chattooga","2021-01-18","43","9417","8","1432","16.3","21"
"Chattooga","2021-01-19","57","9474","16","1448","17.3","20.5"
"Chattooga","2021-01-20","66","9540","11","1459","16.8","19.9"
"Chattooga","2021-01-21","54","9594","6","1465","17","19.4"
"Chattooga","2021-01-22","27","9621","4","1469","16.3","18.6"
"Chattooga","2021-01-23","32","9653","4","1473","15.7","18"
"Chattooga","2021-01-24","14","9667","3","1476","17.6","16.8"
"Chattooga","2021-01-25","15","9682","1","1477","15.9","16.1"
"Chattooga","2021-01-26","4","9686","1","1478","15.5","16.4"
"Chattooga","2021-01-27","0","9686","0","1478","13.1","14.9"
"Cherokee","2020-02-01","0","0","0","0",".","."
"Cherokee","2020-02-02","0","0","0","0",".","."
"Cherokee","2020-02-03","0","0","0","0",".","."
"Cherokee","2020-02-04","0","0","0","0",".","."
"Cherokee","2020-02-05","0","0","0","0",".","."
"Cherokee","2020-02-06","0","0","0","0",".","."
"Cherokee","2020-02-07","0","0","0","0","0","."
"Cherokee","2020-02-08","0","0","0","0","0","."
"Cherokee","2020-02-09","0","0","0","0","0","."
"Cherokee","2020-02-10","0","0","0","0","0","."
"Cherokee","2020-02-11","0","0","0","0","0","."
"Cherokee","2020-02-12","0","0","0","0","0","."
"Cherokee","2020-02-13","0","0","0","0","0","."
"Cherokee","2020-02-14","0","0","0","0","0","0"
"Cherokee","2020-02-15","1","1","0","0","0","0"
"Cherokee","2020-02-16","0","1","0","0","0","0"
"Cherokee","2020-02-17","0","1","0","0","0","0"
"Cherokee","2020-02-18","1","2","1","1","14.3","7.1"
"Cherokee","2020-02-19","0","2","0","1","14.3","7.1"
"Cherokee","2020-02-20","0","2","0","1","14.3","7.1"
"Cherokee","2020-02-21","0","2","0","1","14.3","7.1"
"Cherokee","2020-02-22","0","2","0","1","14.3","7.1"
"Cherokee","2020-02-23","0","2","0","1","14.3","7.1"
"Cherokee","2020-02-24","0","2","0","1","14.3","7.1"
"Cherokee","2020-02-25","0","2","0","1","0","7.1"
"Cherokee","2020-02-26","0","2","0","1","0","7.1"
"Cherokee","2020-02-27","1","3","0","1","0","7.1"
"Cherokee","2020-02-28","0","3","0","1","0","7.1"
"Cherokee","2020-02-29","0","3","0","1","0","7.1"
"Cherokee","2020-03-01","0","3","0","1","0","7.1"
"Cherokee","2020-03-02","0","3","0","1","0","7.1"
"Cherokee","2020-03-03","0","3","0","1","0","0"
"Cherokee","2020-03-04","0","3","0","1","0","0"
"Cherokee","2020-03-05","2","5","0","1","0","0"
"Cherokee","2020-03-06","6","11","0","1","0","0"
"Cherokee","2020-03-07","1","12","0","1","0","0"
"Cherokee","2020-03-08","5","17","2","3","5.7","2.9"
"Cherokee","2020-03-09","6","23","0","3","5.7","2.9"
"Cherokee","2020-03-10","20","43","0","3","5.7","2.9"
"Cherokee","2020-03-11","13","56","1","4","6.8","3.4"
"Cherokee","2020-03-12","34","90","1","5","7.2","3.6"
"Cherokee","2020-03-13","17","107","3","8","9.8","4.9"
"Cherokee","2020-03-14","1","108","0","8","9.8","4.9"
"Cherokee","2020-03-15","0","108","0","8","4","4.9"
"Cherokee","2020-03-16","27","135","2","10","5.1","5.4"
"Cherokee","2020-03-17","42","177","2","12","5.8","5.7"
"Cherokee","2020-03-18","12","189","1","13","5.9","6.3"
"Cherokee","2020-03-19","15","204","5","18","10.2","8.7"
"Cherokee","2020-03-20","45","249","4","22","9","9.4"
"Cherokee","2020-03-21","4","253","0","22","9","9.4"
"Cherokee","2020-03-22","7","260","0","22","9","6.5"
"Cherokee","2020-03-23","53","313","9","31","10.3","7.7"
"Cherokee","2020-03-24","27","340","5","36","12.3","9"
"Cherokee","2020-03-25","59","399","5","41","12.3","9.1"
"Cherokee","2020-03-26","51","450","11","52","10.6","10.4"
"Cherokee","2020-03-27","63","513","8","60","11.2","10.1"
"Cherokee","2020-03-28","10","523","0","60","11.2","10.1"
"Cherokee","2020-03-29","19","542","2","62","12.7","10.8"
