"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2188","13"
"Hispanic/Latino","American Indian/Alaska Native","116","0"
"Hispanic/Latino","Asian","220","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","158","1"
"Hispanic/Latino","Other","26293","242"
"Hispanic/Latino","Unknown","12421","6"
"Hispanic/Latino","White","35093","426"
"Non-Hispanic/Latino","African-American/Black","162367","4234"
"Non-Hispanic/Latino","American Indian/Alaska Native","318","8"
"Non-Hispanic/Latino","Asian","11907","216"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","500","6"
"Non-Hispanic/Latino","Other","8403","39"
"Non-Hispanic/Latino","Unknown","7668","55"
"Non-Hispanic/Latino","White","237587","6737"
"Unknown","African-American/Black","23969","34"
"Unknown","American Indian/Alaska Native","131","0"
"Unknown","Asian","3019","1"
"Unknown","Native Hawaiian/Pacific Islander","158","0"
"Unknown","Other","22505","22"
"Unknown","Unknown","139674","52"
"Unknown","White","37131","43"
