"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1094","12"
"Hispanic/Latino","American Indian/Alaska Native","54","0"
"Hispanic/Latino","Asian","102","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","103","0"
"Hispanic/Latino","Other","16672","172"
"Hispanic/Latino","Unknown","6585","10"
"Hispanic/Latino","White","22430","286"
"Non-Hispanic/Latino","African-American/Black","87189","3217"
"Non-Hispanic/Latino","American Indian/Alaska Native","139","10"
"Non-Hispanic/Latino","Asian","5058","144"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","254","6"
"Non-Hispanic/Latino","Other","4372","13"
"Non-Hispanic/Latino","Unknown","3191","14"
"Non-Hispanic/Latino","White","112704","4166"
"Unknown","African-American/Black","13960","12"
"Unknown","American Indian/Alaska Native","56","0"
"Unknown","Asian","1440","0"
"Unknown","Native Hawaiian/Pacific Islander","89","0"
"Unknown","Other","4845","3"
"Unknown","Unknown","69209","45"
"Unknown","White","18822","16"
