"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","555529","9018","36245"
"Male","Georgia","476557","10250","34718"
"Unknown","Georgia","9426","7","189"
"Female","Appling","1240","29","101"
"Male","Appling","1045","40","101"
"Unknown","Appling","5","0","0"
"Female","Atkinson","536","9","69"
"Male","Atkinson","454","11","76"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","649","15","49"
"Male","Bacon","935","17","58"
"Unknown","Bacon","3","0","1"
"Female","Baker","114","3","18"
"Male","Baker","97","8","23"
"Female","Baldwin","2431","40","147"
"Male","Baldwin","1925","84","198"
"Unknown","Baldwin","20","0","0"
"Female","Banks","1020","24","128"
"Male","Banks","868","20","100"
"Unknown","Banks","13","0","0"
"Female","Barrow","5594","70","366"
"Male","Barrow","4781","76","338"
"Unknown","Barrow","33","0","1"
"Female","Bartow","6604","106","421"
"Male","Bartow","5828","122","460"
"Unknown","Bartow","115","0","1"
"Female","Ben Hill","973","27","89"
"Male","Ben Hill","723","35","81"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","730","19","44"
"Male","Berrien","592","19","36"
"Unknown","Berrien","4","0","0"
"Female","Bibb","9497","217","1057"
"Male","Bibb","7011","216","907"
"Unknown","Bibb","148","0","2"
"Female","Bleckley","538","17","26"
"Male","Bleckley","388","15","26"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","788","19","59"
"Male","Brantley","673","20","48"
"Unknown","Brantley","4","0","0"
"Female","Brooks","672","15","56"
"Male","Brooks","506","25","42"
"Unknown","Brooks","12","0","0"
"Female","Bryan","1952","18","108"
"Male","Bryan","1705","21","120"
"Unknown","Bryan","22","0","0"
"Female","Bulloch","3806","38","134"
"Male","Bulloch","2935","28","109"
"Unknown","Bulloch","9","0","0"
"Female","Burke","1132","24","96"
"Male","Burke","883","17","80"
"Unknown","Burke","10","0","1"
"Female","Butts","1286","37","61"
"Male","Butts","1329","47","89"
"Unknown","Butts","117","0","1"
"Female","Calhoun","273","11","40"
"Male","Calhoun","265","5","42"
"Unknown","Calhoun","5","0","0"
"Female","Camden","2537","23","95"
"Male","Camden","2217","24","85"
"Unknown","Camden","17","0","0"
"Female","Candler","509","14","37"
"Male","Candler","430","25","31"
"Unknown","Candler","1","0","0"
"Female","Carroll","4404","65","173"
"Male","Carroll","3892","70","186"
"Unknown","Carroll","42","0","1"
"Female","Catoosa","3507","37","143"
"Male","Catoosa","2970","33","133"
"Unknown","Catoosa","89","0","3"
"Female","Charlton","569","12","43"
"Male","Charlton","954","21","40"
"Unknown","Charlton","5","0","0"
"Female","Chatham","14766","211","1019"
"Male","Chatham","12153","253","970"
"Unknown","Chatham","237","2","14"
"Female","Chattahoochee","286","1","12"
"Male","Chattahoochee","4039","12","23"
"Unknown","Chattahoochee","13","0","0"
"Female","Chattooga","1361","29","86"
"Male","Chattooga","1177","38","111"
"Unknown","Chattooga","13","0","0"
"Female","Cherokee","13677","139","704"
"Male","Cherokee","12190","190","825"
"Unknown","Cherokee","104","0","2"
"Female","Clarke","8037","63","285"
"Male","Clarke","6383","82","264"
"Unknown","Clarke","53","0","1"
"Female","Clay","119","1","4"
"Male","Clay","84","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","16240","251","869"
"Male","Clayton","12357","273","750"
"Unknown","Clayton","181","0","3"
"Female","Clinch","461","11","37"
"Male","Clinch","432","15","35"
"Female","Cobb","37397","492","1858"
"Male","Cobb","32695","576","1895"
"Unknown","Cobb","314","0","8"
"Female","Coffee","2876","77","417"
"Male","Coffee","2422","76","328"
"Unknown","Coffee","15","0","0"
"Female","Colquitt","2293","39","143"
"Male","Colquitt","2114","52","148"
"Unknown","Colquitt","16","0","0"
"Female","Columbia","6671","76","262"
"Male","Columbia","5895","96","286"
"Unknown","Columbia","41","0","2"
"Female","Cook","829","19","64"
"Male","Cook","620","22","50"
"Unknown","Cook","3","0","0"
"Female","Coweta","5340","96","224"
"Male","Coweta","4808","134","243"
"Unknown","Coweta","37","0","0"
"Female","Crawford","355","10","48"
"Male","Crawford","293","9","34"
"Unknown","Crawford","2","0","0"
"Female","Crisp","935","28","105"
"Male","Crisp","687","31","70"
"Unknown","Crisp","26","1","1"
"Female","Dade","735","9","32"
"Male","Dade","689","5","32"
"Unknown","Dade","21","0","0"
"Female","Dawson","1699","19","129"
"Male","Dawson","1486","30","140"
"Unknown","Dawson","29","0","1"
"Female","DeKalb","36353","484","2862"
"Male","DeKalb","29978","537","2477"
"Unknown","DeKalb","577","0","10"
"Female","Decatur","1519","31","97"
"Male","Decatur","1143","32","77"
"Unknown","Decatur","20","0","0"
"Female","Dodge","672","26","59"
"Male","Dodge","570","31","55"
"Unknown","Dodge","15","0","0"
"Female","Dooly","489","13","48"
"Male","Dooly","414","19","49"
"Unknown","Dooly","9","0","0"
"Female","Dougherty","4042","157","661"
"Male","Dougherty","2739","137","492"
"Unknown","Dougherty","34","0","1"
"Female","Douglas","7711","95","538"
"Male","Douglas","6390","101","467"
"Unknown","Douglas","57","0","2"
"Female","Early","804","24","53"
"Male","Early","534","19","32"
"Unknown","Early","9","0","0"
"Female","Echols","150","0","3"
"Male","Echols","226","4","10"
"Unknown","Echols","4","0","0"
"Female","Effingham","2824","33","168"
"Male","Effingham","2459","45","162"
"Unknown","Effingham","44","1","6"
"Female","Elbert","975","32","86"
"Male","Elbert","668","28","50"
"Unknown","Elbert","7","0","2"
"Female","Emanuel","1222","33","79"
"Male","Emanuel","912","22","53"
"Unknown","Emanuel","16","0","0"
"Female","Evans","541","8","59"
"Male","Evans","421","13","32"
"Unknown","Evans","2","0","0"
"Female","Fannin","1356","30","100"
"Male","Fannin","1159","38","106"
"Unknown","Fannin","10","0","0"
"Female","Fayette","4122","74","173"
"Male","Fayette","3749","91","196"
"Unknown","Fayette","38","0","0"
"Female","Floyd","6170","81","448"
"Male","Floyd","5255","123","493"
"Unknown","Floyd","97","0","2"
"Female","Forsyth","10465","86","478"
"Male","Forsyth","9966","115","604"
"Unknown","Forsyth","531","0","2"
"Female","Franklin","1513","19","100"
"Male","Franklin","1177","31","83"
"Unknown","Franklin","18","0","0"
"Female","Fulton","50475","671","3062"
"Male","Fulton","44356","733","2848"
"Unknown","Fulton","473","0","4"
"Female","Gilmer","1575","36","129"
"Male","Gilmer","1302","44","122"
"Unknown","Gilmer","37","0","0"
"Female","Glascock","75","3","9"
"Male","Glascock","79","4","15"
"Unknown","Glascock","10","0","0"
