"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","675978","11677","44409"
"Male","Georgia","581811","13353","42290"
"Unknown","Georgia","9973","12","188"
"Female","Appling","1523","44","122"
"Male","Appling","1245","51","117"
"Unknown","Appling","18","0","0"
"Female","Atkinson","638","12","86"
"Male","Atkinson","534","20","90"
"Unknown","Atkinson","7","0","0"
"Female","Bacon","859","20","70"
"Male","Bacon","1074","30","81"
"Unknown","Bacon","4","0","1"
"Female","Baker","131","5","21"
"Male","Baker","111","8","23"
"Female","Baldwin","2925","55","168"
"Male","Baldwin","2325","112","223"
"Unknown","Baldwin","18","0","0"
"Female","Banks","1302","31","154"
"Male","Banks","1097","26","123"
"Unknown","Banks","13","1","1"
"Female","Barrow","6987","90","457"
"Male","Barrow","6035","102","404"
"Unknown","Barrow","52","0","1"
"Female","Bartow","8121","138","482"
"Male","Bartow","7236","170","533"
"Unknown","Bartow","114","0","2"
"Female","Ben Hill","1068","29","97"
"Male","Ben Hill","789","39","83"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","838","25","52"
"Male","Berrien","694","23","39"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11461","300","1259"
"Male","Bibb","8629","276","1048"
"Unknown","Bibb","156","0","4"
"Female","Bleckley","621","22","35"
"Male","Bleckley","469","17","27"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","1013","35","86"
"Male","Brantley","869","40","72"
"Unknown","Brantley","8","0","0"
"Female","Brooks","785","20","69"
"Male","Brooks","601","33","61"
"Unknown","Brooks","5","0","0"
"Female","Bryan","2412","24","145"
"Male","Bryan","2206","40","175"
"Unknown","Bryan","3","0","0"
"Female","Bulloch","4447","57","166"
"Male","Bulloch","3451","41","133"
"Unknown","Bulloch","18","0","0"
"Female","Burke","1275","25","104"
"Male","Burke","1013","23","88"
"Unknown","Burke","13","0","1"
"Female","Butts","1624","51","85"
"Male","Butts","1673","58","105"
"Unknown","Butts","66","0","1"
"Female","Calhoun","318","14","42"
"Male","Calhoun","298","7","48"
"Unknown","Calhoun","3","0","0"
"Female","Camden","3171","40","119"
"Male","Camden","2808","39","102"
"Female","Candler","602","17","47"
"Male","Candler","506","32","35"
"Female","Carroll","5270","71","182"
"Male","Carroll","4705","85","204"
"Unknown","Carroll","46","0","1"
"Female","Catoosa","4452","48","151"
"Male","Catoosa","3887","44","146"
"Unknown","Catoosa","82","0","3"
"Female","Charlton","667","16","54"
"Male","Charlton","1065","26","50"
"Unknown","Charlton","4","0","0"
"Female","Chatham","18073","297","1359"
"Male","Chatham","15044","353","1286"
"Unknown","Chatham","11","0","0"
"Female","Chattahoochee","359","2","15"
"Male","Chattahoochee","4791","12","25"
"Unknown","Chattahoochee","17","0","0"
"Female","Chattooga","1984","42","113"
"Male","Chattooga","1683","46","136"
"Unknown","Chattooga","14","0","0"
"Female","Cherokee","16650","183","910"
"Male","Cherokee","14864","249","1033"
"Unknown","Cherokee","99","0","2"
"Female","Clarke","9721","71","402"
"Male","Clarke","7663","101","376"
"Unknown","Clarke","59","0","2"
"Female","Clay","136","1","6"
"Male","Clay","94","3","6"
"Unknown","Clay","2","0","0"
"Female","Clayton","19809","348","1162"
"Male","Clayton","15167","350","984"
"Unknown","Clayton","178","1","1"
"Female","Clinch","508","15","43"
"Male","Clinch","494","18","41"
"Unknown","Clinch","3","0","0"
"Female","Cobb","45273","586","2032"
"Male","Cobb","39338","703","2068"
"Unknown","Cobb","375","0","6"
"Female","Coffee","3425","98","501"
"Male","Coffee","2856","86","400"
"Unknown","Coffee","30","0","0"
"Female","Colquitt","2854","55","163"
"Male","Colquitt","2650","74","171"
"Unknown","Colquitt","17","0","0"
"Female","Columbia","7771","101","327"
"Male","Columbia","6898","144","337"
"Unknown","Columbia","39","0","0"
"Female","Cook","938","24","69"
"Male","Cook","727","28","58"
"Unknown","Cook","5","0","1"
"Female","Coweta","6656","144","406"
"Male","Coweta","6057","192","408"
"Unknown","Coweta","47","0","0"
"Female","Crawford","448","16","51"
"Male","Crawford","379","21","51"
"Unknown","Crawford","5","0","0"
"Female","Crisp","1049","30","109"
"Male","Crisp","782","34","74"
"Unknown","Crisp","22","0","1"
"Female","Dade","934","10","33"
"Male","Dade","868","7","35"
"Unknown","Dade","18","0","0"
"Female","Dawson","2212","31","157"
"Male","Dawson","1923","39","176"
"Unknown","Dawson","28","0","0"
"Female","DeKalb","43667","577","3369"
"Male","DeKalb","35786","635","2931"
"Unknown","DeKalb","708","0","12"
"Female","Decatur","1980","34","124"
"Male","Decatur","1471","43","99"
"Unknown","Decatur","17","0","0"
"Female","Dodge","810","27","64"
"Male","Dodge","702","33","60"
"Unknown","Dodge","13","0","0"
"Female","Dooly","576","16","50"
"Male","Dooly","497","21","51"
"Unknown","Dooly","8","0","0"
"Female","Dougherty","5291","199","777"
"Male","Dougherty","3750","180","562"
"Unknown","Dougherty","63","1","2"
"Female","Douglas","9591","117","585"
"Male","Douglas","7931","127","507"
"Unknown","Douglas","63","0","2"
"Female","Early","908","28","66"
"Male","Early","628","23","37"
"Unknown","Early","10","0","1"
"Female","Echols","166","1","3"
"Male","Echols","242","4","10"
"Unknown","Echols","2","0","0"
"Female","Effingham","3696","63","247"
"Male","Effingham","3285","87","244"
"Unknown","Effingham","2","0","0"
"Female","Elbert","1185","34","112"
"Male","Elbert","852","34","68"
"Unknown","Elbert","9","0","3"
"Female","Emanuel","1520","42","102"
"Male","Emanuel","1157","29","62"
"Unknown","Emanuel","13","1","0"
"Female","Evans","628","16","67"
"Male","Evans","488","20","39"
"Unknown","Evans","2","0","0"
"Female","Fannin","1705","36","120"
"Male","Fannin","1474","55","138"
"Unknown","Fannin","7","0","0"
"Female","Fayette","5096","94","286"
"Male","Fayette","4616","119","321"
"Unknown","Fayette","38","0","0"
"Female","Floyd","8313","129","571"
"Male","Floyd","7071","176","603"
"Unknown","Floyd","99","0","2"
"Female","Forsyth","13471","107","556"
"Male","Forsyth","12771","159","681"
"Unknown","Forsyth","676","0","0"
"Female","Franklin","1809","26","118"
"Male","Franklin","1460","41","101"
"Unknown","Franklin","16","0","0"
"Female","Fulton","59415","782","3794"
"Male","Fulton","51802","867","3502"
"Unknown","Fulton","532","0","21"
"Female","Gilmer","1898","52","165"
"Male","Gilmer","1588","67","160"
"Unknown","Gilmer","22","0","0"
"Female","Glascock","89","3","10"
"Male","Glascock","89","4","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","6598","138","334"
"Male","Glynn","5766","163","327"
"Unknown","Glynn","1","0","0"
"Female","Gordon","4588","76","209"
"Male","Gordon","4037","98","219"
"Unknown","Gordon","95","0","1"
"Female","Grady","1357","28","124"
"Male","Grady","1032","36","111"
"Unknown","Grady","17","0","0"
"Female","Greene","1177","29","89"
"Male","Greene","1020","34","109"
"Unknown","Greene","4","0","0"
"Female","Gwinnett","59358","638","3214"
"Male","Gwinnett","52195","738","3029"
"Unknown","Gwinnett","792","0","3"
"Female","Habersham","3477","91","296"
"Male","Habersham","2910","100","327"
"Unknown","Habersham","30","0","1"
"Female","Hall","18021","274","1519"
"Male","Hall","15824","332","1610"
"Unknown","Hall","231","1","0"
"Female","Hancock","502","31","59"
"Male","Hancock","494","44","62"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1244","25","55"
"Male","Haralson","1126","21","40"
"Unknown","Haralson","19","0","0"
"Female","Harris","1661","36","115"
"Male","Harris","1496","44","129"
"Unknown","Harris","39","0","0"
"Female","Hart","1287","23","83"
"Male","Hart","1007","24","80"
"Unknown","Hart","11","0","0"
"Female","Heard","542","16","26"
"Male","Heard","489","9","37"
"Unknown","Heard","4","0","0"
"Female","Henry","15944","216","670"
"Male","Henry","13002","256","580"
"Unknown","Henry","71","0","0"
"Female","Houston","8739","135","539"
"Male","Houston","7217","148","523"
"Unknown","Houston","74","0","2"
"Female","Irwin","437","12","49"
"Male","Irwin","461","8","43"
"Unknown","Irwin","2","0","0"
"Female","Jackson","6838","90","393"
"Male","Jackson","5985","112","420"
"Unknown","Jackson","69","0","2"
"Female","Jasper","553","14","58"
"Male","Jasper","469","19","45"
"Unknown","Jasper","6","0","0"
"Female","Jeff Davis","966","17","53"
"Male","Jeff Davis","840","27","68"
"Unknown","Jeff Davis","3","0","0"
"Female","Jefferson","1052","31","97"
"Male","Jefferson","795","36","85"
"Unknown","Jefferson","12","0","1"
"Female","Jenkins","524","18","43"
"Male","Jenkins","372","24","51"
"Unknown","Jenkins","2","1","1"
"Female","Johnson","498","22","57"
"Male","Johnson","521","30","57"
"Unknown","Johnson","5","0","1"
"Female","Jones","1443","34","130"
"Male","Jones","1136","52","127"
"Unknown","Jones","8","0","0"
"Female","Lamar","1266","32","86"
"Male","Lamar","1016","47","97"
"Unknown","Lamar","3","0","0"
"Female","Lanier","374","5","14"
"Male","Lanier","398","7","21"
"Unknown","Lanier","5","0","0"
"Female","Laurens","3283","82","202"
"Male","Laurens","2506","116","217"
"Unknown","Laurens","30","0","0"
"Female","Lee","1444","37","156"
"Male","Lee","1164","35","144"
"Unknown","Lee","9","0","0"
"Female","Liberty","3390","44","173"
"Male","Liberty","3203","53","155"
"Unknown","Liberty","11","0","0"
"Female","Lincoln","369","15","35"
"Male","Lincoln","306","12","34"
"Unknown","Lincoln","14","0","0"
"Female","Long","749","7","47"
"Male","Long","632","13","31"
"Unknown","Long","1","0","0"
"Female","Lowndes","6068","124","305"
"Male","Lowndes","4887","101","227"
"Unknown","Lowndes","39","0","0"
"Female","Lumpkin","2408","48","223"
"Male","Lumpkin","2028","44","195"
"Unknown","Lumpkin","17","0","0"
"Female","Macon","436","12","41"
"Male","Macon","409","25","59"
"Unknown","Macon","1","0","0"
"Female","Madison","2268","26","143"
"Male","Madison","1949","41","127"
"Unknown","Madison","8","0","0"
"Female","Marion","392","16","28"
"Male","Marion","267","17","32"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1212","33","115"
"Male","McDuffie","951","28","94"
"Unknown","McDuffie","80","0","1"
"Female","McIntosh","733","13","39"
"Male","McIntosh","657","15","49"
"Female","Meriwether","1249","52","131"
"Male","Meriwether","937","45","91"
"Unknown","Meriwether","9","0","0"
"Female","Miller","553","6","29"
"Male","Miller","440","9","24"
"Unknown","Miller","2","0","0"
"Female","Mitchell","1188","38","147"
"Male","Mitchell","978","51","140"
"Unknown","Mitchell","10","0","0"
"Female","Monroe","1465","55","124"
"Male","Monroe","1287","63","122"
"Unknown","Monroe","21","0","1"
"Female","Montgomery","621","18","32"
"Male","Montgomery","519","19","27"
"Unknown","Montgomery","4","0","0"
"Female","Morgan","1024","12","61"
"Male","Morgan","860","22","73"
"Unknown","Morgan","10","0","0"
"Female","Murray","3345","49","166"
"Male","Murray","2898","82","192"
"Unknown","Murray","25","0","1"
"Female","Muscogee","11681","306","933"
"Male","Muscogee","8981","255","811"
"Unknown","Muscogee","192","0","1"
"Female","Newton","6235","155","646"
"Male","Newton","4890","158","548"
"Unknown","Newton","56","0","1"
"Female","Non-GA Resident/Unknown State","14650","318","920"
"Male","Non-GA Resident/Unknown State","15991","421","1146"
"Unknown","Non-GA Resident/Unknown State","2445","1","56"
"Female","Oconee","2310","32","97"
"Male","Oconee","2106","41","92"
"Unknown","Oconee","13","0","0"
"Female","Oglethorpe","940","13","64"
"Male","Oglethorpe","760","27","61"
"Unknown","Oglethorpe","3","0","0"
"Female","Paulding","8988","117","311"
"Male","Paulding","7403","130","268"
"Unknown","Paulding","94","0","6"
"Female","Peach","1493","42","155"
"Male","Peach","1165","47","136"
"Unknown","Peach","5","0","1"
"Female","Pickens","1959","39","164"
"Male","Pickens","1637","52","169"
"Unknown","Pickens","11","0","0"
"Female","Pierce","1158","35","112"
"Male","Pierce","931","50","122"
"Unknown","Pierce","7","0","0"
"Female","Pike","983","19","67"
"Male","Pike","874","30","52"
"Unknown","Pike","5","0","1"
"Female","Polk","3354","69","271"
"Male","Polk","3005","69","256"
"Unknown","Polk","31","1","2"
"Female","Pulaski","569","24","36"
"Male","Pulaski","317","14","27"
"Unknown","Pulaski","1","0","0"
"Female","Putnam","1402","30","112"
"Male","Putnam","1191","47","121"
"Unknown","Putnam","8","0","0"
"Female","Quitman","79","1","7"
"Male","Quitman","42","2","9"
"Female","Rabun","1116","24","104"
"Male","Rabun","1015","32","95"
"Unknown","Rabun","9","0","1"
"Female","Randolph","356","25","63"
"Male","Randolph","246","14","38"
"Female","Richmond","14502","252","885"
"Male","Richmond","11936","320","859"
"Unknown","Richmond","146","0","10"
"Female","Rockdale","5065","112","783"
"Male","Rockdale","3888","104","620"
"Unknown","Rockdale","47","0","0"
"Female","Schley","180","2","12"
"Male","Schley","152","5","15"
"Female","Screven","758","16","53"
"Male","Screven","581","19","44"
"Unknown","Screven","5","0","1"
"Female","Seminole","649","11","54"
"Male","Seminole","557","12","42"
"Unknown","Seminole","5","0","0"
"Female","Spalding","3690","133","358"
"Male","Spalding","3053","136","285"
"Unknown","Spalding","30","0","0"
"Female","Stephens","2512","55","181"
"Male","Stephens","2005","50","164"
"Unknown","Stephens","17","0","0"
"Female","Stewart","366","9","33"
"Male","Stewart","927","19","105"
"Unknown","Stewart","35","0","0"
"Female","Sumter","1549","56","184"
"Male","Sumter","1221","69","177"
"Unknown","Sumter","6","0","0"
"Female","Talbot","321","9","27"
"Male","Talbot","263","18","34"
"Unknown","Talbot","2","0","0"
"Female","Taliaferro","69","0","1"
"Male","Taliaferro","58","3","11"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1370","37","73"
"Male","Tattnall","1303","34","80"
"Unknown","Tattnall","2","0","0"
"Female","Taylor","417","17","49"
"Male","Taylor","331","15","46"
"Unknown","Taylor","8","0","0"
"Female","Telfair","467","23","36"
"Male","Telfair","475","32","51"
"Unknown","Telfair","20","0","0"
"Female","Terrell","483","30","85"
"Male","Terrell","332","25","70"
"Unknown","Terrell","10","0","0"
"Female","Thomas","3431","90","280"
"Male","Thomas","2595","71","253"
"Unknown","Thomas","22","1","1"
"Female","Tift","2684","62","290"
"Male","Tift","2152","74","222"
"Unknown","Tift","32","0","0"
"Female","Toombs","2456","76","129"
"Male","Toombs","1942","74","132"
"Unknown","Toombs","7","0","0"
"Female","Towns","862","34","92"
"Male","Towns","662","32","85"
"Unknown","Towns","19","0","1"
"Female","Treutlen","472","25","30"
"Male","Treutlen","410","20","33"
"Unknown","Treutlen","7","0","0"
"Female","Troup","4751","138","340"
"Male","Troup","3749","125","297"
"Unknown","Troup","48","0","1"
"Female","Turner","450","16","55"
"Male","Turner","352","24","55"
"Unknown","Turner","5","0","0"
"Female","Twiggs","391","18","57"
"Male","Twiggs","360","31","76"
"Unknown","Twiggs","3","0","0"
"Female","Union","1724","54","147"
"Male","Union","1391","62","179"
"Unknown","Union","11","0","0"
"Female","Unknown","1036","2","21"
"Male","Unknown","1330","4","33"
"Unknown","Unknown","584","0","8"
"Female","Upson","1548","71","136"
"Male","Upson","1171","69","110"
"Unknown","Upson","12","0","0"
"Female","Walker","5080","69","177"
"Male","Walker","4416","48","179"
"Unknown","Walker","72","2","3"
"Female","Walton","6095","153","466"
"Male","Walton","4902","159","418"
"Unknown","Walton","73","0","0"
"Female","Ware","2508","111","262"
"Male","Ware","1997","95","269"
"Unknown","Ware","27","1","1"
"Female","Warren","282","8","37"
"Male","Warren","220","12","21"
"Unknown","Warren","8","0","0"
"Female","Washington","1264","40","69"
"Male","Washington","1094","38","65"
"Unknown","Washington","3","0","0"
"Female","Wayne","2273","77","188"
"Male","Wayne","2100","78","199"
"Unknown","Wayne","8","0","1"
"Female","Webster","97","3","11"
"Male","Webster","73","3","10"
"Unknown","Webster","2","0","0"
"Female","Wheeler","237","4","7"
"Male","Wheeler","365","27","36"
"Unknown","Wheeler","10","0","0"
"Female","White","2364","50","193"
"Male","White","2090","63","211"
"Unknown","White","12","0","1"
"Female","Whitfield","10167","138","459"
"Male","Whitfield","9047","178","467"
"Unknown","Whitfield","52","0","3"
"Female","Wilcox","297","12","30"
"Male","Wilcox","340","19","52"
"Unknown","Wilcox","3","0","0"
"Female","Wilkes","474","10","50"
"Male","Wilkes","405","16","57"
"Unknown","Wilkes","4","0","0"
"Female","Wilkinson","597","22","68"
"Male","Wilkinson","501","18","77"
"Unknown","Wilkinson","8","0","1"
"Female","Worth","1000","39","133"
"Male","Worth","767","37","102"
"Unknown","Worth","7","0","0"
