"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","675187","11623","44243"
"Male","Georgia","581039","13286","42133"
"Unknown","Georgia","9990","12","186"
"Female","Appling","1523","43","122"
"Male","Appling","1243","51","117"
"Unknown","Appling","18","0","0"
"Female","Atkinson","638","12","85"
"Male","Atkinson","533","20","90"
"Unknown","Atkinson","8","0","0"
"Female","Bacon","858","20","70"
"Male","Bacon","1072","30","81"
"Unknown","Bacon","4","0","1"
"Female","Baker","131","5","21"
"Male","Baker","111","8","23"
"Female","Baldwin","2922","55","167"
"Male","Baldwin","2320","111","221"
"Unknown","Baldwin","18","0","0"
"Female","Banks","1301","31","154"
"Male","Banks","1095","26","123"
"Unknown","Banks","13","1","1"
"Female","Barrow","6975","90","454"
"Male","Barrow","6028","102","402"
"Unknown","Barrow","52","0","1"
"Female","Bartow","8112","138","482"
"Male","Bartow","7228","170","533"
"Unknown","Bartow","113","0","2"
"Female","Ben Hill","1065","29","97"
"Male","Ben Hill","787","39","83"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","837","25","51"
"Male","Berrien","689","23","39"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11442","299","1255"
"Male","Bibb","8603","275","1041"
"Unknown","Bibb","155","0","4"
"Female","Bleckley","619","22","34"
"Male","Bleckley","469","17","27"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","1011","35","85"
"Male","Brantley","869","40","72"
"Unknown","Brantley","8","0","0"
"Female","Brooks","780","20","69"
"Male","Brooks","598","33","60"
"Unknown","Brooks","6","0","0"
"Female","Bryan","2406","24","144"
"Male","Bryan","2204","39","174"
"Unknown","Bryan","3","0","0"
"Female","Bulloch","4449","57","163"
"Male","Bulloch","3447","41","133"
"Unknown","Bulloch","18","0","0"
"Female","Burke","1274","25","104"
"Male","Burke","1011","23","88"
"Unknown","Burke","13","0","1"
"Female","Butts","1621","50","84"
"Male","Butts","1672","56","105"
"Unknown","Butts","66","0","1"
"Female","Calhoun","318","14","42"
"Male","Calhoun","298","7","47"
"Unknown","Calhoun","3","0","0"
"Female","Camden","3162","40","119"
"Male","Camden","2794","39","102"
"Female","Candler","603","17","47"
"Male","Candler","506","32","35"
"Female","Carroll","5267","71","182"
"Male","Carroll","4702","85","204"
"Unknown","Carroll","46","0","1"
"Female","Catoosa","4431","47","149"
