"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","4727","33"
"Hispanic/Latino","American Indian/Alaska Native","282","1"
"Hispanic/Latino","Asian","460","5"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","335","4"
"Hispanic/Latino","Other","44278","397"
"Hispanic/Latino","Unknown","21538","8"
"Hispanic/Latino","White","58145","697"
"Non-Hispanic/Latino","African-American/Black","318601","7702"
"Non-Hispanic/Latino","American Indian/Alaska Native","613","19"
"Non-Hispanic/Latino","Asian","22739","403"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","916","12"
"Non-Hispanic/Latino","Other","20918","202"
"Non-Hispanic/Latino","Unknown","11508","9"
"Non-Hispanic/Latino","White","461114","13441"
"Unknown","African-American/Black","29192","21"
"Unknown","American Indian/Alaska Native","231","0"
"Unknown","Asian","4953","2"
"Unknown","Native Hawaiian/Pacific Islander","211","0"
"Unknown","Other","28716","12"
"Unknown","Unknown","161002","65"
"Unknown","White","44193","44"
