county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,180,13,34,969.78
Atkinson,55,2,10,660.26
Bacon,141,3,12,1236.41
Baker,35,3,12,1123.23
Baldwin,387,27,72,871.07
Banks,88,1,13,440.4
Barrow,341,20,80,394.75
Bartow,514,39,140,464.02
Ben Hill,87,1,9,522.68
Berrien,54,1,4,280.14
Bibb,502,30,143,329.94
Bleckley,50,0,3,389.47
Brantley,62,2,5,322.88
Brooks,78,8,10,495.96
Bryan,77,5,18,196.74
Bulloch,81,2,11,101.93
Burke,121,6,29,541.58
Butts,242,24,28,961.31
Calhoun,139,6,19,2200.41
Camden,69,1,7,127.96
Candler,13,0,3,119.96
Carroll,578,28,105,481.19
Catoosa,147,0,11,213.75
Charlton,32,1,6,241.49
Chatham,542,28,120,185.5
Chattahoochee,172,0,6,1600.15
Chattooga,25,2,3,100.94
Cherokee,944,34,145,354.07
Clarke,315,15,50,242.72
Clay,44,2,5,1541.16
Clayton,1310,52,193,429.74
Clinch,67,2,7,1006.61
Cobb,3223,194,710,407.67
Coffee,292,15,68,678.41
Colquitt,545,15,49,1200.63
Columbia,270,8,37,170.21
Cook,51,2,10,292.48
Coweta,458,9,53,301.31
Crawford,29,0,4,237.16
Crisp,238,8,39,1067.79
Dade,41,1,3,253.68
Dawson,112,1,18,414.49
DeKalb,3986,124,699,502.55
Decatur,207,6,25,786.41
Dodge,52,2,8,255.09
Dooly,189,12,38,1410.45
Dougherty,1796,149,441,1997.66
Douglas,583,25,129,383.79
Early,247,32,22,2434.46
Echols,136,0,5,3426.56
Effingham,78,1,12,121.83
Elbert,77,0,6,406.44
Emanuel,30,2,6,132.37
Evans,6,0,0,56.14
Fannin,49,1,5,186.17
Fayette,244,15,40,207.58
Floyd,311,15,43,311.26
Forsyth,541,12,73,214.25
Franklin,132,1,10,565.82
Fulton,4790,250,909,435.78
Gilmer,159,1,21,506.1
Glascock,1,0,0,33.06
Glynn,147,2,16,170.84
Gordon,194,16,35,334.2
Grady,119,4,28,484.92
Greene,76,7,19,406.05
Gwinnett,4372,136,707,450.19
Habersham,549,25,77,1198.69
Hall,2596,50,354,1258.06
Hancock,196,25,36,2392.29
Haralson,51,4,14,166
Harris,119,6,16,342.82
Hart,39,0,1,149.39
Heard,36,3,7,291.03
Henry,751,22,92,313.09
Houston,393,19,96,250.26
Irwin,34,1,8,360.44
Jackson,221,7,36,295.85
Jasper,46,1,7,323.97
Jeff Davis,38,1,5,250.86
Jefferson,49,1,7,319.99
Jenkins,26,1,8,303.17
Johnson,82,2,13,848.77
Jones,49,0,4,171.38
Lamar,76,3,12,392.83
Lanier,27,2,7,260.84
Laurens,108,1,18,228.35
Lee,361,22,65,1204.5
Liberty,87,1,14,140.54
Lincoln,16,0,6,196.92
Long,16,1,2,80.34
Lowndes,385,4,54,326.61
Lumpkin,102,1,20,301.76
Macon,106,6,36,816.14
Madison,65,1,12,215.4
Marion,59,2,11,711.44
McDuffie,72,5,19,333.38
McIntosh,15,1,2,102.97
Meriwether,105,2,18,499.52
Miller,42,0,3,728.66
Mitchell,416,34,95,1886.11
Monroe,123,11,26,443.61
Montgomery,12,0,1,130.1
Morgan,39,0,5,203.78
Murray,100,1,11,248.38
Muscogee,750,21,113,391.39
Newton,388,10,66,345.34
Non-Georgia Resident,2341,31,135,0
Oconee,123,9,21,294.7
Oglethorpe,66,7,13,433.07
Paulding,347,11,72,201.11
Peach,76,5,24,277.63
Pickens,50,4,13,149.12
Pierce,114,4,24,583.27
Pike,59,3,11,312.83
Polk,139,1,13,319.67
Pulaski,43,2,6,394.75
Putnam,99,9,17,452.36
Quitman,14,1,4,610.29
Rabun,26,1,10,153.07
Randolph,181,19,33,2679.89
Richmond,619,27,173,306.07
Rockdale,304,8,74,320.13
Schley,18,1,7,341.23
Screven,57,3,18,410.07
Seminole,46,2,8,565.11
Spalding,292,22,53,422.51
Stephens,143,3,27,543.15
Stewart,55,1,13,897.37
Sumter,493,45,137,1676.93
Talbot,40,2,13,649.56
Taliaferro,1,0,0,61.27
Tattnall,30,0,3,118.06
Taylor,23,2,10,289.02
Telfair,38,1,7,242.9
Terrell,217,26,52,2562.89
Thomas,350,33,68,787.74
Tift,291,19,70,712.71
Toombs,62,4,12,229.77
Towns,29,1,9,240.98
Treutlen,14,0,1,205.01
Troup,395,11,86,560.97
Turner,139,13,28,1721.15
Twiggs,18,1,6,222.61
Union,48,1,13,189.46
Unknown,1043,2,34,0
Upson,290,35,43,1103.63
Walker,189,0,5,271.51
Walton,297,15,51,309.98
Ware,240,14,56,669.4
Warren,18,0,9,345.49
Washington,74,1,8,364.5
Wayne,23,0,3,76.73
Webster,14,1,4,549.02
Wheeler,13,0,0,164.37
White,111,3,24,349.52
Whitfield,438,7,30,418.45
Wilcox,117,13,20,1331.06
Wilkes,34,1,6,339.52
Wilkinson,71,7,23,796.05
Worth,231,21,48,1146.86
