"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3539","US-13001","13","1","18561","267","107","19066.86","576.48","48.49","9","1242","13","21"
"Atkinson","1555","US-13003","13","3","8330","211","39","18667.47","468.19","360.14","30","577","8","23"
"Bacon","2541","US-13005","13","5","11404","203","61","22281.66","534.9","131.53","15","1022","12","14"
"Baker","314","US-13007","13","7","3116","45","13","10077.02","417.2","32.09","1","220","1","3"
"Baldwin","7294","US-13009","13","9","44428","430","191","16417.57","429.91","29.26","13","2179","35","19"
"Banks","3341","US-13011","13","11","19982","327","78","16720.05","390.35","40.04","8","521","7","5"
"Barrow","19447","US-13013","13","13","86383","976","238","22512.53","275.52","57.88","50","2376","9","7"
"Bartow","21523","US-13015","13","15","110771","1211","379","19430.18","342.15","105.62","117","7296","54","106"
"Ben Hill","2163","US-13017","13","17","16645","187","73","12994.89","438.57","12.02","2","2127","45","69"
"Berrien","2013","US-13019","13","19","19276","108","57","10443.04","295.7","46.69","9","2895","23","40"
"Bibb","28750","US-13021","13","21","152150","2746","672","18895.83","441.67","38.12","58","7992","81","80"
"Bleckley","1460","US-13023","13","23","12838","75","42","11372.49","327.15","15.58","2","1847","51","74"
"Brantley","2487","US-13025","13","25","19202","186","86","12951.78","447.87","57.29","11","1643","17","38"
"Brooks","1885","US-13027","13","27","15727","153","62","11985.76","394.23","38.15","6","1520","20","26"
"Bryan","6805","US-13029","13","29","39137","390","73","17387.64","186.52","120.09","47","2167","15","18"
"Bulloch","10566","US-13031","13","31","79467","368","108","13296.09","135.91","30.2","24","4814","144","224"
"Burke","2958","US-13033","13","33","22342","238","61","13239.64","273.03","35.81","8","2297","43","33"
"Butts","4707","US-13035","13","35","25174","262","136","18697.86","540.24","59.59","15","1733","13","14"
"Calhoun","980","US-13037","13","37","6317","101","21","15513.69","332.44","47.49","3","360","1","3"
"Camden","8563","US-13039","13","39","53924","249","96","15879.76","178.03","96.43","52","2511","18","36"
"Candler","1341","US-13043","13","43","10837","100","53","12374.27","489.07","203.01","22","737","40","41"
"Carroll","14383","US-13045","13","45","120119","443","178","11973.96","148.19","20.81","25","9224","253","319"
"Catoosa","12386","US-13047","13","47","68771","390","124","18010.5","180.31","87.25","60","1845","35","40"
"Charlton","2210","US-13049","13","49","13251","120","48","16677.99","362.24","113.2","15","774","14","20"
"Chatham","52849","US-13051","13","51","292176","3181","775","18088.07","265.25","80.77","236","9029","63","62"
"Chattahoochee","6010","US-13053","13","53","10749","51","16","55912.18","148.85","958.23","103","872","5","4"
"Chattooga","5250","US-13055","13","55","24766","310","111","21198.42","448.2","56.53","14","1290","17","20"
"Cherokee","45049","US-13057","13","57","266617","2323","559","16896.52","209.66","54.01","144","17668","37","53"
"Clarke","26079","US-13059","13","59","129779","1128","209","20094.93","161.04","42.38","55","3438","9","6"
"Clay","353","US-13061","13","61","2855","14","6","12364.27","210.16","0","0","163","0","4"
"Clayton","57402","US-13063","13","63","304838","3084","865","18830.33","283.76","56.1","171","5820","60","18"
"Clinch","1386","US-13065","13","65","6656","95","38","20823.32","570.91","60.1","4","720","2","10"
"Cobb","134116","US-13067","13","67","790588","4736","1578","16964.08","199.6","76.4","604","35721","136","256"
"Coffee","8463","US-13069","13","69","43042","1066","219","19662.19","508.81","118.49","51","2430","51","109"
"Colquitt","7924","US-13071","13","71","45393","396","163","17456.44","359.09","70.5","32","3089","70","38"
"Columbia","20386","US-13073","13","73","158631","846","304","12851.21","191.64","135.53","215","15144","66","93"
"Cook","2057","US-13075","13","75","17437","142","55","11796.75","315.42","17.2","3","2812","15","27"
"Coweta","20806","US-13077","13","77","152001","1348","415","13688.07","273.02","38.16","58","11977","52","54"
"Crawford","1190","US-13079","13","79","12228","122","43","9731.76","351.65","49.07","6","577","9","6"
"Crisp","2545","US-13081","13","81","22289","201","71","11418.19","318.54","17.95","4","2092","63","101"
"Dade","2538","US-13083","13","83","16162","99","25","15703.5","154.68","303.18","49","628","3","9"
"Dawson","6121","US-13085","13","85","27021","389","94","22652.75","347.88","88.82","24","715","4","4"
"DeKalb","126970","US-13089","13","89","793154","7997","1478","16008.24","186.34","83.09","659","17857","154","72"
"Decatur","5289","US-13087","13","87","26322","262","92","20093.46","349.52","1185.32","312","1849","35","71"
"Dodge","2108","US-13091","13","91","20385","134","69","10340.94","338.48","14.72","3","3071","79","84"
"Dooly","1529","US-13093","13","93","13400","109","39","11410.45","291.04","7.46","1","829","28","31"
"Dougherty","14085","US-13095","13","95","89905","1554","436","15666.54","484.96","33.37","30","5293","42","23"
"Douglas","28083","US-13097","13","97","151906","1261","312","18487.09","205.39","53.32","81","6549","69","121"
"Early","2091","US-13099","13","99","10146","116","54","20609.11","532.23","78.85","8","620","6","17"
"Echols","466","US-13101","13","101","3969","17","5","11740.99","125.98","0","0","462","6","9"
"Effingham","10213","US-13103","13","103","64026","585","163","15951.33","254.58","46.86","30","2704","24","22"
"Elbert","2640","US-13105","13","105","18945","251","81","13935.08","427.55","21.11","4","1885","26","28"
"Emanuel","3412","US-13107","13","107","22664","201","79","15054.71","348.57","26.47","6","2450","76","187"
