"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","271626","4512","20095"
"Male","Georgia","233544","4937","19241"
"Unknown","Georgia","7529","4","166"
"Female","Appling","737","15","61"
"Male","Appling","621","26","60"
"Unknown","Appling","11","0","0"
"Female","Atkinson","318","5","44"
"Male","Atkinson","268","4","41"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","376","9","23"
"Male","Bacon","350","12","31"
"Unknown","Bacon","7","0","1"
"Female","Baker","64","2","8"
"Male","Baker","60","4","16"
"Female","Baldwin","1520","16","85"
"Male","Baldwin","1201","54","118"
"Unknown","Baldwin","15","0","1"
"Female","Banks","572","8","66"
"Male","Banks","459","9","55"
"Unknown","Banks","10","0","0"
"Female","Barrow","2286","38","196"
"Male","Barrow","1898","25","161"
"Unknown","Barrow","26","0","1"
"Female","Bartow","3040","48","205"
"Male","Bartow","2660","58","223"
"Unknown","Bartow","56","0","1"
"Female","Ben Hill","676","13","60"
"Male","Ben Hill","448","23","53"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","399","10","21"
"Male","Berrien","313","9","16"
"Unknown","Berrien","8","0","0"
"Female","Bibb","4893","126","581"
"Male","Bibb","3620","108","494"
"Unknown","Bibb","65","0","2"
"Female","Bleckley","361","18","19"
"Male","Bleckley","242","12","18"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","331","8","29"
"Male","Brantley","284","10","24"
"Unknown","Brantley","3","0","0"
"Female","Brooks","407","6","30"
"Male","Brooks","306","20","30"
"Unknown","Brooks","16","0","0"
"Female","Bryan","881","8","52"
"Male","Bryan","745","9","63"
"Unknown","Bryan","15","0","0"
"Female","Bulloch","2024","21","88"
"Male","Bulloch","1496","14","69"
"Unknown","Bulloch","41","0","0"
"Female","Burke","596","9","54"
"Male","Burke","503","5","53"
"Unknown","Burke","6","0","1"
"Female","Butts","565","22","32"
"Male","Butts","543","24","43"
"Unknown","Butts","41","0","2"
"Female","Calhoun","146","8","26"
"Male","Calhoun","152","3","30"
"Unknown","Calhoun","1","0","0"
"Female","Camden","1061","8","53"
"Male","Camden","975","10","39"
"Unknown","Camden","10","0","0"
"Female","Candler","326","11","25"
"Male","Candler","266","17","24"
"Unknown","Candler","2","0","0"
"Female","Carroll","2593","43","119"
"Male","Carroll","2264","48","123"
"Unknown","Carroll","34","0","1"
"Female","Catoosa","1546","19","87"
"Male","Catoosa","1270","15","66"
"Unknown","Catoosa","55","0","0"
"Female","Charlton","302","4","22"
"Male","Charlton","485","8","22"
"Unknown","Charlton","6","0","0"
"Female","Chatham","6548","102","508"
"Male","Chatham","5335","119","477"
"Unknown","Chatham","125","0","3"
"Female","Chattahoochee","161","1","7"
"Male","Chattahoochee","1962","0","11"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","762","19","41"
"Male","Chattooga","634","21","54"
"Unknown","Chattooga","7","0","0"
"Female","Cherokee","5884","59","360"
"Male","Cherokee","5319","62","384"
"Unknown","Cherokee","90","0","3"
"Female","Clarke","4420","24","154"
"Male","Clarke","3452","35","153"
"Unknown","Clarke","44","0","2"
"Female","Clay","82","1","3"
"Male","Clay","53","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","6771","110","456"
"Male","Clayton","5193","99","391"
"Unknown","Clayton","105","0","1"
"Female","Clinch","262","2","18"
"Male","Clinch","247","12","25"
"Unknown","Clinch","4","0","0"
"Female","Cobb","17497","254","1145"
"Male","Cobb","15228","277","1139"
"Unknown","Cobb","226","0","6"
"Female","Coffee","1690","35","244"
"Male","Coffee","1444","38","196"
"Unknown","Coffee","23","0","0"
"Female","Colquitt","1248","17","98"
"Male","Colquitt","1167","27","84"
"Unknown","Colquitt","22","0","0"
"Female","Columbia","3486","38","128"
"Male","Columbia","3077","45","136"
"Unknown","Columbia","24","0","2"
"Female","Cook","517","7","42"
"Male","Cook","386","11","38"
"Unknown","Cook","27","2","2"
"Female","Coweta","2378","31","97"
"Male","Coweta","2216","41","101"
"Unknown","Coweta","22","0","0"
"Female","Crawford","173","5","24"
"Male","Crawford","134","2","10"
"Unknown","Crawford","6","0","1"
"Female","Crisp","500","10","67"
"Male","Crisp","387","17","44"
"Unknown","Crisp","6","0","0"
"Female","Dade","347","6","21"
"Male","Dade","294","1","17"
"Unknown","Dade","11","0","0"
"Female","Dawson","765","3","66"
"Male","Dawson","668","9","69"
"Unknown","Dawson","9","0","0"
"Female","DeKalb","16978","207","1513"
"Male","DeKalb","14408","262","1391"
"Unknown","DeKalb","401","0","11"
"Female","Decatur","847","23","61"
"Male","Decatur","674","19","52"
"Unknown","Decatur","12","0","0"
"Female","Dodge","424","23","36"
"Male","Dodge","341","20","39"
"Unknown","Dodge","26","0","0"
"Female","Dooly","271","9","32"
"Male","Dooly","224","11","31"
"Unknown","Dooly","3","0","0"
"Female","Dougherty","2290","113","432"
"Male","Dougherty","1486","87","299"
"Unknown","Dougherty","23","0","0"
"Female","Douglas","3410","44","311"
"Male","Douglas","2737","52","256"
"Unknown","Douglas","38","0","1"
"Female","Early","423","23","34"
"Male","Early","248","16","20"
"Unknown","Early","4","0","0"
"Female","Echols","105","0","2"
"Male","Echols","195","2","8"
"Unknown","Echols","4","0","0"
"Female","Effingham","1196","15","75"
"Male","Effingham","1093","18","74"
"Unknown","Effingham","16","0","0"
"Female","Elbert","647","12","61"
"Male","Elbert","436","12","29"
"Unknown","Elbert","5","0","0"
"Female","Emanuel","785","27","61"
"Male","Emanuel","552","17","38"
"Unknown","Emanuel","6","0","0"
"Female","Evans","316","3","41"
"Male","Evans","232","5","14"
"Unknown","Evans","19","0","0"
"Female","Fannin","650","16","46"
"Male","Fannin","544","18","53"
"Unknown","Fannin","8","0","0"
"Female","Fayette","1790","29","75"
"Male","Fayette","1537","36","91"
"Unknown","Fayette","18","0","0"
"Female","Floyd","3305","45","228"
"Male","Floyd","2803","54","263"
"Unknown","Floyd","46","0","5"
"Female","Forsyth","4156","27","226"
"Male","Forsyth","3898","47","324"
"Unknown","Forsyth","109","0","1"
"Female","Franklin","854","6","56"
"Male","Franklin","604","15","42"
"Unknown","Franklin","8","0","0"
"Female","Fulton","23792","338","1588"
"Male","Fulton","21567","380","1585"
"Unknown","Fulton","492","0","4"
"Female","Gilmer","795","13","72"
"Male","Gilmer","625","17","60"
"Unknown","Gilmer","57","0","1"
"Female","Glascock","38","2","4"
"Male","Glascock","38","1","5"
"Unknown","Glascock","2","0","0"
"Female","Glynn","2405","56","193"
"Male","Glynn","2082","64","175"
"Unknown","Glynn","23","0","2"
"Female","Gordon","1984","24","96"
"Male","Gordon","1726","32","96"
"Unknown","Gordon","31","0","1"
"Female","Grady","553","10","57"
"Male","Grady","433","17","61"
"Unknown","Grady","17","0","0"
"Female","Greene","449","14","42"
"Male","Greene","360","12","32"
"Unknown","Greene","2","0","0"
"Female","Gwinnett","24024","256","1843"
"Male","Gwinnett","21079","283","1684"
"Unknown","Gwinnett","761","0","9"
"Female","Habersham","1706","50","154"
"Male","Habersham","1361","32","172"
"Unknown","Habersham","33","0","0"
"Female","Hall","8249","100","703"
"Male","Hall","7236","106","774"
"Unknown","Hall","251","0","2"
"Female","Hancock","273","19","36"
"Male","Hancock","270","27","39"
"Unknown","Hancock","3","0","0"
"Female","Haralson","576","8","30"
"Male","Haralson","538","15","21"
"Unknown","Haralson","16","0","0"
"Female","Harris","597","16","50"
"Male","Harris","514","13","52"
"Unknown","Harris","19","0","0"
"Female","Hart","561","10","47"
"Male","Hart","424","10","44"
"Unknown","Hart","8","0","0"
"Female","Heard","214","7","10"
"Male","Heard","174","2","14"
"Female","Henry","5458","63","204"
"Male","Henry","4268","77","163"
"Unknown","Henry","45","0","0"
"Female","Houston","2918","42","239"
"Male","Houston","2366","63","219"
