"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1590","12"
"Hispanic/Latino","American Indian/Alaska Native","73","0"
"Hispanic/Latino","Asian","161","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","129","0"
"Hispanic/Latino","Other","21032","201"
"Hispanic/Latino","Unknown","9168","5"
"Hispanic/Latino","White","28553","347"
"Non-Hispanic/Latino","African-American/Black","121365","3592"
"Non-Hispanic/Latino","American Indian/Alaska Native","225","10"
"Non-Hispanic/Latino","Asian","7939","169"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","373","6"
"Non-Hispanic/Latino","Other","5586","16"
"Non-Hispanic/Latino","Unknown","4249","14"
"Non-Hispanic/Latino","White","168727","5026"
"Unknown","African-American/Black","16692","11"
"Unknown","American Indian/Alaska Native","102","0"
"Unknown","Asian","2069","0"
"Unknown","Native Hawaiian/Pacific Islander","121","0"
"Unknown","Other","7759","5"
"Unknown","Unknown","91736","27"
"Unknown","White","25050","12"
