"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1311","13"
"Hispanic/Latino","American Indian/Alaska Native","56","0"
"Hispanic/Latino","Asian","131","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","111","0"
"Hispanic/Latino","Other","18153","184"
"Hispanic/Latino","Unknown","7488","5"
"Hispanic/Latino","White","24883","334"
"Non-Hispanic/Latino","African-American/Black","100474","3413"
"Non-Hispanic/Latino","American Indian/Alaska Native","176","10"
"Non-Hispanic/Latino","Asian","6196","155"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","285","7"
"Non-Hispanic/Latino","Other","4660","14"
"Non-Hispanic/Latino","Unknown","3296","9"
"Non-Hispanic/Latino","White","135214","4575"
"Unknown","African-American/Black","15183","12"
"Unknown","American Indian/Alaska Native","85","0"
"Unknown","Asian","1786","0"
"Unknown","Native Hawaiian/Pacific Islander","100","0"
"Unknown","Other","5743","5"
"Unknown","Unknown","73818","27"
"Unknown","White","21452","15"
