"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","20540","2","347"
"05-09 years","Georgia","38144","3","270"
"10-17 years","Georgia","110600","11","981"
"18-29 years","Georgia","256748","167","4925"
"30-39 years","Georgia","192974","366","6546"
"40-49 years","Georgia","179952","894","9314"
"50-59 years","Georgia","164884","2220","13754"
"60-69 years","Georgia","110345","4324","15708"
"70-79 years","Georgia","62692","5917","14476"
"80 & Older years","Georgia","34810","7331","10826"
"<1 years","Georgia","5496","0","282"
"Unknown years","Georgia","4463","0","131"
"01-04 years","Appling","51","0","0"
"05-09 years","Appling","88","0","0"
"10-17 years","Appling","314","0","2"
"18-29 years","Appling","475","1","7"
"30-39 years","Appling","351","1","9"
"40-49 years","Appling","360","5","23"
"50-59 years","Appling","381","10","36"
"60-69 years","Appling","316","16","63"
"70-79 years","Appling","214","22","39"
"80 & Older years","Appling","105","23","38"
"<1 years","Appling","8","0","0"
"Unknown years","Appling","3","0","0"
"01-04 years","Atkinson","17","0","1"
"05-09 years","Atkinson","46","0","1"
"10-17 years","Atkinson","105","0","1"
"18-29 years","Atkinson","236","0","14"
"30-39 years","Atkinson","167","0","13"
"40-49 years","Atkinson","181","2","31"
"50-59 years","Atkinson","169","2","32"
"60-69 years","Atkinson","103","7","32"
"70-79 years","Atkinson","59","6","23"
"80 & Older years","Atkinson","17","5","12"
"<1 years","Atkinson","3","0","0"
"01-04 years","Bacon","36","0","0"
"05-09 years","Bacon","53","0","0"
"10-17 years","Bacon","160","0","1"
"18-29 years","Bacon","494","0","6"
"30-39 years","Bacon","254","1","7"
"40-49 years","Bacon","251","4","18"
"50-59 years","Bacon","204","2","18"
"60-69 years","Bacon","174","13","40"
"70-79 years","Bacon","107","9","27"
"80 & Older years","Bacon","46","11","14"
"<1 years","Bacon","10","0","0"
"Unknown years","Bacon","5","0","0"
"01-04 years","Baker","9","0","0"
"05-09 years","Baker","9","0","0"
"10-17 years","Baker","13","0","0"
"18-29 years","Baker","40","0","0"
"30-39 years","Baker","27","0","4"
"40-49 years","Baker","26","3","3"
"50-59 years","Baker","34","0","2"
"60-69 years","Baker","38","3","16"
"70-79 years","Baker","20","3","11"
"80 & Older years","Baker","14","4","5"
"<1 years","Baker","2","0","0"
"01-04 years","Baldwin","63","0","0"
"05-09 years","Baldwin","123","0","0"
"10-17 years","Baldwin","382","1","6"
"18-29 years","Baldwin","1531","0","17"
"30-39 years","Baldwin","660","1","18"
"40-49 years","Baldwin","650","4","39"
"50-59 years","Baldwin","627","17","68"
"60-69 years","Baldwin","494","27","83"
"70-79 years","Baldwin","301","35","65"
"80 & Older years","Baldwin","189","57","69"
"<1 years","Baldwin","23","0","1"
"Unknown years","Baldwin","4","0","0"
"01-04 years","Banks","21","0","1"
"05-09 years","Banks","54","0","1"
"10-17 years","Banks","179","0","5"
"18-29 years","Banks","412","0","13"
"30-39 years","Banks","306","0","11"
"40-49 years","Banks","317","4","24"
"50-59 years","Banks","333","3","34"
"60-69 years","Banks","282","11","59"
"70-79 years","Banks","190","17","70"
"80 & Older years","Banks","96","13","32"
"<1 years","Banks","8","0","1"
"Unknown years","Banks","24","0","1"
"01-04 years","Barrow","171","0","2"
"05-09 years","Barrow","355","0","0"
"10-17 years","Barrow","1190","1","8"
"18-29 years","Barrow","2329","2","50"
"30-39 years","Barrow","2049","2","63"
"40-49 years","Barrow","2034","7","104"
"50-59 years","Barrow","1688","14","147"
"60-69 years","Barrow","1120","42","186"
"70-79 years","Barrow","629","43","126"
"80 & Older years","Barrow","289","53","104"
"<1 years","Barrow","49","0","2"
"Unknown years","Barrow","18","0","2"
"01-04 years","Bartow","206","0","6"
"05-09 years","Bartow","367","0","2"
"10-17 years","Bartow","1380","0","16"
"18-29 years","Bartow","2724","1","33"
"30-39 years","Bartow","2250","6","57"
"40-49 years","Bartow","2252","6","96"
"50-59 years","Bartow","2317","21","186"
"60-69 years","Bartow","1428","58","183"
"70-79 years","Bartow","945","92","219"
"80 & Older years","Bartow","450","81","135"
"<1 years","Bartow","73","0","5"
"Unknown years","Bartow","77","0","7"
"01-04 years","Ben Hill","36","0","1"
"05-09 years","Ben Hill","30","0","0"
"10-17 years","Ben Hill","144","0","0"
"18-29 years","Ben Hill","347","0","4"
"30-39 years","Ben Hill","262","3","12"
"40-49 years","Ben Hill","251","1","13"
"50-59 years","Ben Hill","270","6","34"
"60-69 years","Ben Hill","231","15","35"
"70-79 years","Ben Hill","157","19","55"
"80 & Older years","Ben Hill","76","19","19"
"<1 years","Ben Hill","7","0","1"
"Unknown years","Ben Hill","1","0","0"
"01-04 years","Berrien","35","0","0"
"05-09 years","Berrien","40","0","0"
"10-17 years","Berrien","145","0","1"
"18-29 years","Berrien","277","0","0"
"30-39 years","Berrien","235","0","3"
"40-49 years","Berrien","185","0","5"
"50-59 years","Berrien","209","4","18"
"60-69 years","Berrien","163","9","22"
"70-79 years","Berrien","115","15","20"
"80 & Older years","Berrien","59","13","15"
"<1 years","Berrien","8","0","0"
"Unknown years","Berrien","1","0","0"
"01-04 years","Bibb","279","0","7"
"05-09 years","Bibb","509","0","0"
"10-17 years","Bibb","1498","0","13"
"18-29 years","Bibb","4286","1","105"
"30-39 years","Bibb","3169","7","151"
"40-49 years","Bibb","2917","27","246"
"50-59 years","Bibb","2645","37","343"
"60-69 years","Bibb","2038","108","481"
"70-79 years","Bibb","1140","135","405"
"80 & Older years","Bibb","689","168","336"
"<1 years","Bibb","77","0","5"
"Unknown years","Bibb","16","0","0"
"01-04 years","Bleckley","16","0","0"
"05-09 years","Bleckley","35","0","0"
"10-17 years","Bleckley","109","0","0"
"18-29 years","Bleckley","245","0","4"
"30-39 years","Bleckley","140","1","4"
"40-49 years","Bleckley","134","1","2"
"50-59 years","Bleckley","136","2","8"
"60-69 years","Bleckley","103","8","13"
"70-79 years","Bleckley","69","4","13"
"80 & Older years","Bleckley","62","18","13"
"<1 years","Bleckley","3","0","0"
"01-04 years","Brantley","32","0","0"
"05-09 years","Brantley","58","0","0"
"10-17 years","Brantley","200","0","1"
"18-29 years","Brantley","338","0","3"
"30-39 years","Brantley","264","0","6"
"40-49 years","Brantley","251","3","20"
"50-59 years","Brantley","292","11","27"
"60-69 years","Brantley","198","8","26"
"70-79 years","Brantley","139","21","38"
"80 & Older years","Brantley","57","11","14"
"<1 years","Brantley","3","0","0"
"Unknown years","Brantley","5","0","0"
"01-04 years","Brooks","25","0","1"
"05-09 years","Brooks","44","0","0"
"10-17 years","Brooks","119","0","0"
"18-29 years","Brooks","248","0","1"
"30-39 years","Brooks","189","1","5"
"40-49 years","Brooks","178","1","13"
"50-59 years","Brooks","204","2","24"
"60-69 years","Brooks","137","9","22"
"70-79 years","Brooks","111","13","22"
"80 & Older years","Brooks","71","18","17"
"<1 years","Brooks","11","0","0"
"01-04 years","Bryan","105","0","0"
"05-09 years","Bryan","214","0","1"
"10-17 years","Bryan","579","0","4"
"18-29 years","Bryan","800","0","19"
"30-39 years","Bryan","736","1","23"
"40-49 years","Bryan","755","3","33"
"50-59 years","Bryan","517","5","43"
"60-69 years","Bryan","347","13","47"
"70-79 years","Bryan","210","14","73"
"80 & Older years","Bryan","77","9","29"
"<1 years","Bryan","31","0","1"
"Unknown years","Bryan","12","0","0"
"01-04 years","Bulloch","148","0","1"
"05-09 years","Bulloch","298","0","2"
"10-17 years","Bulloch","867","0","2"
"18-29 years","Bulloch","2917","0","12"
"30-39 years","Bulloch","1006","3","24"
"40-49 years","Bulloch","835","5","27"
"50-59 years","Bulloch","721","11","43"
"60-69 years","Bulloch","513","22","59"
"70-79 years","Bulloch","249","21","48"
"80 & Older years","Bulloch","119","18","40"
"<1 years","Bulloch","50","0","1"
"Unknown years","Bulloch","6","0","0"
"01-04 years","Burke","33","0","0"
"05-09 years","Burke","67","0","0"
"10-17 years","Burke","189","0","1"
"18-29 years","Burke","434","1","10"
"30-39 years","Burke","353","1","15"
"40-49 years","Burke","361","2","22"
"50-59 years","Burke","329","6","37"
"60-69 years","Burke","248","7","46"
"70-79 years","Burke","135","14","39"
"80 & Older years","Burke","46","11","17"
"<1 years","Burke","8","0","0"
"Unknown years","Burke","4","0","0"
"01-04 years","Butts","43","0","3"
"05-09 years","Butts","66","0","0"
"10-17 years","Butts","244","0","5"
"18-29 years","Butts","588","0","7"
"30-39 years","Butts","523","0","9"
"40-49 years","Butts","461","4","20"
"50-59 years","Butts","492","10","35"
"60-69 years","Butts","331","17","41"
"70-79 years","Butts","228","24","33"
"80 & Older years","Butts","125","31","10"
"<1 years","Butts","15","0","2"
"Unknown years","Butts","3","0","0"
"01-04 years","Calhoun","10","0","0"
"05-09 years","Calhoun","9","0","0"
"10-17 years","Calhoun","62","0","0"
"18-29 years","Calhoun","91","0","6"
"30-39 years","Calhoun","81","3","7"
"40-49 years","Calhoun","95","2","11"
"50-59 years","Calhoun","101","4","18"
"60-69 years","Calhoun","84","3","23"
"70-79 years","Calhoun","33","7","11"
"80 & Older years","Calhoun","22","2","9"
"<1 years","Calhoun","5","0","0"
"Unknown years","Calhoun","1","0","0"
"01-04 years","Camden","117","0","0"
"05-09 years","Camden","204","0","2"
"10-17 years","Camden","562","0","1"
"18-29 years","Camden","1235","0","10"
"30-39 years","Camden","967","1","24"
"40-49 years","Camden","691","7","25"
"50-59 years","Camden","746","8","31"
"60-69 years","Camden","511","20","45"
"70-79 years","Camden","291","10","30"
"80 & Older years","Camden","124","22","27"
"<1 years","Camden","16","0","2"
"Unknown years","Camden","74","0","1"
"01-04 years","Candler","13","0","0"
"05-09 years","Candler","39","0","0"
"10-17 years","Candler","99","0","0"
"18-29 years","Candler","183","0","1"
"30-39 years","Candler","144","0","4"
"40-49 years","Candler","163","3","3"
