"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2809","US-13001","13","1","18561","244","97","15133.88","522.6","59.26","11","731","10","17"
"Atkinson","1194","US-13003","13","3","8330","182","32","14333.73","384.15","36.01","3","402","5","18"
"Bacon","1964","US-13005","13","5","11404","161","52","17222.03","455.98","105.23","12","686","12","13"
"Baker","244","US-13007","13","7","3116","44","13","7830.55","417.2","32.09","1","131","1","3"
"Baldwin","5310","US-13009","13","9","44428","397","172","11951.92","387.14","29.26","13","1462","27","16"
"Banks","2481","US-13011","13","11","19982","287","62","12416.17","310.28","155.14","31","343","5","4"
"Barrow","13377","US-13013","13","13","86383","880","195","15485.69","225.74","159.75","138","1760","7","5"
"Bartow","15756","US-13015","13","15","110771","1050","319","14223.94","287.98","112.85","125","5225","45","77"
"Ben Hill","1872","US-13017","13","17","16645","181","71","11246.62","426.55","6.01","1","1374","38","61"
"Berrien","1554","US-13019","13","19","19276","96","50","8061.84","259.39","31.13","6","1957","21","34"
"Bibb","20453","US-13021","13","21","152150","2394","591","13442.66","388.43","45.35","69","5663","71","68"
"Bleckley","1106","US-13023","13","23","12838","64","40","8615.05","311.58","15.58","2","1232","45","65"
"Brantley","1904","US-13025","13","25","19202","163","77","9915.63","401","15.62","3","1238","13","31"
"Brooks","1401","US-13027","13","27","15727","136","54","8908.25","343.36","19.08","3","1040","19","25"
"Bryan","4670","US-13029","13","29","39137","330","65","11932.44","166.08","43.44","17","1687","10","15"
"Bulloch","7998","US-13031","13","31","79467","319","100","10064.56","125.84","44.04","35","3284","122","192"
"Burke","2321","US-13033","13","33","22342","197","49","10388.51","219.32","62.66","14","1457","37","29"
"Butts","3424","US-13035","13","35","25174","200","113","13601.33","448.88","87.39","22","1365","10","15"
"Calhoun","616","US-13037","13","37","6317","90","21","9751.46","332.44","47.49","3","230","0","2"
"Camden","6093","US-13039","13","39","53924","225","80","11299.24","148.36","48.22","26","1980","17","35"
"Candler","1112","US-13043","13","43","10837","85","49","10261.14","452.15","0","0","452","41","37"
"Carroll","10232","US-13045","13","45","120119","393","161","8518.22","134.03","89.91","108","6489","195","284"
"Catoosa","8634","US-13047","13","47","68771","320","98","12554.71","142.5","101.79","70","1238","24","30"
"Charlton","1748","US-13049","13","49","13251","108","43","13191.46","324.5","45.28","6","528","13","18"
"Chatham","33591","US-13051","13","51","292176","2693","668","11496.84","228.63","58.53","171","5676","52","57"
"Chattahoochee","5389","US-13053","13","53","10749","42","16","50134.9","148.85","530.28","57","764","5","4"
"Chattooga","3750","US-13055","13","55","24766","258","91","15141.73","367.44","117.1","29","949","17","20"
"Cherokee","32154","US-13057","13","57","266617","2045","456","12060","171.03","97.89","261","12618","29","44"
"Clarke","17729","US-13059","13","59","129779","805","179","13660.92","137.93","90.92","118","2712","8","5"
"Clay","234","US-13061","13","61","2855","13","4","8196.15","140.11","0","0","80","0","4"
"Clayton","36012","US-13063","13","63","304838","2288","732","11813.49","240.13","110.88","338","4434","45","17"
