"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","682776","11938","45466"
"Male","Georgia","588128","13669","43270"
"Unknown","Georgia","9844","14","193"
"Female","Appling","1530","45","124"
"Male","Appling","1251","52","118"
"Unknown","Appling","18","0","0"
"Female","Atkinson","645","12","88"
"Male","Atkinson","537","20","91"
"Unknown","Atkinson","7","0","0"
"Female","Bacon","869","21","72"
"Male","Bacon","1080","30","83"
"Unknown","Bacon","4","0","1"
"Female","Baker","133","5","21"
"Male","Baker","110","8","23"
"Female","Baldwin","2940","57","169"
"Male","Baldwin","2339","112","224"
"Unknown","Baldwin","17","0","0"
"Female","Banks","1316","31","156"
"Male","Banks","1114","28","127"
"Unknown","Banks","13","1","1"
"Female","Barrow","7062","91","464"
"Male","Barrow","6117","102","407"
"Unknown","Barrow","53","0","1"
"Female","Bartow","8206","143","496"
"Male","Bartow","7324","175","540"
"Unknown","Bartow","117","0","2"
"Female","Ben Hill","1073","30","97"
"Male","Ben Hill","793","41","84"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","841","27","53"
"Male","Berrien","699","23","40"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11522","305","1298"
"Male","Bibb","8707","282","1077"
"Unknown","Bibb","157","0","3"
"Female","Bleckley","621","22","34"
"Male","Bleckley","473","18","28"
"Unknown","Bleckley","7","0","1"
"Female","Brantley","1016","35","85"
"Male","Brantley","877","40","75"
"Unknown","Brantley","7","0","0"
"Female","Brooks","788","21","72"
"Male","Brooks","603","33","62"
"Unknown","Brooks","5","0","0"
"Female","Bryan","2424","25","147"
"Male","Bryan","2223","40","181"
"Unknown","Bryan","2","0","0"
"Female","Bulloch","4472","57","175"
"Male","Bulloch","3472","42","141"
"Unknown","Bulloch","16","0","0"
"Female","Burke","1279","25","104"
"Male","Burke","1014","23","88"
"Unknown","Burke","15","0","1"
"Female","Butts","1642","54","88"
"Male","Butts","1725","59","107"
"Unknown","Butts","33","0","1"
"Female","Calhoun","316","14","42"
"Male","Calhoun","298","7","48"
"Unknown","Calhoun","1","0","0"
"Female","Camden","3193","40","121"
"Male","Camden","2869","40","103"
"Unknown","Camden","4","0","0"
"Female","Candler","604","17","49"
"Male","Candler","506","32","35"
"Female","Carroll","5309","72","186"
"Male","Carroll","4766","85","205"
"Unknown","Carroll","42","0","1"
"Female","Catoosa","4524","50","152"
"Male","Catoosa","3955","44","151"
"Unknown","Catoosa","83","0","3"
"Female","Charlton","668","17","56"
"Male","Charlton","1070","26","51"
