"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3535","US-13001","13","1","18561","267","107","19045.31","576.48","48.49","9","1228","13","21"
"Atkinson","1555","US-13003","13","3","8330","211","39","18667.47","468.19","384.15","32","571","8","23"
"Bacon","2538","US-13005","13","5","11404","203","61","22255.35","534.9","114","13","1014","12","14"
"Baker","314","US-13007","13","7","3116","45","13","10077.02","417.2","32.09","1","220","1","3"
"Baldwin","7291","US-13009","13","9","44428","430","191","16410.82","429.91","36.01","16","2180","35","19"
"Banks","3342","US-13011","13","11","19982","326","77","16725.05","385.35","50.05","10","521","7","5"
"Barrow","19444","US-13013","13","13","86383","976","238","22509.06","275.52","61.35","53","2374","9","7"
"Bartow","21519","US-13015","13","15","110771","1210","379","19426.56","342.15","109.23","121","7286","54","106"
"Ben Hill","2163","US-13017","13","17","16645","188","73","12994.89","438.57","12.02","2","2127","45","69"
"Berrien","2012","US-13019","13","19","19276","108","57","10437.85","295.7","41.5","8","2895","23","40"
"Bibb","28748","US-13021","13","21","152150","2743","670","18894.51","440.35","39.43","60","7984","81","80"
"Bleckley","1460","US-13023","13","23","12838","75","42","11372.49","327.15","23.37","3","1847","51","74"
"Brantley","2486","US-13025","13","25","19202","186","86","12946.57","447.87","57.29","11","1628","17","38"
"Brooks","1882","US-13027","13","27","15727","153","62","11966.68","394.23","38.15","6","1520","20","26"
"Bryan","6798","US-13029","13","29","39137","389","72","17369.75","183.97","107.32","42","2163","15","18"
"Bulloch","10564","US-13031","13","31","79467","368","108","13293.57","135.91","31.46","25","4812","143","223"
"Burke","2957","US-13033","13","33","22342","238","61","13235.16","273.03","35.81","8","2297","43","33"
"Butts","4706","US-13035","13","35","25174","262","136","18693.89","540.24","55.61","14","1732","13","14"
"Calhoun","983","US-13037","13","37","6317","101","21","15561.18","332.44","94.98","6","360","1","3"
"Camden","8556","US-13039","13","39","53924","249","96","15866.78","178.03","100.14","54","2508","17","36"
"Candler","1336","US-13043","13","43","10837","97","52","12328.14","479.84","166.1","18","737","40","41"
"Carroll","14383","US-13045","13","45","120119","443","178","11973.96","148.19","24.98","30","9223","253","319"
"Catoosa","12380","US-13047","13","47","68771","389","122","18001.77","177.4","95.97","66","1843","35","40"
"Charlton","2205","US-13049","13","49","13251","120","48","16640.25","362.24","90.56","12","771","14","20"
"Chatham","52797","US-13051","13","51","292176","3173","772","18070.27","264.22","69.82","204","8991","63","62"
"Chattahoochee","5996","US-13053","13","53","10749","51","16","55781.93","148.85","846.59","91","872","5","4"
"Chattooga","5250","US-13055","13","55","24766","310","111","21198.42","448.2","68.64","17","1286","17","20"
"Cherokee","45036","US-13057","13","57","266617","2321","559","16891.65","209.66","54.39","145","17661","36","53"
"Clarke","26074","US-13059","13","59","129779","1125","208","20091.08","160.27","46.23","60","3435","9","6"
"Clay","353","US-13061","13","61","2855","14","6","12364.27","210.16","0","0","163","0","4"
"Clayton","57397","US-13063","13","63","304838","3082","861","18828.69","282.45","59.38","181","5816","60","18"
"Clinch","1386","US-13065","13","65","6656","95","38","20823.32","570.91","75.12","5","713","2","10"
"Cobb","134066","US-13067","13","67","790588","4729","1575","16957.76","199.22","74.88","592","35710","136","256"
"Coffee","8462","US-13069","13","69","43042","1066","219","19659.87","508.81","144.05","62","2424","51","109"
"Colquitt","7923","US-13071","13","71","45393","396","163","17454.23","359.09","94.73","43","3089","70","38"
"Columbia","20360","US-13073","13","73","158631","843","302","12834.82","190.38","145.62","231","15147","66","93"
"Cook","2056","US-13075","13","75","17437","142","55","11791.02","315.42","22.94","4","2812","15","27"
"Coweta","20800","US-13077","13","77","152001","1344","415","13684.12","273.02","38.82","59","11976","52","54"
"Crawford","1189","US-13079","13","79","12228","122","43","9723.59","351.65","40.89","5","578","9","6"
"Crisp","2544","US-13081","13","81","22289","200","71","11413.7","318.54","17.95","4","2092","63","101"
"Dade","2535","US-13083","13","83","16162","99","25","15684.94","154.68","290.81","47","628","3","9"
"Dawson","6119","US-13085","13","85","27021","387","94","22645.35","347.88","96.22","26","716","4","4"
"DeKalb","126937","US-13089","13","89","793154","7989","1477","16004.08","186.22","85.86","681","17845","154","71"
"Decatur","5287","US-13087","13","87","26322","261","92","20085.86","349.52","1242.31","327","1846","35","71"
"Dodge","2107","US-13091","13","91","20385","134","69","10336.03","338.48","19.62","4","3071","79","84"
"Dooly","1529","US-13093","13","93","13400","108","39","11410.45","291.04","14.93","2","829","28","31"
"Dougherty","14083","US-13095","13","95","89905","1554","436","15664.31","484.96","36.71","33","5290","42","23"
"Douglas","28080","US-13097","13","97","151906","1260","312","18485.12","205.39","59.91","91","6549","69","121"
"Early","2091","US-13099","13","99","10146","116","54","20609.11","532.23","78.85","8","619","6","17"
"Echols","466","US-13101","13","101","3969","17","5","11740.99","125.98","0","0","462","6","9"
"Effingham","10209","US-13103","13","103","64026","584","163","15945.08","254.58","48.42","31","2704","24","22"
"Elbert","2640","US-13105","13","105","18945","250","81","13935.08","427.55","26.39","5","1885","26","28"
"Emanuel","3411","US-13107","13","107","22664","201","78","15050.3","344.16","30.89","7","2450","76","187"
"Evans","1493","US-13109","13","109","10687","121","40","13970.24","374.29","37.43","4","835","23","37"
"Fannin","4137","US-13111","13","111","26320","332","123","15718.09","467.33","60.79","16","941","22","19"
"Fayette","16698","US-13113","13","113","117544","934","267","14205.74","227.15","54.45","64","5382","37","22"
"Floyd","22910","US-13115","13","115","99916","1522","406","22929.26","406.34","80.07","80","4053","96","118"
"Forsyth","43838","US-13117","13","117","252507","1486","352","17361.1","139.4","249.1","629","10608","16","16"
"Franklin","4368","US-13119","13","119","23329","256","75","18723.48","321.49","51.44","12","962","19","12"
"Fulton","182832","US-13121","13","121","1099181","9770","1993","16633.48","181.32","82.15","903","29954","186","146"
"Gilmer","4642","US-13123","13","123","31417","445","141","14775.44","448.8","63.66","20","2208","26","23"
"Glascock","268","US-13125","13","125","3025","28","8","8859.5","264.46","0","0","337","17","8"
"Glynn","18068","US-13127","13","127","86047","749","351","20997.83","407.92","95.3","82","4858","43","43"
"Gordon","11844","US-13129","13","129","58049","485","223","20403.45","384.16","151.6","88","3984","32","43"
"Grady","3681","US-13131","13","131","24540","269","81","15000","330.07","101.87","25","2028","27","30"
"Greene","3145","US-13133","13","133","18717","266","71","16802.91","379.33","42.74","8","744","10","5"
"Gwinnett","173329","US-13135","13","135","971145","7400","1695","17847.9","174.54","61.37","596","32291","109","86"
"Habersham","8380","US-13137","13","137","45800","703","235","18296.94","513.1","41.48","19","1590","21","21"
"Hall","46542","US-13139","13","139","206349","3476","763","22554.99","369.76","74.63","154","6544","45","37"
"Hancock","1368","US-13141","13","141","8193","131","80","16697.18","976.44","61.03","5","200","7","4"
"Haralson","3445","US-13143","13","143","30722","109","62","11213.46","201.81","35.8","11","1942","100","62"
"Harris","5124","US-13145","13","145","34712","323","98","14761.47","282.32","43.21","15","904","11","21"
"Hart","3193","US-13147","13","147","26107","198","58","12230.44","222.16","172.37","45","1627","31","22"
"Heard","1471","US-13149","13","149","12370","94","31","11891.67","250.61","16.17","2","691","18","23"
"Henry","45363","US-13151","13","151","239866","1968","607","18911.81","253.06","58.78","141","12025","48","42"
"Houston","23026","US-13153","13","153","157039","1186","320","14662.6","203.77","33.75","53","16120","157","359"
"Irwin","1035","US-13155","13","155","9433","102","23","10972.12","243.82","42.4","4","839","22","22"
"Jackson","18506","US-13157","13","157","74700","997","266","24773.76","356.09","115.13","86","2666","14","10"
"Jasper","1666","US-13159","13","159","14199","157","36","11733.22","253.54","56.34","8","1447","32","15"
"Jeff Davis","2326","US-13161","13","161","15148","138","47","15355.16","310.27","92.42","14","1610","23","94"
"Jefferson","2238","US-13163","13","163","15313","208","77","14615.03","502.84","97.96","15","1395","30","33"
"Jenkins","1071","US-13165","13","165","8576","102","45","12488.34","524.72","11.66","1","414","21","40"
"Johnson","1460","US-13167","13","167","9661","126","57","15112.31","590","10.35","1","780","15","22"
"Jones","3716","US-13169","13","169","28591","316","98","12997.1","342.77","31.48","9","1287","10","13"
"Lamar","3278","US-13171","13","171","19347","227","96","16943.2","496.2","36.18","7","1539","15","20"
"Lanier","1091","US-13173","13","173","10351","42","15","10540.04","144.91","38.64","4","1163","7","14"
"Laurens","8579","US-13175","13","175","47296","470","237","18138.95","501.1","35.94","17","5109","53","55"
"Lee","3839","US-13177","13","177","29971","353","89","12809.05","296.95","43.38","13","3361","9","5"
"Liberty","10856","US-13179","13","179","61904","380","104","17536.83","168","63","39","1307","39","26"
"Lincoln","858","US-13181","13","181","8125","83","29","10560","356.92","61.54","5","732","6","8"
"Long","2219","US-13183","13","183","19915","92","26","11142.36","130.55","45.19","9","532","8","7"
"Lowndes","15157","US-13185","13","185","117878","644","265","12858.21","224.81","44.96","53","15638","107","206"
"Lumpkin","6534","US-13187","13","187","33802","469","108","19330.22","319.51","103.54","35","570","20","3"
"Macon","1193","US-13193","13","193","12988","115","41","9185.4","315.68","23.1","3","929","7","10"
"Madison","5956","US-13195","13","195","30177","398","88","19736.89","291.61","43.08","13","965","11","6"
"Marion","955","US-13197","13","197","8293","90","42","11515.74","506.45","36.18","3","545","7","9"
"McDuffie","2972","US-13189","13","189","21597","255","75","13761.17","347.27","32.41","7","2038","19","32"
"McIntosh","1958","US-13191","13","191","14567","104","31","13441.34","212.81","75.51","11","454","4","4"
"Meriwether","3246","US-13199","13","199","21020","295","118","15442.44","561.37","52.33","11","1198","22","9"
"Miller","1288","US-13201","13","201","5764","60","20","22345.59","346.98","121.44","7","409","10","6"
"Mitchell","3101","US-13205","13","205","22056","322","99","14059.67","448.86","77.08","17","2057","13","22"
"Monroe","3891","US-13207","13","207","27727","278","132","14033.25","476.07","43.28","12","1950","37","43"
"Montgomery","1461","US-13209","13","209","9224","72","45","15839.12","487.86","184.3","17","578","4","6"
"Morgan","2898","US-13211","13","211","19138","195","50","15142.65","261.26","52.25","10","1584","10","12"
"Murray","9093","US-13213","13","213","40261","411","165","22585.13","409.83","81.97","33","2317","13","18"
"Muscogee","31836","US-13215","13","215","191626","2270","678","16613.61","353.81","49.58","95","5894","95","163"
"Newton","17967","US-13217","13","217","112354","1973","382","15991.42","340","56.96","64","6419","48","32"
"Non-GA Resident/Unknown State","62944","US-.","","","0","3160","945","0","0","0","706","16052","443","198"
"Oconee","6900","US-13219","13","219","41737","260","93","16532.09","222.82","62.29","26","1796","10","5"
"Oglethorpe","2369","US-13221","13","221","15240","187","47","15544.62","308.4","39.37","6","818","3","2"
"Paulding","25891","US-13223","13","223","172542","725","309","15005.62","179.09","64.91","112","11846","110","126"
"Peach","3673","US-13225","13","225","27375","319","102","13417.35","372.6","36.53","10","2435","23","39"
"Pickens","5087","US-13227","13","227","33530","458","126","15171.49","375.78","47.72","16","3164","33","26"
"Pierce","2797","US-13229","13","229","19545","295","102","14310.57","521.87","76.75","15","2873","23","59"
"Pike","2734","US-13231","13","231","18860","180","66","14496.29","349.95","58.32","11","2663","23","25"
"Polk","9225","US-13233","13","233","43482","663","160","21215.68","367.97","39.1","17","2528","27","62"
"Pulaski","1215","US-13235","13","235","10893","69","43","11153.95","394.75","36.72","4","928","29","36"
"Putnam","3631","US-13237","13","237","21885","286","96","16591.27","438.66","54.83","12","823","5","4"
"Quitman","230","US-13239","13","239","2294","21","3","10026.16","130.78","87.18","2","179","1","3"
"Rabun","2791","US-13241","13","241","16986","252","76","16431.18","447.43","70.65","12","835","16","16"
