"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1926","US-13001","13","1","18561","184","67","10376.6","360.97","16.16","3","393","5"
"Atkinson","794","US-13003","13","3","8330","120","20","9531.81","240.1","24.01","2","240","2"
"Bacon","1292","US-13005","13","5","11404","90","29","11329.36","254.3","35.08","4","361","10"
"Baker","163","US-13007","13","7","3116","34","9","5231.07","288.83","0","0","67","0"
"Baldwin","3883","US-13009","13","9","44428","328","117","8739.98","263.35","38.26","17","690","16"
"Banks","1660","US-13011","13","11","19982","201","38","8307.48","190.17","45.04","9","180","2"
"Barrow","8931","US-13013","13","13","86383","622","137","10338.84","158.6","56.72","49","1227","4"
"Bartow","11381","US-13015","13","15","110771","841","217","10274.35","195.9","62.29","69","3466","17"
"Ben Hill","1508","US-13017","13","17","16645","158","61","9059.78","366.48","78.1","13","604","20"
"Berrien","1074","US-13019","13","19","19276","73","33","5571.7","171.2","20.75","4","799","13"
"Bibb","13496","US-13021","13","21","152150","1799","417","8870.19","274.07","48.64","74","2530","43"
"Bleckley","806","US-13023","13","23","12838","49","34","6278.24","264.84","0","0","662","17"
"Brantley","959","US-13025","13","25","19202","84","35","4994.27","182.27","31.25","6","695","5"
"Brooks","959","US-13027","13","27","15727","90","36","6097.79","228.91","25.43","4","456","12"
"Bryan","2798","US-13029","13","29","39137","184","38","7149.24","97.09","40.88","16","901","3"
"Bulloch","5304","US-13031","13","31","79467","228","64","6674.47","80.54","17.62","14","1538","56"
"Burke","1806","US-13033","13","33","22342","158","40","8083.43","179.04","13.43","3","802","24"
"Butts","2370","US-13035","13","35","25174","136","81","9414.48","321.76","75.47","19","812","7"
"Calhoun","447","US-13037","13","37","6317","75","15","7076.14","237.45","31.66","2","135","0"
"Camden","3273","US-13039","13","39","53924","142","32","6069.65","59.34","38.94","21","744","6"
"Candler","776","US-13043","13","43","10837","62","38","7160.65","350.65","9.23","1","192","29"
"Carroll","7495","US-13045","13","45","120119","317","132","6239.65","109.89","15.82","19","4003","112"
"Catoosa","5867","US-13047","13","47","68771","262","65","8531.21","94.52","106.15","73","693","6"
"Charlton","1251","US-13049","13","49","13251","67","27","9440.8","203.76","211.3","28","306","7"
"Chatham","20551","US-13051","13","51","292176","1658","436","7033.77","149.23","53.39","156","2976","28"
"Chattahoochee","3620","US-13053","13","53","10749","33","13","33677.55","120.94","669.83","72","656","3"
"Chattooga","2260","US-13055","13","55","24766","184","65","9125.41","262.46","44.42","11","610","9"
"Cherokee","22746","US-13057","13","57","266617","1361","315","8531.34","118.15","48.76","130","8665","16"
"Clarke","12905","US-13059","13","59","129779","504","141","9943.83","108.65","26.2","34","2250","7"
"Clay","186","US-13061","13","61","2855","10","3","6514.89","105.08","35.03","1","51","0"
"Clayton","24425","US-13063","13","63","304838","1433","482","8012.45","158.12","55.77","170","2817","25"
"Clinch","740","US-13065","13","65","6656","69","25","11117.79","375.6","30.05","2","246","2"
"Cobb","61794","US-13067","13","67","790588","3327","996","7816.21","125.98","34.28","271","17910","92"
"Coffee","4257","US-13069","13","69","43042","657","141","9890.34","327.59","37.17","16","1065","33"
"Colquitt","3616","US-13071","13","71","45393","256","84","7965.99","185.05","129.98","59","1153","41"
"Columbia","11182","US-13073","13","73","158631","485","165","7049.06","104.01","22.06","35","5869","45"
"Cook","1168","US-13075","13","75","17437","107","40","6698.4","229.4","5.73","1","670","4"
"Coweta","8841","US-13077","13","77","152001","387","212","5816.41","139.47","25.66","39","5451","13"
"Crawford","520","US-13079","13","79","12228","72","19","4252.54","155.38","16.36","2","136","2"
"Crisp","1457","US-13081","13","81","22289","168","58","6536.86","260.22","35.89","8","643","27"
"Dade","1250","US-13083","13","83","16162","62","13","7734.19","80.44","80.44","13","209","1"
"Dawson","2766","US-13085","13","85","27021","250","46","10236.48","170.24","33.31","9","329","2"
"DeKalb","58852","US-13089","13","89","793154","4798","971","7420","122.42","33.16","263","7988","81"
"Decatur","2162","US-13087","13","87","26322","149","55","8213.66","208.95","30.39","8","800","15"
"Dodge","1091","US-13091","13","91","20385","109","57","5351.97","279.62","9.81","2","1021","47"
"Dooly","802","US-13093","13","93","13400","93","32","5985.07","238.81","22.39","3","283","14"
"Dougherty","5657","US-13095","13","95","89905","1059","286","6292.2","318.11","47.83","43","2009","22"
"Douglas","12255","US-13097","13","97","151906","891","183","8067.49","120.47","44.11","67","3244","44"
"Early","1033","US-13099","13","99","10146","76","43","10181.35","423.81","98.56","10","153","5"
"Echols","363","US-13101","13","101","3969","13","4","9145.88","100.78","75.59","3","113","5"
"Effingham","3871","US-13103","13","103","64026","256","66","6045.98","103.08","39.05","25","790","3"
"Elbert","1535","US-13105","13","105","18945","130","59","8102.4","311.43","21.11","4","760","15"
"Emanuel","1761","US-13107","13","107","22664","129","55","7770.03","242.68","30.89","7","820","27"
"Evans","774","US-13109","13","109","10687","75","17","7242.44","159.07","28.07","3","204","12"
"Fannin","2155","US-13111","13","111","26320","183","62","8187.69","235.56","53.19","14","254","12"
"Fayette","6796","US-13113","13","113","117544","274","160","5781.66","136.12","23.82","28","2292","16"
"Floyd","10077","US-13115","13","115","99916","890","193","10085.47","193.16","64.05","64","1979","42"
"Forsyth","18204","US-13117","13","117","252507","990","192","7209.31","76.04","28.91","73","4543","9"
"Franklin","2374","US-13119","13","119","23329","156","43","10176.18","184.32","55.72","13","311","9"
"Fulton","83604","US-13121","13","121","1099181","5286","1330","7606.03","121","32.11","353","15025","105"
"Gilmer","2525","US-13123","13","123","31417","225","75","8037.05","238.72","63.66","20","485","12"
"Glascock","146","US-13125","13","125","3025","20","7","4826.45","231.4","0","0","121","12"
"Glynn","6807","US-13127","13","127","86047","465","159","7910.79","184.78","31.38","27","1467","19"
"Gordon","6551","US-13129","13","129","58049","336","106","11285.29","182.6","53.4","31","1672","11"
"Grady","1601","US-13131","13","131","24540","187","49","6524.04","199.67","69.27","17","645","13"
"Greene","1517","US-13133","13","133","18717","141","54","8104.93","288.51","32.06","6","317","8"
"Gwinnett","87672","US-13135","13","135","971145","5538","1115","9027.69","114.81","39.13","380","15123","75"
"Habersham","4679","US-13137","13","137","45800","483","153","10216.16","334.06","15.28","7","404","8"
"Hall","25336","US-13139","13","139","206349","2434","458","12278.23","221.95","31.98","66","2220","25"
"Hancock","843","US-13141","13","141","8193","109","65","10289.27","793.36","24.41","2","79","3"
"Haralson","1723","US-13143","13","143","30722","79","35","5608.36","113.92","9.76","3","932","52"
"Harris","2240","US-13145","13","145","34712","163","59","6453.1","169.97","66.26","23","384","2"
"Hart","1724","US-13147","13","147","26107","124","38","6603.59","145.55","38.3","10","662","18"
"Heard","653","US-13149","13","149","12370","48","17","5278.9","137.43","16.17","2","230","5"
"Henry","19636","US-13151","13","151","239866","631","307","8186.24","127.99","45.44","109","6093","26"
"Houston","10192","US-13153","13","153","157039","808","204","6490.11","129.9","21.65","34","4611","63"
"Irwin","740","US-13155","13","155","9433","81","18","7844.8","190.82","530.05","50","228","12"
"Jackson","8605","US-13157","13","157","74700","516","136","11519.41","182.06","37.48","28","1349","11"
"Jasper","688","US-13159","13","159","14199","61","18","4845.41","126.77","35.21","5","722","20"
"Jeff Davis","1306","US-13161","13","161","15148","93","35","8621.6","231.05","6.6","1","594","8"
"Jefferson","1594","US-13163","13","163","15313","159","60","10409.46","391.82","45.71","7","366","9"
"Jenkins","729","US-13165","13","165","8576","83","39","8500.47","454.76","0","0","128","5"
"Johnson","793","US-13167","13","167","9661","97","43","8208.26","445.09","10.35","1","328","7"
"Jones","1609","US-13169","13","169","28591","169","52","5627.65","181.88","55.96","16","438","5"
"Lamar","1365","US-13171","13","171","19347","125","47","7055.36","242.93","15.51","3","692","11"
"Lanier","511","US-13173","13","173","10351","28","9","4936.72","86.95","19.32","2","284","4"
