"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","4002","31"
"Hispanic/Latino","American Indian/Alaska Native","220","0"
"Hispanic/Latino","Asian","398","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","302","2"
"Hispanic/Latino","Other","40713","356"
"Hispanic/Latino","Unknown","17554","9"
"Hispanic/Latino","White","53394","657"
"Non-Hispanic/Latino","African-American/Black","285976","6791"
"Non-Hispanic/Latino","American Indian/Alaska Native","527","16"
"Non-Hispanic/Latino","Asian","20251","387"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","837","11"
"Non-Hispanic/Latino","Other","18145","111"
"Non-Hispanic/Latino","Unknown","9248","7"
"Non-Hispanic/Latino","White","411151","11466"
"Unknown","African-American/Black","25899","19"
"Unknown","American Indian/Alaska Native","204","0"
"Unknown","Asian","4646","2"
"Unknown","Native Hawaiian/Pacific Islander","196","0"
"Unknown","Other","27459","8"
"Unknown","Unknown","142556","35"
"Unknown","White","40078","26"
