"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1912","12"
"Hispanic/Latino","American Indian/Alaska Native","95","0"
"Hispanic/Latino","Asian","191","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","148","0"
"Hispanic/Latino","Other","23835","219"
"Hispanic/Latino","Unknown","10908","4"
"Hispanic/Latino","White","32132","385"
"Non-Hispanic/Latino","African-American/Black","143357","3791"
"Non-Hispanic/Latino","American Indian/Alaska Native","284","10"
"Non-Hispanic/Latino","Asian","10053","180"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","450","6"
"Non-Hispanic/Latino","Other","6905","25"
"Non-Hispanic/Latino","Unknown","6187","27"
"Non-Hispanic/Latino","White","208606","5541"
"Unknown","African-American/Black","20835","22"
"Unknown","American Indian/Alaska Native","116","0"
"Unknown","Asian","2562","0"
"Unknown","Native Hawaiian/Pacific Islander","140","0"
"Unknown","Other","15426","12"
"Unknown","Unknown","120093","26"
"Unknown","White","32138","22"
