"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1925","US-13001","13","1","18561","189","67","10371.21","360.97","64.65","12","397","5"
"Atkinson","802","US-13003","13","3","8330","127","20","9627.85","240.1","12","1","243","3"
"Bacon","1298","US-13005","13","5","11404","91","29","11381.97","254.3","122.76","14","364","11"
"Baker","164","US-13007","13","7","3116","35","10","5263.16","320.92","0","0","67","0"
"Baldwin","3886","US-13009","13","9","44428","329","118","8746.74","265.6","13.5","6","694","17"
"Banks","1666","US-13011","13","11","19982","201","36","8337.5","180.16","25.02","5","181","2"
"Barrow","8984","US-13013","13","13","86383","629","142","10400.19","164.38","39.36","34","1241","4"
"Bartow","11394","US-13015","13","15","110771","846","218","10286.09","196.8","42.43","47","3538","18"
"Ben Hill","1505","US-13017","13","17","16645","160","62","9041.75","372.48","12.02","2","607","21"
"Berrien","1082","US-13019","13","19","19276","75","33","5613.2","171.2","31.13","6","804","13"
"Bibb","13563","US-13021","13","21","152150","1805","419","8914.23","275.39","35.49","54","2562","43"
"Bleckley","809","US-13023","13","23","12838","50","33","6301.6","257.05","0","0","673","18"
"Brantley","969","US-13025","13","25","19202","85","36","5046.35","187.48","41.66","8","698","5"
"Brooks","961","US-13027","13","27","15727","91","36","6110.51","228.91","12.72","2","459","12"
"Bryan","2839","US-13029","13","29","39137","186","38","7254.01","97.09","45.99","18","917","3"
"Bulloch","5227","US-13031","13","31","79467","224","62","6577.57","78.02","33.98","27","1604","59"
"Burke","1819","US-13033","13","33","22342","162","40","8141.62","179.04","35.81","8","804","25"
"Butts","2388","US-13035","13","35","25174","140","83","9485.98","329.71","47.67","12","816","7"
"Calhoun","449","US-13037","13","37","6317","75","16","7107.8","253.28","31.66","2","136","0"
"Camden","3309","US-13039","13","39","53924","145","33","6136.41","61.2","48.22","26","770","6"
"Candler","791","US-13043","13","43","10837","63","38","7299.07","350.65","36.91","4","199","30"
"Carroll","7529","US-13045","13","45","120119","325","132","6267.95","109.89","27.47","33","4023","114"
"Catoosa","5898","US-13047","13","47","68771","265","67","8576.29","97.42","50.89","35","730","6"
"Charlton","1282","US-13049","13","49","13251","68","28","9674.74","211.3","173.57","23","310","8"
"Chatham","20659","US-13051","13","51","292176","1668","435","7070.74","148.88","35.25","103","2999","28"
"Chattahoochee","3821","US-13053","13","53","10749","33","13","35547.49","120.94","1386.18","149","662","4"
"Chattooga","2255","US-13055","13","55","24766","186","67","9105.22","270.53","20.19","5","621","9"
