"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3442","US-13001","13","1","18561","256","102","18544.26","549.54","1330.75","247","1122","11","20"
"Atkinson","1477","US-13003","13","3","8330","190","32","17731.09","384.15","1728.69","144","512","7","19"
"Bacon","2451","US-13005","13","5","11404","190","54","21492.46","473.52","2043.14","233","887","12","14"
"Baker","304","US-13007","13","7","3116","44","13","9756.1","417.2","673.94","21","217","1","3"
"Baldwin","7101","US-13009","13","9","44428","417","177","15983.16","398.4","1093.9","486","2074","30","17"
"Banks","3227","US-13011","13","11","19982","308","69","16149.53","345.31","1116","223","475","6","5"
"Barrow","18898","US-13013","13","13","86383","953","216","21876.99","250.05","1609.11","1390","2329","8","6"
"Bartow","20916","US-13015","13","15","110771","1170","365","18882.2","329.51","1191.65","1320","6851","52","96"
"Ben Hill","2130","US-13017","13","17","16645","184","72","12796.64","432.56","546.71","91","1956","42","66"
"Berrien","1962","US-13019","13","19","19276","104","51","10178.46","264.58","1182.82","228","2819","21","37"
"Bibb","27907","US-13021","13","21","152150","2607","621","18341.77","408.15","1152.81","1754","7541","76","76"
"Bleckley","1431","US-13023","13","23","12838","67","41","11146.6","319.36","1004.83","129","1820","44","64"
"Brantley","2380","US-13025","13","25","19202","174","81","12394.54","421.83","1213.42","233","1437","15","32"
"Brooks","1807","US-13027","13","27","15727","143","58","11489.79","368.79","1138.17","179","1478","19","26"
"Bryan","6529","US-13029","13","29","39137","366","67","16682.42","171.19","1885.68","738","2047","13","16"
"Bulloch","10305","US-13031","13","31","79467","340","103","12967.65","129.61","1104.86","878","4567","132","208"
"Burke","2908","US-13033","13","33","22342","217","53","13015.84","237.22","975.74","218","2146","39","31"
"Butts","4592","US-13035","13","35","25174","241","125","18241.04","496.54","1040.76","262","1692","12","14"
"Calhoun","929","US-13037","13","37","6317","100","21","14706.35","332.44","3545.99","224","344","1","3"
"Camden","8192","US-13039","13","39","53924","232","87","15191.75","161.34","1611.53","869","2286","17","35"
