"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2810","US-13001","13","1","18561","244","97","15139.27","522.6","59.26","11","734","10","17"
"Atkinson","1194","US-13003","13","3","8330","181","32","14333.73","384.15","48.02","4","402","5","18"
"Bacon","1973","US-13005","13","5","11404","163","52","17300.95","455.98","149.07","17","687","12","13"
"Baker","244","US-13007","13","7","3116","44","13","7830.55","417.2","32.09","1","131","1","3"
"Baldwin","5313","US-13009","13","9","44428","398","172","11958.67","387.14","27.01","12","1490","27","17"
"Banks","2495","US-13011","13","11","19982","291","63","12486.24","315.28","160.14","32","346","5","4"
"Barrow","13463","US-13013","13","13","86383","887","195","15585.24","225.74","197.96","171","1766","7","5"
"Bartow","15825","US-13015","13","15","110771","1053","321","14286.23","289.79","130","144","5288","47","78"
"Ben Hill","1874","US-13017","13","17","16645","181","71","11258.64","426.55","30.04","5","1374","38","61"
"Berrien","1557","US-13019","13","19","19276","96","51","8077.4","264.58","10.38","2","1964","21","34"
"Bibb","20519","US-13021","13","21","152150","2399","591","13486.03","388.43","74.93","114","5683","71","68"
"Bleckley","1108","US-13023","13","23","12838","64","40","8630.63","311.58","23.37","3","1233","45","65"
"Brantley","1907","US-13025","13","25","19202","163","76","9931.26","395.79","52.08","10","1241","13","31"
"Brooks","1410","US-13027","13","27","15727","136","54","8965.47","343.36","50.87","8","1040","19","25"
"Bryan","4691","US-13029","13","29","39137","333","65","11986.1","166.08","79.21","31","1695","10","15"
"Bulloch","8010","US-13031","13","31","79467","323","100","10079.66","125.84","46.56","37","3288","123","192"
"Burke","2324","US-13033","13","33","22342","199","49","10401.93","219.32","62.66","14","1462","37","29"
"Butts","3437","US-13035","13","35","25174","204","113","13652.98","448.88","83.42","21","1367","10","15"
"Calhoun","618","US-13037","13","37","6317","90","21","9783.12","332.44","63.32","4","233","0","2"
"Camden","6117","US-13039","13","39","53924","225","80","11343.74","148.36","74.18","40","1987","17","35"
"Candler","1113","US-13043","13","43","10837","87","49","10270.37","452.15","9.23","1","453","41","37"
"Carroll","10282","US-13045","13","45","120119","393","162","8559.84","134.87","89.91","108","6525","196","284"
"Catoosa","8702","US-13047","13","47","68771","323","98","12653.59","142.5","170.13","117","1259","24","31"
"Charlton","1750","US-13049","13","49","13251","110","43","13206.55","324.5","52.83","7","529","13","18"
"Chatham","33712","US-13051","13","51","292176","2700","672","11538.25","230","81.46","238","5696","52","56"
"Chattahoochee","5415","US-13053","13","53","10749","42","16","50376.78","148.85","586.1","63","764","5","4"
"Chattooga","3769","US-13055","13","55","24766","258","91","15218.44","367.44","149.4","37","959","17","20"
"Cherokee","32343","US-13057","13","57","266617","2060","459","12130.88","172.16","129.77","346","12682","29","46"
"Clarke","17821","US-13059","13","59","129779","813","179","13731.81","137.93","122.52","159","2718","8","5"
"Clay","235","US-13061","13","61","2855","13","4","8231.17","140.11","35.03","1","80","0","4"
"Clayton","36258","US-13063","13","63","304838","2315","735","11894.19","241.11","149.92","457","4458","45","17"
