"age group","county name","cases","deaths","confirmed_case_hospitalization"
"<1 years","Chatham","362","0","15"
"Unknown years","Chatham","27","0","2"
"01-04 years","Chattahoochee","13","0","0"
"05-09 years","Chattahoochee","30","0","0"
"10-17 years","Chattahoochee","192","0","2"
"18-29 years","Chattahoochee","4652","7","9"
"30-39 years","Chattahoochee","445","2","5"
"40-49 years","Chattahoochee","80","1","1"
"50-59 years","Chattahoochee","47","1","10"
"60-69 years","Chattahoochee","22","1","6"
"70-79 years","Chattahoochee","16","1","5"
"80 & Older years","Chattahoochee","9","3","5"
"<1 years","Chattahoochee","12","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","64","0","0"
"05-09 years","Chattooga","119","0","1"
"10-17 years","Chattooga","425","0","3"
"18-29 years","Chattooga","666","0","8"
"30-39 years","Chattooga","573","2","11"
"40-49 years","Chattooga","578","4","28"
"50-59 years","Chattooga","564","11","45"
"60-69 years","Chattooga","425","23","60"
"70-79 years","Chattooga","262","22","68"
"80 & Older years","Chattooga","153","31","39"
"<1 years","Chattooga","28","0","3"
"Unknown years","Chattooga","8","0","1"
"01-04 years","Cherokee","527","0","8"
"05-09 years","Cherokee","1256","0","12"
"10-17 years","Cherokee","3963","0","23"
"18-29 years","Cherokee","6550","2","127"
"30-39 years","Cherokee","5098","8","183"
"40-49 years","Cherokee","5594","13","244"
"50-59 years","Cherokee","5230","43","379"
"60-69 years","Cherokee","3167","83","404"
"70-79 years","Cherokee","1964","126","389"
"80 & Older years","Cherokee","1054","189","325"
"<1 years","Cherokee","148","0","7"
"Unknown years","Cherokee","16","0","0"
"01-04 years","Clarke","339","0","4"
"05-09 years","Clarke","550","0","7"
"10-17 years","Clarke","1221","0","16"
"18-29 years","Clarke","8534","0","106"
"30-39 years","Clarke","2576","3","89"
"40-49 years","Clarke","2000","6","106"
"50-59 years","Clarke","1679","17","137"
"60-69 years","Clarke","1096","35","147"
"70-79 years","Clarke","644","60","153"
"80 & Older years","Clarke","324","60","101"
"<1 years","Clarke","115","0","4"
"Unknown years","Clarke","10","0","0"
"01-04 years","Clay","3","0","0"
"05-09 years","Clay","5","0","0"
"10-17 years","Clay","23","0","0"
"18-29 years","Clay","39","0","0"
"30-39 years","Clay","40","0","2"
"40-49 years","Clay","41","0","2"
"50-59 years","Clay","25","1","3"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","21","0","1"
"80 & Older years","Clay","14","2","4"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","998","0","16"
"05-09 years","Clayton","1747","1","14"
"10-17 years","Clayton","4238","1","68"
"18-29 years","Clayton","8592","9","247"
"30-39 years","Clayton","7826","35","358"
"40-49 years","Clayton","6488","55","374"
"50-59 years","Clayton","5553","111","499"
"60-69 years","Clayton","3385","194","462"
"70-79 years","Clayton","1374","182","300"
"80 & Older years","Clayton","635","159","182"
"<1 years","Clayton","255","0","17"
"Unknown years","Clayton","38","0","8"
"01-04 years","Clinch","24","0","0"
"05-09 years","Clinch","37","0","0"
"10-17 years","Clinch","102","0","0"
"18-29 years","Clinch","193","0","2"
"30-39 years","Clinch","159","1","5"
"40-49 years","Clinch","139","0","4"
"50-59 years","Clinch","141","3","19"
"60-69 years","Clinch","141","12","24"
"70-79 years","Clinch","68","10","23"
"80 & Older years","Clinch","23","8","10"
"<1 years","Clinch","7","0","0"
"01-04 years","Cobb","1752","1","27"
"05-09 years","Cobb","3922","0","29"
"10-17 years","Cobb","9805","0","74"
"18-29 years","Cobb","23104","9","322"
"30-39 years","Cobb","16869","36","377"
"40-49 years","Cobb","15571","61","576"
"50-59 years","Cobb","13170","127","791"
"60-69 years","Cobb","7876","238","782"
"70-79 years","Cobb","4177","366","728"
"80 & Older years","Cobb","2327","509","659"
"<1 years","Cobb","501","0","27"
"Unknown years","Cobb","75","0","1"
"01-04 years","Coffee","146","0","2"
"05-09 years","Coffee","231","0","3"
"10-17 years","Coffee","567","0","6"
"18-29 years","Coffee","1300","1","40"
"30-39 years","Coffee","1013","6","66"
"40-49 years","Coffee","978","16","140"
"50-59 years","Coffee","924","24","196"
"60-69 years","Coffee","690","51","194"
"70-79 years","Coffee","356","54","161"
"80 & Older years","Coffee","188","46","105"
"<1 years","Coffee","42","0","4"
"01-04 years","Colquitt","87","0","0"
"05-09 years","Colquitt","212","0","2"
"10-17 years","Colquitt","689","0","12"
"18-29 years","Colquitt","1152","1","31"
"30-39 years","Colquitt","857","3","34"
"40-49 years","Colquitt","853","8","49"
"50-59 years","Colquitt","777","24","53"
"60-69 years","Colquitt","544","32","65"
"70-79 years","Colquitt","355","31","67"
"80 & Older years","Colquitt","188","37","43"
"<1 years","Colquitt","37","0","2"
"Unknown years","Colquitt","1","0","0"
"01-04 years","Columbia","247","1","3"
"05-09 years","Columbia","573","1","6"
"10-17 years","Columbia","1716","0","9"
"18-29 years","Columbia","3060","2","38"
"30-39 years","Columbia","2848","6","51"
"40-49 years","Columbia","2449","16","75"
"50-59 years","Columbia","2010","36","114"
"60-69 years","Columbia","1309","45","128"
"70-79 years","Columbia","683","66","148"
"80 & Older years","Columbia","401","87","137"
"<1 years","Columbia","72","0","4"
"Unknown years","Columbia","9","0","0"
"01-04 years","Cook","35","0","3"
"05-09 years","Cook","63","0","0"
"10-17 years","Cook","162","0","2"
"18-29 years","Cook","312","0","8"
"30-39 years","Cook","258","0","4"
"40-49 years","Cook","261","3","19"
"50-59 years","Cook","228","7","23"
"60-69 years","Cook","163","11","23"
"70-79 years","Cook","121","13","30"
"80 & Older years","Cook","75","19","16"
"<1 years","Cook","17","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","285","0","3"
"05-09 years","Coweta","497","0","2"
"10-17 years","Coweta","1584","0","18"
"18-29 years","Coweta","2874","5","75"
"30-39 years","Coweta","2288","12","117"
"40-49 years","Coweta","2385","28","138"
"50-59 years","Coweta","2513","49","202"
"60-69 years","Coweta","1495","65","172"
"70-79 years","Coweta","903","98","177"
"80 & Older years","Coweta","459","101","104"
"<1 years","Coweta","76","0","6"
"Unknown years","Coweta","14","0","1"
"01-04 years","Crawford","6","0","0"
"05-09 years","Crawford","10","0","0"
"10-17 years","Crawford","51","0","2"
"18-29 years","Crawford","140","0","4"
"30-39 years","Crawford","141","1","11"
"40-49 years","Crawford","100","3","8"
"50-59 years","Crawford","166","9","25"
"60-69 years","Crawford","143","12","24"
"70-79 years","Crawford","71","12","23"
"80 & Older years","Crawford","32","3","15"
"01-04 years","Crisp","30","0","0"
"05-09 years","Crisp","53","0","0"
"10-17 years","Crisp","198","0","3"
"18-29 years","Crisp","323","0","13"
"30-39 years","Crisp","313","2","19"
"40-49 years","Crisp","270","4","23"
"50-59 years","Crisp","249","4","31"
"60-69 years","Crisp","233","20","48"
"70-79 years","Crisp","124","16","35"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","17","0","0"
"Unknown years","Crisp","10","0","0"
"01-04 years","Dade","40","0","0"
"05-09 years","Dade","85","0","0"
"10-17 years","Dade","218","0","1"
"18-29 years","Dade","385","0","2"
"30-39 years","Dade","258","0","2"
"40-49 years","Dade","293","1","9"
"50-59 years","Dade","252","3","16"
"60-69 years","Dade","207","2","14"
"70-79 years","Dade","135","10","22"
"80 & Older years","Dade","63","3","12"
"<1 years","Dade","13","0","0"
"Unknown years","Dade","15","0","1"
"01-04 years","Dawson","77","0","0"
"05-09 years","Dawson","134","0","0"
"10-17 years","Dawson","376","0","6"
"18-29 years","Dawson","872","0","20"
"30-39 years","Dawson","718","2","26"
"40-49 years","Dawson","651","1","40"
"50-59 years","Dawson","674","9","60"
"60-69 years","Dawson","529","14","97"
"70-79 years","Dawson","322","28","68"
"80 & Older years","Dawson","131","24","38"
"<1 years","Dawson","26","0","3"
"Unknown years","Dawson","22","0","1"
"01-04 years","DeKalb","1941","0","27"
"05-09 years","DeKalb","3306","0","33"
"10-17 years","DeKalb","7459","0","107"
"18-29 years","DeKalb","21315","15","653"
"30-39 years","DeKalb","18636","29","888"
"40-49 years","DeKalb","14098","62","958"
"50-59 years","DeKalb","11781","158","1227"
"60-69 years","DeKalb","7310","260","1322"
"70-79 years","DeKalb","3588","333","985"
"80 & Older years","DeKalb","2040","418","684"
"<1 years","DeKalb","482","0","29"
"Unknown years","DeKalb","189","0","18"
"01-04 years","Decatur","149","0","2"
"05-09 years","Decatur","166","0","0"
"10-17 years","Decatur","388","0","1"
"18-29 years","Decatur","693","1","18"
"30-39 years","Decatur","526","1","11"
"40-49 years","Decatur","512","3","31"
"50-59 years","Decatur","436","10","43"
"60-69 years","Decatur","329","18","56"
"70-79 years","Decatur","198","24","41"
"80 & Older years","Decatur","120","22","26"
"<1 years","Decatur","45","0","0"
"Unknown years","Decatur","4","0","0"
"01-04 years","Dodge","19","0","0"
"05-09 years","Dodge","40","0","0"
"10-17 years","Dodge","174","1","2"
"18-29 years","Dodge","313","0","7"
"30-39 years","Dodge","219","2","10"
"40-49 years","Dodge","230","3","13"
"50-59 years","Dodge","225","6","23"
"60-69 years","Dodge","173","19","31"
"70-79 years","Dodge","97","18","24"
"80 & Older years","Dodge","62","15","16"
"<1 years","Dodge","9","0","0"
"01-04 years","Dooly","17","0","0"
"05-09 years","Dooly","32","0","0"
"10-17 years","Dooly","107","0","1"
"18-29 years","Dooly","186","1","5"
"30-39 years","Dooly","145","0","11"
"40-49 years","Dooly","185","2","14"
"50-59 years","Dooly","178","6","22"
"60-69 years","Dooly","150","11","26"
"70-79 years","Dooly","70","10","20"
"80 & Older years","Dooly","28","8","6"
"<1 years","Dooly","7","0","0"
"Unknown years","Dooly","2","0","0"
"01-04 years","Dougherty","208","0","4"
"05-09 years","Dougherty","420","0","0"
"10-17 years","Dougherty","889","0","14"
"18-29 years","Dougherty","1823","3","136"
"30-39 years","Dougherty","1532","8","119"
"40-49 years","Dougherty","1341","31","166"
"50-59 years","Dougherty","1263","40","219"
"60-69 years","Dougherty","1035","102","329"
"70-79 years","Dougherty","560","89","223"
"80 & Older years","Dougherty","338","120","165"
"<1 years","Dougherty","75","0","7"
"Unknown years","Dougherty","6","0","0"
"01-04 years","Douglas","405","0","8"
"05-09 years","Douglas","773","0","9"
"10-17 years","Douglas","2153","1","27"
"18-29 years","Douglas","4002","0","71"
"30-39 years","Douglas","3454","6","107"
"40-49 years","Douglas","3608","12","171"
"50-59 years","Douglas","3067","32","228"
"60-69 years","Douglas","1737","60","234"
"70-79 years","Douglas","857","74","183"
"80 & Older years","Douglas","402","70","129"
"<1 years","Douglas","113","0","7"
"Unknown years","Douglas","15","0","1"
"01-04 years","Early","41","0","0"
"05-09 years","Early","54","0","0"
"10-17 years","Early","226","0","0"
"18-29 years","Early","254","1","9"
"30-39 years","Early","225","1","6"
"40-49 years","Early","241","1","13"
"50-59 years","Early","220","5","17"
"60-69 years","Early","147","12","20"
"70-79 years","Early","99","20","23"
"80 & Older years","Early","51","13","17"
"<1 years","Early","6","0","0"
"Unknown years","Early","1","0","0"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","8","0","0"
"10-17 years","Echols","32","0","1"
"18-29 years","Echols","141","0","2"
"30-39 years","Echols","68","1","4"
"40-49 years","Echols","51","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","24","0","0"
"70-79 years","Echols","20","2","3"
"80 & Older years","Echols","5","1","2"
"<1 years","Echols","3","0","0"
"01-04 years","Effingham","172","0","1"
"05-09 years","Effingham","364","0","3"
"10-17 years","Effingham","914","0","2"
"18-29 years","Effingham","1268","1","12"
"30-39 years","Effingham","1239","4","41"
"40-49 years","Effingham","1093","10","69"
"50-59 years","Effingham","992","32","112"
"60-69 years","Effingham","642","26","118"
"70-79 years","Effingham","348","39","106"
"80 & Older years","Effingham","155","41","48"
"<1 years","Effingham","58","0","5"
"Unknown years","Effingham","4","0","0"
"01-04 years","Elbert","36","0","0"
"05-09 years","Elbert","60","0","0"
"10-17 years","Elbert","156","0","2"
"18-29 years","Elbert","379","1","4"
"30-39 years","Elbert","282","0","12"
"40-49 years","Elbert","298","1","14"
"50-59 years","Elbert","304","2","25"
"60-69 years","Elbert","249","8","34"
"70-79 years","Elbert","193","23","49"
"80 & Older years","Elbert","149","37","49"
"<1 years","Elbert","17","0","4"
"Unknown years","Elbert","3","0","0"
"01-04 years","Emanuel","60","0","2"
"05-09 years","Emanuel","89","0","1"
"10-17 years","Emanuel","316","0","2"
"18-29 years","Emanuel","519","1","4"
"30-39 years","Emanuel","401","0","19"
"40-49 years","Emanuel","425","4","16"
"50-59 years","Emanuel","362","10","39"
"60-69 years","Emanuel","289","16","35"
"70-79 years","Emanuel","180","22","35"
"80 & Older years","Emanuel","73","21","24"
"<1 years","Emanuel","13","0","1"
"Unknown years","Emanuel","2","0","1"
"01-04 years","Evans","25","0","0"
"05-09 years","Evans","44","0","0"
"10-17 years","Evans","117","0","2"
"18-29 years","Evans","224","1","3"
"30-39 years","Evans","202","0","4"
"40-49 years","Evans","172","4","21"
"50-59 years","Evans","173","6","21"
"60-69 years","Evans","104","7","20"
"70-79 years","Evans","65","13","24"
"80 & Older years","Evans","24","4","14"
"<1 years","Evans","6","0","0"
"01-04 years","Fannin","33","0","1"
"05-09 years","Fannin","79","0","0"
"10-17 years","Fannin","277","0","2"
"18-29 years","Fannin","470","0","8"
"30-39 years","Fannin","380","2","11"
"40-49 years","Fannin","436","5","19"
"50-59 years","Fannin","554","7","46"
"60-69 years","Fannin","548","19","65"
"70-79 years","Fannin","387","26","74"
"80 & Older years","Fannin","189","38","56"
"<1 years","Fannin","8","0","0"
"Unknown years","Fannin","2","0","0"
"01-04 years","Fayette","196","0","1"
"05-09 years","Fayette","440","0","4"
"10-17 years","Fayette","1243","0","13"
"18-29 years","Fayette","2120","4","33"
"30-39 years","Fayette","1511","6","44"
"40-49 years","Fayette","1878","6","82"
"50-59 years","Fayette","1851","16","145"
"60-69 years","Fayette","1329","34","127"
"70-79 years","Fayette","694","80","163"
"80 & Older years","Fayette","421","81","104"
"<1 years","Fayette","50","0","2"
"Unknown years","Fayette","11","0","0"
"01-04 years","Floyd","294","0","6"
"05-09 years","Floyd","547","0","1"
"10-17 years","Floyd","1859","1","13"
"18-29 years","Floyd","3368","3","54"
"30-39 years","Floyd","2580","7","73"
"40-49 years","Floyd","2362","17","134"
"50-59 years","Floyd","2347","44","231"
"60-69 years","Floyd","1628","62","272"
"70-79 years","Floyd","1004","91","266"
"80 & Older years","Floyd","537","101","188"
"<1 years","Floyd","125","0","6"
"Unknown years","Floyd","55","0","2"
"01-04 years","Forsyth","590","0","7"
"05-09 years","Forsyth","1701","0","2"
"10-17 years","Forsyth","4460","0","12"
"18-29 years","Forsyth","4908","0","65"
"30-39 years","Forsyth","4141","3","93"
"40-49 years","Forsyth","5308","12","181"
"50-59 years","Forsyth","4489","27","243"
"60-69 years","Forsyth","2294","47","234"
"70-79 years","Forsyth","1338","87","279"
"80 & Older years","Forsyth","724","117","221"
"<1 years","Forsyth","125","0","5"
"Unknown years","Forsyth","239","0","1"
"01-04 years","Franklin","43","0","1"
"05-09 years","Franklin","92","0","0"
"10-17 years","Franklin","321","0","6"
"18-29 years","Franklin","646","1","16"
"30-39 years","Franklin","472","0","12"
"40-49 years","Franklin","485","2","22"
"50-59 years","Franklin","492","4","37"
"60-69 years","Franklin","427","9","47"
"70-79 years","Franklin","268","27","50"
"80 & Older years","Franklin","130","26","33"
"<1 years","Franklin","20","0","3"
"Unknown years","Franklin","23","0","0"
"01-04 years","Fulton","2426","0","54"
"05-09 years","Fulton","4493","0","44"
"10-17 years","Fulton","11767","1","127"
"18-29 years","Fulton","33817","6","784"
"30-39 years","Fulton","26606","50","1009"
"40-49 years","Fulton","20113","64","1095"
"50-59 years","Fulton","16717","188","1536"
"60-69 years","Fulton","9654","330","1415"
"70-79 years","Fulton","4873","462","1159"
"80 & Older years","Fulton","3211","634","1036"
"<1 years","Fulton","655","0","41"
"Unknown years","Fulton","163","0","44"
"01-04 years","Gilmer","51","0","2"
"05-09 years","Gilmer","66","0","0"
"10-17 years","Gilmer","318","0","3"
"18-29 years","Gilmer","514","0","23"
"30-39 years","Gilmer","498","2","27"
"40-49 years","Gilmer","505","1","28"
