"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1034781","13760","55236"
"Male","Georgia","860982","15955","52060"
"Unknown","Georgia","15570","11","358"
"Female","Appling","1918","50","135"
"Male","Appling","1597","55","129"
"Unknown","Appling","14","0","0"
"Female","Atkinson","843","15","104"
"Male","Atkinson","677","21","101"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1206","24","101"
"Male","Bacon","1317","35","102"
"Unknown","Bacon","8","0","0"
"Female","Baker","170","5","22"
"Male","Baker","141","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4075","65","183"
"Male","Baldwin","3179","123","246"
"Unknown","Baldwin","27","0","0"
"Female","Banks","1807","35","175"
"Male","Banks","1504","39","148"
"Unknown","Banks","16","0","1"
"Female","Barrow","10529","111","518"
"Male","Barrow","8823","124","451"
"Unknown","Barrow","71","0","1"
"Female","Bartow","11471","171","593"
"Male","Bartow","9835","203","605"
"Unknown","Bartow","114","0","0"
"Female","Ben Hill","1236","31","99"
"Male","Ben Hill","921","41","86"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1102","30","59"
"Male","Berrien","899","26","49"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16274","333","1461"
"Male","Bibb","12051","327","1237"
"Unknown","Bibb","349","2","9"
"Female","Bleckley","841","23","40"
"Male","Bleckley","606","19","33"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1354","38","95"
"Male","Brantley","1118","46","85"
"Unknown","Brantley","9","0","0"
"Female","Brooks","1049","23","82"
"Male","Brooks","820","38","70"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3527","26","179"
"Male","Bryan","3225","43","205"
"Unknown","Bryan","8","0","0"
"Female","Bulloch","5907","59","197"
"Male","Bulloch","4602","48","165"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1629","28","115"
"Male","Burke","1312","30","120"
"Unknown","Burke","12","0","1"
"Female","Butts","2316","59","117"
"Male","Butts","2345","75","139"
"Unknown","Butts","37","0","0"
"Female","Calhoun","405","14","45"
"Male","Calhoun","564","7","55"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4611","45","129"
"Male","Camden","3863","47","113"
"Unknown","Camden","52","0","0"
"Female","Candler","721","17","54"
"Male","Candler","600","34","42"
"Unknown","Candler","1","0","0"
"Female","Carroll","7687","82","205"
"Male","Carroll","6612","94","226"
"Unknown","Carroll","67","0","7"
"Female","Catoosa","6527","64","193"
"Male","Catoosa","5686","56","188"
"Unknown","Catoosa","120","0","5"
"Female","Charlton","871","19","62"
"Male","Charlton","1307","28","56"
"Unknown","Charlton","20","0","0"
"Female","Chatham","28778","344","1620"
"Male","Chatham","23677","410","1509"
"Unknown","Chatham","141","0","5"
"Female","Chattahoochee","585","3","20"
"Male","Chattahoochee","5301","13","29"
"Unknown","Chattahoochee","22","0","0"
"Female","Chattooga","2852","53","147"
"Male","Chattooga","2369","56","163"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","24072","231","1072"
"Male","Cherokee","20760","312","1228"
"Unknown","Cherokee","173","0","1"
"Female","Clarke","14709","90","587"
"Male","Clarke","11256","114","530"
"Unknown","Clarke","60","0","1"
"Female","Clay","203","1","8"
"Male","Clay","147","4","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","32844","419","1662"
"Male","Clayton","24110","420","1383"
"Unknown","Clayton","302","0","6"
"Female","Clinch","730","16","49"
"Male","Clinch","648","20","45"
"Unknown","Clinch","4","0","0"
"Female","Cobb","72701","699","2313"
"Male","Cobb","60167","848","2365"
"Unknown","Cobb","688","0","5"
"Female","Coffee","4644","107","581"
"Male","Coffee","3740","96","457"
"Unknown","Coffee","34","0","0"
"Female","Colquitt","4180","72","198"
"Male","Colquitt","3675","84","196"
"Unknown","Colquitt","44","0","0"
"Female","Columbia","10743","119","417"
"Male","Columbia","9401","174","414"
"Unknown","Columbia","53","0","1"
"Female","Cook","1160","25","76"
"Male","Cook","893","29","65"
"Unknown","Cook","2","0","0"
"Female","Coweta","11107","180","685"
"Male","Coweta","9564","234","629"
"Unknown","Coweta","92","0","5"
"Female","Crawford","637","19","57"
"Male","Crawford","543","24","60"
"Unknown","Crawford","8","0","0"
"Female","Crisp","1425","34","119"
"Male","Crisp","1063","36","79"
"Unknown","Crisp","57","0","0"
"Female","Dade","1290","14","48"
"Male","Dade","1179","11","49"
"Unknown","Dade","21","0","0"
"Female","Dawson","3282","37","179"
"Male","Dawson","2782","56","207"
"Unknown","Dawson","35","0","0"
"Female","DeKalb","70164","687","4234"
"Male","DeKalb","55197","743","3629"
"Unknown","DeKalb","1058","1","20"
"Female","Decatur","2822","40","139"
"Male","Decatur","2132","48","115"
"Unknown","Decatur","44","0","0"
"Female","Dodge","1063","31","69"
"Male","Dodge","1003","36","63"
"Unknown","Dodge","39","0","0"
"Female","Dooly","790","17","56"
"Male","Dooly","724","22","53"
"Unknown","Dooly","15","0","0"
"Female","Dougherty","7950","226","883"
"Male","Dougherty","5889","205","662"
"Unknown","Dougherty","223","0","1"
"Female","Douglas","15570","144","666"
"Male","Douglas","12354","158","580"
"Unknown","Douglas","103","0","2"
"Female","Early","1229","30","76"
"Male","Early","838","24","40"
"Unknown","Early","16","0","0"
"Female","Echols","197","1","5"
"Male","Echols","269","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5458","66","295"
"Male","Effingham","4696","95","285"
"Unknown","Effingham","29","0","0"
"Female","Elbert","1517","39","149"
"Male","Elbert","1105","42","99"
"Unknown","Elbert","13","0","1"
"Female","Emanuel","1882","45","125"
"Male","Emanuel","1506","33","75"
"Unknown","Emanuel","20","0","0"
"Female","Evans","829","18","72"
"Male","Evans","656","21","46"
"Unknown","Evans","7","0","0"
"Female","Fannin","2221","45","145"
"Male","Fannin","1899","73","178"
"Unknown","Fannin","15","0","0"
"Female","Fayette","8828","116","439"
"Male","Fayette","7753","149","483"
"Unknown","Fayette","81","0","1"
"Female","Floyd","12445","169","751"
"Male","Floyd","10291","230","758"
"Unknown","Floyd","115","0","2"
"Female","Forsyth","22113","140","670"
"Male","Forsyth","20067","203","798"
"Unknown","Forsyth","1186","0","0"
"Female","Franklin","2402","28","136"
"Male","Franklin","1934","47","117"
"Unknown","Franklin","23","0","0"
"Female","Fulton","98526","933","5010"
"Male","Fulton","82347","1013","4579"
"Unknown","Fulton","1410","0","73"
"Female","Gilmer","2492","61","217"
"Male","Gilmer","2083","77","226"
