"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2778","22"
"Hispanic/Latino","American Indian/Alaska Native","134","0"
"Hispanic/Latino","Asian","293","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","191","1"
"Hispanic/Latino","Other","31109","316"
"Hispanic/Latino","Unknown","13675","13"
"Hispanic/Latino","White","41483","557"
"Non-Hispanic/Latino","African-American/Black","201313","5778"
"Non-Hispanic/Latino","American Indian/Alaska Native","363","11"
"Non-Hispanic/Latino","Asian","15525","329"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","608","12"
"Non-Hispanic/Latino","Other","10742","55"
"Non-Hispanic/Latino","Unknown","7189","46"
"Non-Hispanic/Latino","White","296055","9629"
"Unknown","African-American/Black","26926","30"
"Unknown","American Indian/Alaska Native","178","0"
"Unknown","Asian","3641","2"
"Unknown","Native Hawaiian/Pacific Islander","176","0"
"Unknown","Other","26712","22"
"Unknown","Unknown","139402","56"
"Unknown","White","41900","49"
