"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1613","US-13001","13","1","18561","136","44","8690.26","237.06","646.52","120","277","2"
"Atkinson","718","US-13003","13","3","8330","98","12","8619.45","144.06","624.25","52","175","0"
"Bacon","939","US-13005","13","5","11404","67","22","8233.95","192.91","780.43","89","286","5"
"Baker","145","US-13007","13","7","3116","30","6","4653.4","192.55","288.83","9","49","0"
"Baldwin","3273","US-13009","13","9","44428","242","77","7366.98","173.31","589.72","262","434","3"
"Banks","1368","US-13011","13","11","19982","156","23","6846.16","115.1","805.73","161","102","1"
"Barrow","6428","US-13013","13","13","86383","452","82","7441.28","94.93","1300.02","1123","628","1"
"Bartow","8118","US-13015","13","15","110771","537","140","7328.63","126.39","864.85","958","1987","9"
"Ben Hill","1366","US-13017","13","17","16645","133","44","8206.67","264.34","654.85","109","471","11"
"Berrien","910","US-13019","13","19","19276","54","24","4720.9","124.51","477.28","92","479","11"
"Bibb","11005","US-13021","13","21","152150","1290","269","7232.99","176.8","801.84","1220","1334","25"
"Bleckley","711","US-13023","13","23","12838","43","32","5538.25","249.26","389.47","50","520","8"
"Brantley","734","US-13025","13","25","19202","57","22","3822.52","114.57","239.56","46","483","3"
"Brooks","838","US-13027","13","27","15727","77","31","5328.42","197.11","324.28","51","275","4"
"Bryan","2018","US-13029","13","29","39137","138","19","5156.25","48.55","592.79","232","401","3"
"Bulloch","4241","US-13031","13","31","79467","174","41","5336.81","51.59","493.29","392","941","25"
"Burke","1421","US-13033","13","33","22342","125","21","6360.22","93.99","913.08","204","560","8"
"Butts","1631","US-13035","13","35","25174","94","52","6478.91","206.56","977.2","246","524","2"
"Calhoun","406","US-13037","13","37","6317","63","12","6427.1","189.96","1187.27","75","80","0"
"Camden","2594","US-13039","13","39","53924","104","21","4810.47","38.94","500.7","270","415","3"
"Candler","679","US-13043","13","43","10837","52","28","6265.57","258.37","424.47","46","143","9"
"Carroll","6018","US-13045","13","45","120119","266","103","5010.03","85.75","493.68","593","2838","42"
"Catoosa","4082","US-13047","13","47","68771","172","44","5935.64","63.98","795.39","547","273","3"
"Charlton","934","US-13049","13","49","13251","48","15","7048.52","113.2","490.53","65","242","7"
"Chatham","15020","US-13051","13","51","292176","1188","264","5140.74","90.36","601.01","1756","1341","12"
"Chattahoochee","2198","US-13053","13","53","10749","20","1","20448.41","9.3","232.58","25","94","2"
"Chattooga","1835","US-13055","13","55","24766","127","47","7409.35","189.78","888.31","220","373","3"
"Cherokee","16256","US-13057","13","57","266617","948","168","6097.14","63.01","964.3","2571","5458","5"
"Clarke","10231","US-13059","13","59","129779","357","78","7883.4","60.1","1011.72","1313","1808","3"
"Clay","164","US-13061","13","61","2855","9","3","5744.31","105.08","455.34","13","43","0"
"Clayton","16222","US-13063","13","63","304838","1018","255","5321.52","83.65","738.1","2250","1549","15"
"Clinch","623","US-13065","13","65","6656","54","16","9359.98","240.38","631.01","42","159","0"
"Cobb","46363","US-13067","13","67","790588","2501","621","5864.37","78.55","887.82","7019","10317","33"
"Coffee","3826","US-13069","13","69","43042","557","98","8888.99","227.68","585.47","252","878","18"
"Colquitt","2793","US-13071","13","71","45393","189","48","6152.93","105.74","422.97","192","906","10"
"Columbia","8822","US-13073","13","73","158631","340","104","5561.33","65.56","746.39","1184","4039","21"
"Cook","1063","US-13075","13","75","17437","91","28","6096.23","160.58","263.81","46","430","3"
"Coweta","6506","US-13077","13","77","152001","233","94","4280.23","61.84","608.55","925","3763","6"
"Crawford","427","US-13079","13","79","12228","49","9","3491.99","73.6","343.47","42","89","1"
"Crisp","1147","US-13081","13","81","22289","132","32","5146.04","143.57","601.19","134","481","15"
"Dade","888","US-13083","13","83","16162","42","8","5494.37","49.5","791.98","128","118","1"
"Dawson","2131","US-13085","13","85","27021","188","20","7886.46","74.02","1213.87","328","142","0"
"DeKalb","43121","US-13089","13","89","793154","3460","543","5436.65","68.46","736.55","5842","3717","38"
"Decatur","1840","US-13087","13","87","26322","122","46","6990.35","174.76","702.83","185","510","9"
"Dodge","990","US-13091","13","91","20385","94","48","4856.51","235.47","470.93","96","841","30"
"Dooly","636","US-13093","13","93","13400","71","24","4746.27","179.1","641.79","86","174","6"
"Dougherty","4651","US-13095","13","95","89905","827","227","5173.24","252.49","548.36","493","1295","8"
"Douglas","8679","US-13097","13","97","151906","610","113","5713.4","74.39","876.2","1331","1840","16"
"Early","817","US-13099","13","99","10146","63","40","8052.43","394.24","946.19","96","129","3"
"Echols","335","US-13101","13","101","3969","10","2","8440.41","50.39","428.32","17","71","3"
"Effingham","2838","US-13103","13","103","64026","185","39","4432.57","60.91","479.49","307","358","1"
"Elbert","1322","US-13105","13","105","18945","100","27","6978.09","142.52","675.64","128","622","9"
"Emanuel","1589","US-13107","13","107","22664","111","47","7011.12","207.38","436.82","99","594","15"
"Evans","640","US-13109","13","109","10687","61","9","5988.58","84.21","346.22","37","142","6"
"Fannin","1629","US-13111","13","111","26320","133","39","6189.21","148.18","1003.04","264","122","7"
"Fayette","4677","US-13113","13","113","117544","187","85","3978.94","72.31","575.95","677","1397","8"
"Floyd","7906","US-13115","13","115","99916","621","123","7912.65","123.1","671.56","671","1202","21"
"Forsyth","12561","US-13117","13","117","252507","733","93","4974.52","36.83","969.87","2449","2026","1"
"Franklin","1975","US-13119","13","119","23329","118","25","8465.86","107.16","1067.34","249","196","5"
"Fulton","62813","US-13121","13","121","1099181","3604","824","5714.53","74.96","824.16","9059","7829","53"
"Gilmer","1966","US-13123","13","123","31417","155","37","6257.76","117.77","849.86","267","292","5"
"Glascock","113","US-13125","13","125","3025","13","4","3735.54","132.23","561.98","17","98","4"
"Glynn","5499","US-13127","13","127","86047","400","128","6390.69","148.76","697.29","600","794","13"
"Gordon","4771","US-13129","13","129","58049","232","71","8218.92","122.31","671.85","390","1018","6"
"Grady","1324","US-13131","13","131","24540","134","35","5395.27","142.62","819.07","201","394","6"
"Greene","1186","US-13133","13","133","18717","93","28","6336.49","149.6","860.18","161","221","3"
"Gwinnett","65424","US-13135","13","135","971145","4270","628","6736.79","64.67","1082.33","10511","8253","43"
"Habersham","4141","US-13137","13","137","45800","403","105","9041.48","229.26","965.07","442","148","4"
"Hall","20896","US-13139","13","139","206349","1931","270","10126.53","130.85","1216.87","2511","1198","14"
"Hancock","728","US-13141","13","141","8193","85","49","8885.63","598.07","878.8","72","59","1"
"Haralson","1401","US-13143","13","143","30722","55","25","4560.25","81.37","419.89","129","737","25"
"Harris","1642","US-13145","13","145","34712","117","34","4730.35","97.95","723.09","251","255","0"
"Hart","1435","US-13147","13","147","26107","105","24","5496.61","91.93","708.62","185","479","13"
"Heard","492","US-13149","13","149","12370","31","12","3977.36","97.01","468.88","58","183","1"
"Henry","13950","US-13151","13","151","239866","406","167","5815.75","69.62","887.58","2129","3121","14"
"Houston","7944","US-13153","13","153","157039","544","131","5058.62","83.42","853.29","1340","2917","28"
"Irwin","615","US-13155","13","155","9433","65","13","6519.67","137.81","360.44","34","184","9"
"Jackson","6614","US-13157","13","157","74700","367","79","8854.08","105.76","1410.98","1054","722","10"
"Jasper","521","US-13159","13","159","14199","39","9","3669.27","63.38","633.85","90","554","9"
"Jeff Davis","1093","US-13161","13","161","15148","87","32","7215.47","211.25","567.73","86","370","6"
"Jefferson","1353","US-13163","13","163","15313","124","44","8835.63","287.34","1038.33","159","238","2"
"Jenkins","630","US-13165","13","165","8576","76","34","7346.08","396.46","991.14","85","77","0"
"Johnson","667","US-13167","13","167","9661","81","31","6904.05","320.88","962.63","93","276","3"
"Jones","1267","US-13169","13","169","28591","85","23","4431.46","80.44","535.13","153","229","2"
"Lamar","1040","US-13171","13","171","19347","68","32","5375.51","165.4","827","160","501","7"
"Lanier","440","US-13173","13","173","10351","22","7","4250.8","67.63","309.15","32","186","3"
"Laurens","3174","US-13175","13","175","47296","283","119","6710.93","251.61","701.96","332","1465","9"
"Lee","1326","US-13177","13","177","29971","137","36","4424.28","120.12","557.21","167","748","2"
"Liberty","2091","US-13179","13","179","61904","165","33","3377.81","53.31","400.62","248","249","1"
"Lincoln","398","US-13181","13","181","8125","42","14","4898.46","172.31","615.38","50","186","2"
"Long","510","US-13183","13","183","19915","34","7","2560.88","35.15","286.22","57","96","1"
"Lowndes","6615","US-13185","13","185","117878","286","107","5611.73","90.77","333.4","393","3346","44"
"Lumpkin","2343","US-13187","13","187","33802","222","32","6931.54","94.67","1070.94","362","76","1"
"Macon","464","US-13193","13","193","12988","62","15","3572.53","115.49","446.57","58","144","1"
"Madison","2121","US-13195","13","195","30177","109","22","7028.53","72.9","1279.12","386","348","7"
"Marion","309","US-13197","13","197","8293","27","10","3726.03","120.58","506.45","42","101","0"
"McDuffie","1268","US-13189","13","189","21597","118","26","5871.19","120.39","1032.55","223","580","3"
"McIntosh","507","US-13191","13","191","14567","47","8","3480.47","54.92","288.32","42","86","2"
"Meriwether","1106","US-13199","13","199","21020","103","22","5261.66","104.66","875.36","184","336","1"
"Miller","530","US-13201","13","201","5764","26","4","9195","69.4","902.15","52","130","1"
"Mitchell","1311","US-13205","13","205","22056","198","61","5943.96","276.57","544.07","120","357","3"
"Monroe","1498","US-13207","13","207","27727","137","68","5402.68","245.25","573.45","159","465","8"
"Montgomery","632","US-13209","13","209","9224","36","14","6851.69","151.78","672.16","62","131","1"
"Morgan","951","US-13211","13","211","19138","61","8","4969.17","41.8","653.15","125","483","3"
"Murray","3251","US-13213","13","213","40261","182","44","8074.81","109.29","1050.64","423","470","3"
"Muscogee","10782","US-13215","13","215","191626","832","221","5626.59","115.33","706.58","1354","1245","8"
"Newton","5726","US-13217","13","217","112354","453","139","5096.39","123.72","703.13","790","1746","9"
"Non-GA Resident/Unknown State","23963","US-.",".",".","0","1028","305","0","0","0","3615","3805","98"
"Oconee","2293","US-13219","13","219","41737","101","42","5493.93","100.63","951.19","397","730","3"
"Oglethorpe","950","US-13221","13","221","15240","59","15","6233.6","98.43","898.95","137","218","1"
"Paulding","7777","US-13223","13","223","172542","257","126","4507.31","73.03","590","1018","3499","13"
"Peach","1457","US-13225","13","225","27375","156","33","5322.37","120.55","653.88","179","506","2"
"Pickens","1915","US-13227","13","227","33530","131","22","5711.3","65.61","808.23","271","541","5"
"Pierce","1039","US-13229","13","229","19545","112","30","5315.94","153.49","567.92","111","987","7"
"Pike","799","US-13231","13","231","18860","58","16","4236.48","84.84","583.24","110","844","10"
"Polk","3194","US-13233","13","233","43482","267","55","7345.57","126.49","1025.71","446","1175","2"
"Pulaski","503","US-13235","13","235","10893","44","25","4617.64","229.51","440.65","48","231","7"
"Putnam","1408","US-13237","13","237","21885","105","36","6433.63","164.5","836.19","183","238","0"
"Quitman","62","US-13239","13","239","2294","7","1","2702.7","43.59","435.92","10","63","0"
"Rabun","1262","US-13241","13","241","16986","130","26","7429.65","153.07","977.28","166","123","3"
"Randolph","390","US-13243","13","243","6754","66","30","5774.36","444.18","384.96","26","103","1"
"Richmond","15477","US-13245","13","245","202240","1011","257","7652.79","127.08","1062.6","2149","3147","46"
"Rockdale","4543","US-13247","13","247","94960","564","84","4784.12","88.46","735.05","698","615","11"
"Schley","176","US-13249","13","249","5275","18","2","3336.49","37.91","284.36","15","88","0"
"Screven","645","US-13251","13","251","13900","54","11","4640.29","79.14","561.15","78","78","4"
"Seminole","645","US-13253","13","253","8140","56","12","7923.83","147.42","823.1","67","150","1"
"Spalding","3035","US-13255","13","255","69110","334","100","4391.55","144.7","502.1","347","1513","15"
"Stephens","2503","US-13257","13","257","26328","214","62","9506.99","235.49","843.21","222","72","2"
"Stewart","650","US-13259","13","259","6129","115","17","10605.32","277.37","587.37","36","82","0"
"Sumter","1578","US-13261","13","261","29399","234","74","5367.53","251.71","680.3","200","494","3"
"Talbot","304","US-13263","13","263","6158","32","11","4936.67","178.63","665.8","41","74","0"
"Taliaferro","83","US-13265","13","265","1632","5","0","5085.78","0","1409.31","23","13","0"
"Tattnall","1519","US-13267","13","267","25411","95","27","5977.73","106.25","700.48","178","288","14"
"Taylor","418","US-13269","13","269","7958","56","17","5252.58","213.62","603.17","48","228","1"
"Telfair","638","US-13271","13","271","15644","61","34","4078.24","217.34","262.08","41","382","6"
"Terrell","491","US-13273","13","273","8467","96","35","5798.98","413.37","413.37","35","166","1"
"Thomas","2942","US-13275","13","275","44431","260","87","6621.5","195.81","1057.82","470","633","5"
"Tift","3159","US-13277","13","277","40830","365","80","7736.96","195.93","462.89","189","1060","12"
"Toombs","2512","US-13279","13","279","26983","149","68","9309.57","252.01","1063.63","287","324","10"
"Towns","859","US-13281","13","281","12034","103","27","7138.11","224.36","639.85","77","82","11"
"Treutlen","527","US-13283","13","283","6829","43","16","7717.09","234.29","1332.55","91","163","2"
"Troup","4804","US-13285","13","285","70414","417","133","6822.51","188.88","906.07","638","1232","11"
"Turner","531","US-13287","13","287","8076","72","25","6575.04","309.56","520.06","42","305","2"
"Twiggs","442","US-13289","13","289","8086","75","20","5466.24","247.34","643.09","52","100","4"
"Union","1672","US-13291","13","291","25335","161","47","6599.57","185.51","761.79","193","80","1"
"Unknown","3608","US-.",".",".","0","59","15","0","0","0","818","762","0"
"Upson","1484","US-13293","13","293","26277","132","77","5647.52","293.03","696.43","183","1320","12"
"Walker","4698","US-13295","13","295","69610","193","59","6749.03","84.76","824.59","574","460","4"
"Walton","6146","US-13297","13","297","95814","363","108","6414.51","112.72","1131.36","1084","1355","5"
"Ware","2577","US-13299","13","299","35853","275","95","7187.68","264.97","786.55","282","1421","10"
"Warren","296","US-13301","13","301","5210","37","7","5681.38","134.36","1362.76","71","111","2"
"Washington","1385","US-13303","13","303","20302","91","29","6821.99","142.84","763.47","155","305","18"
"Wayne","2158","US-13305","13","305","29974","196","52","7199.57","173.48","844.06","253","546","5"
"Webster","78","US-13307","13","307","2550","11","2","3058.82","78.43","431.37","11","32","0"
"Wheeler","423","US-13309","13","309","7909","30","19","5348.34","240.23","265.52","21","126","1"
"White","2504","US-13311","13","311","31758","233","47","7884.63","147.99","1171.36","372","115","5"
"Whitfield","12707","US-13313","13","313","104672","609","156","12139.83","149.04","1345.15","1408","1398","6"
"Wilcox","419","US-13315","13","315","8790","65","25","4766.78","284.41","398.18","35","271","15"
"Wilkes","554","US-13317","13","317","10014","55","9","5532.25","89.87","828.84","83","287","4"
"Wilkinson","631","US-13319","13","319","8919","101","20","7074.78","224.24","751.21","67","142","0"
"Worth","1054","US-13321","13","321","20142","136","43","5232.85","213.48","590.81","119","423","3"
