"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","185175","3754","15863"
"Male","Georgia","159586","4067","15021"
"Unknown","Georgia","7120","6","203"
"Female","Appling","625","12","51"
"Male","Appling","522","24","51"
"Unknown","Appling","13","0","0"
"Female","Atkinson","254","4","31"
"Male","Atkinson","226","2","31"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","325","6","19"
"Male","Bacon","299","10","28"
"Unknown","Bacon","10","0","1"
"Female","Baker","45","2","8"
"Male","Baker","46","4","12"
"Female","Baldwin","1261","15","74"
"Male","Baldwin","1023","49","102"
"Unknown","Baldwin","22","0","2"
"Female","Banks","313","3","39"
"Male","Banks","234","5","34"
"Unknown","Banks","6","0","0"
"Female","Barrow","1416","30","147"
"Male","Barrow","1142","20","115"
"Unknown","Barrow","21","0","1"
"Female","Bartow","1871","44","147"
"Male","Bartow","1656","50","181"
"Unknown","Bartow","53","0","2"
"Female","Ben Hill","520","13","49"
"Male","Ben Hill","350","20","42"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","273","7","15"
"Male","Berrien","210","6","10"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3732","107","489"
"Male","Bibb","2796","87","415"
"Unknown","Bibb","66","0","1"
"Female","Bleckley","304","15","16"
"Male","Bleckley","200","11","18"
"Unknown","Bleckley","9","1","0"
"Female","Brantley","248","7","21"
"Male","Brantley","196","6","17"
"Unknown","Brantley","2","0","0"
"Female","Brooks","301","6","27"
"Male","Brooks","238","21","28"
"Unknown","Brooks","13","0","0"
"Female","Bryan","694","7","41"
"Male","Bryan","588","7","51"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","1752","21","82"
"Male","Bulloch","1292","12","61"
"Unknown","Bulloch","41","0","0"
"Female","Burke","479","7","48"
"Male","Burke","395","5","42"
"Unknown","Burke","5","0","1"
"Female","Butts","348","20","23"
"Male","Butts","355","24","30"
"Unknown","Butts","39","0","2"
"Female","Calhoun","135","7","22"
"Male","Calhoun","130","2","26"
"Unknown","Calhoun","1","0","0"
"Female","Camden","728","8","38"
"Male","Camden","674","10","32"
"Unknown","Camden","10","0","0"
"Female","Candler","296","9","17"
