"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2792","22"
"Hispanic/Latino","American Indian/Alaska Native","139","0"
"Hispanic/Latino","Asian","292","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","194","1"
"Hispanic/Latino","Other","31193","322"
"Hispanic/Latino","Unknown","13697","13"
"Hispanic/Latino","White","41581","561"
"Non-Hispanic/Latino","African-American/Black","202201","5807"
"Non-Hispanic/Latino","American Indian/Alaska Native","368","11"
"Non-Hispanic/Latino","Asian","15583","331"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","610","12"
"Non-Hispanic/Latino","Other","10786","55"
"Non-Hispanic/Latino","Unknown","7199","46"
"Non-Hispanic/Latino","White","297375","9672"
"Unknown","African-American/Black","26966","30"
"Unknown","American Indian/Alaska Native","179","0"
"Unknown","Asian","3651","2"
"Unknown","Native Hawaiian/Pacific Islander","177","0"
"Unknown","Other","26833","22"
"Unknown","Unknown","138960","57"
"Unknown","White","41944","51"
