"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","480460","8644","33016"
"Male","Georgia","413044","9796","31685"
"Unknown","Georgia","8638","5","151"
"Female","Appling","1045","27","96"
"Male","Appling","880","40","93"
"Female","Atkinson","433","9","64"
"Male","Atkinson","369","11","63"
"Female","Bacon","555","14","42"
"Male","Bacon","744","15","49"
"Female","Baker","84","2","13"
"Male","Baker","80","8","22"
"Female","Baldwin","2145","38","142"
"Male","Baldwin","1723","80","187"
"Unknown","Baldwin","18","0","0"
"Female","Banks","890","19","115"
"Male","Banks","761","17","87"
"Unknown","Banks","15","0","0"
"Female","Barrow","4818","68","327"
"Male","Barrow","4136","74","301"
"Unknown","Barrow","33","0","1"
"Female","Bartow","5973","101","408"
"Male","Bartow","5310","117","438"
"Unknown","Bartow","111","0","0"
"Female","Ben Hill","864","27","86"
"Male","Ben Hill","641","35","74"
"Female","Berrien","593","17","41"
"Male","Berrien","486","16","34"
"Unknown","Berrien","5","0","0"
"Female","Bibb","7723","210","970"
"Male","Bibb","5726","209","835"
"Unknown","Bibb","115","0","2"
"Female","Bleckley","469","18","26"
"Male","Bleckley","336","15","23"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","523","17","48"
"Male","Brantley","445","19","37"
"Unknown","Brantley","1","0","0"
"Female","Brooks","557","12","50"
"Male","Brooks","401","24","41"
"Unknown","Brooks","4","0","0"
"Female","Bryan","1500","18","88"
"Male","Bryan","1325","20","98"
"Unknown","Bryan","13","0","0"
"Female","Bulloch","2953","36","125"
"Male","Bulloch","2275","26","99"
"Female","Burke","1009","24","88"
"Male","Burke","800","16","73"
"Unknown","Burke","10","0","1"
"Female","Butts","1102","37","55"
"Male","Butts","1170","46","84"
"Unknown","Butts","120","0","1"
"Female","Calhoun","225","11","37"
"Male","Calhoun","221","5","38"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1756","18","80"
"Male","Camden","1545","15","66"
"Unknown","Camden","11","0","0"
"Female","Candler","428","14","34"
"Male","Candler","364","24","29"
"Female","Carroll","3964","63","156"
"Male","Carroll","3526","69","170"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","3148","35","140"
"Male","Catoosa","2658","32","122"
"Unknown","Catoosa","91","0","3"
"Female","Charlton","462","11","37"
"Male","Charlton","818","17","31"
"Unknown","Charlton","2","0","0"
"Female","Chatham","11277","199","866"
