"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1925","US-13001","13","1","18561","189","67","10371.21","360.97","70.04","13","397","5"
"Atkinson","802","US-13003","13","3","8330","127","20","9627.85","240.1","12","1","243","3"
"Bacon","1299","US-13005","13","5","11404","91","29","11390.74","254.3","114","13","364","11"
"Baker","164","US-13007","13","7","3116","35","10","5263.16","320.92","0","0","67","0"
"Baldwin","3886","US-13009","13","9","44428","329","118","8746.74","265.6","9","4","693","17"
"Banks","1666","US-13011","13","11","19982","202","36","8337.5","180.16","15.01","3","181","2"
"Barrow","8987","US-13013","13","13","86383","629","142","10403.67","164.38","39.36","34","1241","4"
"Bartow","11394","US-13015","13","15","110771","846","218","10286.09","196.8","41.53","46","3545","18"
"Ben Hill","1505","US-13017","13","17","16645","160","62","9041.75","372.48","6.01","1","607","21"
"Berrien","1084","US-13019","13","19","19276","75","33","5623.57","171.2","41.5","8","804","13"
"Bibb","13564","US-13021","13","21","152150","1807","419","8914.89","275.39","32.86","50","2566","43"
"Bleckley","811","US-13023","13","23","12838","50","33","6317.18","257.05","15.58","2","673","18"
"Brantley","969","US-13025","13","25","19202","85","36","5046.35","187.48","36.45","7","698","5"
"Brooks","962","US-13027","13","27","15727","91","36","6116.87","228.91","19.08","3","459","12"
"Bryan","2838","US-13029","13","29","39137","186","38","7251.45","97.09","38.33","15","916","3"
"Bulloch","5228","US-13031","13","31","79467","224","62","6578.83","78.02","33.98","27","1606","59"
"Burke","1819","US-13033","13","33","22342","162","40","8141.62","179.04","35.81","8","804","25"
"Butts","2392","US-13035","13","35","25174","140","83","9501.87","329.71","51.64","13","816","7"
"Calhoun","448","US-13037","13","37","6317","75","16","7091.97","253.28","31.66","2","136","0"
"Camden","3312","US-13039","13","39","53924","146","33","6141.98","61.2","51.92","28","770","6"
"Candler","792","US-13043","13","43","10837","63","38","7308.3","350.65","36.91","4","199","30"
"Carroll","7530","US-13045","13","45","120119","327","132","6268.78","109.89","24.98","30","4026","114"
"Catoosa","5897","US-13047","13","47","68771","265","67","8574.84","97.42","50.89","35","731","6"
"Charlton","1282","US-13049","13","49","13251","68","28","9674.74","211.3","166.03","22","312","8"
"Chatham","20664","US-13051","13","51","292176","1668","435","7072.45","148.88","33.2","97","3003","28"
