"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1293","US-13001","13","1","18561","114","41","6966.22","220.89","312.48","58","128","1"
"Atkinson","561","US-13003","13","3","8330","83","9","6734.69","108.04","420.17","35","87","0"
"Bacon","692","US-13005","13","5","11404","53","20","6068.05","175.38","254.3","29","130","4"
"Baker","115","US-13007","13","7","3116","22","6","3690.63","192.55","256.74","8","25","0"
"Baldwin","2642","US-13009","13","9","44428","197","71","5946.7","159.81","272.35","121","194","3"
"Banks","924","US-13011","13","11","19982","113","12","4624.16","60.05","800.72","160","50","1"
"Barrow","3796","US-13013","13","13","86383","336","60","4394.38","69.46","669.11","578","344","0"
"Bartow","5269","US-13015","13","15","110771","401","104","4756.66","93.89","636.45","705","927","7"
"Ben Hill","1060","US-13017","13","17","16645","105","35","6368.28","210.27","714.93","119","154","5"
"Berrien","656","US-13019","13","19","19276","33","18","3403.2","93.38","368.33","71","186","11"
"Bibb","8091","US-13021","13","21","152150","1042","229","5317.78","150.51","485.05","738","456","19"
"Bleckley","578","US-13023","13","23","12838","36","30","4502.26","233.68","233.68","30","197","3"
"Brantley","589","US-13025","13","25","19202","48","18","3067.39","93.74","229.14","44","298","1"
"Brooks","680","US-13027","13","27","15727","58","26","4323.77","165.32","559.55","88","142","4"
"Bryan","1559","US-13029","13","29","39137","108","16","3983.44","40.88","327.06","128","93","2"
"Bulloch","3450","US-13031","13","31","79467","155","35","4341.42","44.04","198.82","158","520","21"
"Burke","1059","US-13033","13","33","22342","105","13","4739.95","58.19","273.03","61","314","3"
"Butts","1022","US-13035","13","35","25174","71","46","4059.74","182.73","536.27","135","280","1"
"Calhoun","308","US-13037","13","37","6317","55","11","4875.73","174.13","427.42","27","37","0"
"Camden","1942","US-13039","13","39","53924","90","18","3601.36","33.38","357.91","193","141","3"
"Candler","587","US-13043","13","43","10837","48","27","5416.63","249.15","92.28","10","40","8"
"Carroll","4629","US-13045","13","45","120119","233","90","3853.68","74.93","422.91","508","1907","13"
"Catoosa","2499","US-13047","13","47","68771","121","34","3633.8","49.44","591.82","407","90","1"
"Charlton","757","US-13049","13","49","13251","43","11","5712.78","83.01","482.98","64","132","8"
"Chatham","11457","US-13051","13","51","292176","950","212","3921.27","72.56","300.85","879","403","8"
"Chattahoochee","2099","US-13053","13","53","10749","17","1","19527.4","9.3","1162.9","125","33","2"
"Chattooga","1296","US-13055","13","55","24766","90","36","5232.98","145.36","654.12","162","173","3"
"Cherokee","10421","US-13057","13","57","266617","687","115","3908.6","43.13","475.21","1267","2179","4"
"Clarke","7467","US-13059","13","59","129779","291","57","5753.63","43.92","609.5","791","1400","1"
"Clay","132","US-13061","13","61","2855","9","3","4623.47","105.08","210.16","6","25","0"
"Clayton","11280","US-13063","13","63","304838","816","202","3700.33","66.26","475.33","1449","826","10"
"Clinch","503","US-13065","13","65","6656","40","14","7557.09","210.34","210.34","14","48","0"
"Cobb","30294","US-13067","13","67","790588","2240","513","3831.83","64.89","497.22","3931","4807","19"
"Coffee","2964","US-13069","13","69","43042","415","72","6886.3","167.28","808.51","348","452","9"
"Colquitt","2384","US-13071","13","71","45393","179","44","5251.91","96.93","381.12","173","423","8"
"Columbia","6131","US-13073","13","73","158631","249","81","3864.94","51.06","478.47","759","1632","9"
"Cook","857","US-13075","13","75","17437","77","19","4914.84","108.96","458.79","80","158","1"
"Coweta","4165","US-13077","13","77","152001","188","72","2740.11","47.37","348.68","530","2382","5"
