"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","982","11"
"Hispanic/Latino","American Indian/Alaska Native","45","0"
"Hispanic/Latino","Asian","99","1"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","98","0"
"Hispanic/Latino","Other","15531","166"
"Hispanic/Latino","Unknown","6222","6"
"Hispanic/Latino","White","20790","272"
"Non-Hispanic/Latino","African-American/Black","77773","3042"
"Non-Hispanic/Latino","American Indian/Alaska Native","129","9"
"Non-Hispanic/Latino","Asian","4413","135"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","231","7"
"Non-Hispanic/Latino","Other","4034","17"
"Non-Hispanic/Latino","Unknown","3163","43"
"Non-Hispanic/Latino","White","96417","3843"
"Unknown","African-American/Black","13108","16"
"Unknown","American Indian/Alaska Native","54","0"
"Unknown","Asian","1278","0"
"Unknown","Native Hawaiian/Pacific Islander","85","0"
"Unknown","Other","5075","3"
"Unknown","Unknown","74587","65"
"Unknown","White","17196","21"
