"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3528","US-13001","13","1","18561","269","111","19007.6","598.03","10.78","2","1237","13","22"
"Atkinson","1548","US-13003","13","3","8330","216","39","18583.43","468.19","24.01","2","575","8","23"
"Bacon","2411","US-13005","13","5","11404","195","59","21141.7","517.36","8.77","1","988","12","11"
"Baker","314","US-13007","13","7","3116","46","13","10077.02","417.2","0","0","221","1","3"
"Baldwin","7310","US-13009","13","9","44428","439","197","16453.59","443.41","9","4","2201","37","21"
"Banks","3377","US-13011","13","11","19982","339","80","16900.21","400.36","45.04","9","521","8","6"
"Barrow","19481","US-13013","13","13","86383","1004","242","22551.89","280.15","48.62","42","2374","9","7"
"Bartow","21645","US-13015","13","15","110771","1230","386","19540.31","348.47","53.26","59","7495","56","113"
"Ben Hill","2165","US-13017","13","17","16645","189","74","13006.91","444.58","6.01","1","2130","48","69"
"Berrien","2024","US-13019","13","19","19276","110","58","10500.1","300.89","5.19","1","2907","24","41"
"Bibb","28839","US-13021","13","21","152150","2777","694","18954.32","456.13","13.14","20","8250","84","82"
"Bleckley","1460","US-13023","13","23","12838","75","43","11372.49","334.94","0","0","1852","53","74"
"Brantley","2462","US-13025","13","25","19202","183","89","12821.58","463.49","10.42","2","1648","18","40"
"Brooks","1891","US-13027","13","27","15727","157","64","12023.91","406.94","19.08","3","1520","20","25"
"Bryan","6898","US-13029","13","29","39137","405","75","17625.27","191.63","58.77","23","2204","16","18"
"Bulloch","10506","US-13031","13","31","79467","374","108","13220.58","135.91","12.58","10","4809","154","229"
"Burke","2967","US-13033","13","33","22342","237","64","13279.92","286.46","8.95","2","2302","44","33"
"Butts","4722","US-13035","13","35","25174","269","141","18757.45","560.1","15.89","4","1741","13","15"
"Calhoun","987","US-13037","13","37","6317","103","21","15624.51","332.44","15.83","1","353","1","3"
"Camden","8751","US-13039","13","39","53924","254","100","16228.4","185.45","38.94","21","2612","18","36"
"Candler","1395","US-13043","13","43","10837","102","54","12872.57","498.29","0","0","772","40","41"
"Carroll","14429","US-13045","13","45","120119","448","183","12012.25","152.35","23.31","28","9254","267","331"
"Catoosa","12585","US-13047","13","47","68771","396","126","18299.86","183.22","130.87","90","1977","36","40"
"Charlton","2229","US-13049","13","49","13251","121","47","16821.37","354.69","90.56","12","788","15","20"
"Chatham","53623","US-13051","13","51","292176","3274","802","18352.98","274.49","38.33","112","9869","70","67"
"Chattahoochee","6578","US-13053","13","53","10749","56","17","61196.39","158.15","3014.23","324","875","5","3"
"Chattooga","5260","US-13055","13","55","24766","318","115","21238.8","464.35","28.26","7","1363","17","20"
"Cherokee","45286","US-13057","13","57","266617","2367","580","16985.41","217.54","88.52","236","17733","40","57"
"Clarke","26207","US-13059","13","59","129779","1173","216","20193.56","166.44","40.84","53","3437","10","6"
"Clay","364","US-13061","13","61","2855","14","6","12749.56","210.16","0","0","164","0","4"
"Clayton","58052","US-13063","13","63","304838","3155","894","19043.56","293.27","160.09","488","5833","63","21"
"Clinch","1390","US-13065","13","65","6656","98","40","20883.41","600.96","0","0","729","2","10"
"Cobb","138192","US-13067","13","67","790588","4786","1633","17479.65","206.56","426.52","3372","35745","141","255"
