"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1051797","14510","56968"
"Male","Georgia","875856","16827","53895"
"Unknown","Georgia","14939","6","366"
"Female","Appling","1925","55","138"
"Male","Appling","1603","56","131"
"Female","Atkinson","858","17","109"
"Male","Atkinson","690","22","107"
"Female","Bacon","1141","23","97"
"Male","Bacon","1270","36","98"
"Female","Baker","172","5","23"
"Male","Baker","141","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","4096","68","190"
"Male","Baldwin","3188","129","249"
"Unknown","Baldwin","26","0","0"
"Female","Banks","1835","39","184"
"Male","Banks","1525","41","153"
"Unknown","Banks","17","0","2"
"Female","Barrow","10575","114","541"
"Male","Barrow","8837","128","462"
"Unknown","Barrow","69","0","1"
"Female","Bartow","11618","175","609"
"Male","Bartow","9920","211","621"
"Unknown","Bartow","107","0","0"
"Female","Ben Hill","1238","32","101"
"Male","Ben Hill","923","42","88"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1113","32","60"
"Male","Berrien","906","26","50"
"Unknown","Berrien","5","0","0"
"Female","Bibb","16394","345","1494"
"Male","Bibb","12169","348","1275"
"Unknown","Bibb","276","1","8"
"Female","Bleckley","844","24","41"
"Male","Bleckley","606","19","34"
"Unknown","Bleckley","10","0","0"
"Female","Brantley","1337","38","95"
"Male","Brantley","1125","51","88"
"Female","Brooks","1057","25","85"
"Male","Brooks","828","39","72"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3600","30","189"
"Male","Bryan","3291","45","216"
"Unknown","Bryan","7","0","0"
"Female","Bulloch","5897","58","202"
"Male","Bulloch","4609","50","172"
"Female","Burke","1638","29","117"
"Male","Burke","1318","35","120"
"Unknown","Burke","11","0","0"
"Female","Butts","2330","62","123"
"Male","Butts","2356","79","146"
"Unknown","Butts","36","0","0"
"Female","Calhoun","404","14","46"
"Male","Calhoun","568","7","56"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4729","47","135"
"Male","Camden","3970","53","119"
"Unknown","Camden","52","0","0"
"Female","Candler","766","19","58"
"Male","Candler","629","35","44"
"Female","Carroll","7734","86","210"
"Male","Carroll","6641","97","231"
"Unknown","Carroll","54","0","7"
"Female","Catoosa","6664","68","200"
"Male","Catoosa","5812","58","191"
"Unknown","Catoosa","109","0","5"
"Female","Charlton","881","19","63"
"Male","Charlton","1348","28","58"
"Female","Chatham","29396","362","1696"
"Male","Chatham","24141","440","1577"
"Unknown","Chatham","86","0","1"
"Female","Chattahoochee","674","3","22"
"Male","Chattahoochee","5775","14","34"
"Unknown","Chattahoochee","129","0","0"
"Female","Chattooga","2864","56","154"
"Male","Chattooga","2378","59","164"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","24217","243","1107"
"Male","Cherokee","20896","337","1260"
"Unknown","Cherokee","173","0","0"
"Female","Clarke","14787","97","617"
"Male","Clarke","11356","119","555"
"Unknown","Clarke","64","0","1"
"Female","Clay","209","1","8"
"Male","Clay","151","5","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","33305","443","1709"
"Male","Clayton","24434","451","1439"
"Unknown","Clayton","313","0","7"
"Female","Clinch","737","17","52"
"Male","Clinch","653","23","46"
"Female","Cobb","75360","735","2363"
"Male","Cobb","62179","898","2418"
"Unknown","Cobb","653","0","5"
"Female","Coffee","4764","124","619"
"Male","Coffee","3850","107","492"
"Female","Colquitt","4215","79","201"
"Male","Colquitt","3706","92","201"
"Unknown","Colquitt","45","0","0"
"Female","Columbia","10981","130","435"
"Male","Columbia","9668","182","427"
"Unknown","Columbia","55","0","1"
"Female","Cook","1168","27","77"
"Male","Cook","897","30","66"
"Unknown","Cook","3","0","0"
"Female","Coweta","11197","185","725"
"Male","Coweta","9637","239","679"
"Unknown","Coweta","80","0","5"
"Female","Crawford","638","20","59"
"Male","Crawford","541","25","63"
"Unknown","Crawford","7","0","0"
"Female","Crisp","1422","35","120"
"Male","Crisp","1065","36","81"
"Unknown","Crisp","58","0","0"
"Female","Dade","1348","14","51"
"Male","Dade","1242","11","49"
"Unknown","Dade","24","0","0"
"Female","Dawson","3307","38","184"
"Male","Dawson","2813","58","211"
"Unknown","Dawson","34","0","0"
"Female","DeKalb","72930","744","4412"
"Male","DeKalb","57295","797","3793"
"Unknown","DeKalb","1170","0","22"
"Female","Decatur","2988","44","142"
"Male","Decatur","2277","50","120"
"Unknown","Decatur","42","0","0"
"Female","Dodge","1068","32","69"
"Male","Dodge","1004","37","65"
"Unknown","Dodge","36","0","0"
"Female","Dooly","793","17","56"
"Male","Dooly","725","22","53"
"Unknown","Dooly","14","0","0"
"Female","Dougherty","8042","236","895"
"Male","Dougherty","5891","210","673"
"Unknown","Dougherty","198","0","1"
"Female","Douglas","15716","154","684"
"Male","Douglas","12470","168","596"
"Unknown","Douglas","75","0","2"
"Female","Early","1242","30","76"
"Male","Early","846","25","40"
"Unknown","Early","16","0","0"
"Female","Echols","196","2","5"
"Male","Echols","269","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5524","68","299"
"Male","Effingham","4763","99","299"
"Unknown","Effingham","19","0","0"
"Female","Elbert","1519","39","152"
"Male","Elbert","1116","42","104"
"Unknown","Elbert","12","0","1"
"Female","Emanuel","1895","46","125"
"Male","Emanuel","1517","34","77"
"Unknown","Emanuel","19","0","0"
"Female","Evans","848","19","76"
"Male","Evans","667","24","50"
"Female","Fannin","2239","54","153"
"Male","Fannin","1905","77","184"
"Unknown","Fannin","8","0","0"
"Female","Fayette","9028","122","453"
"Male","Fayette","7908","156","505"
"Unknown","Fayette","83","0","1"
"Female","Floyd","12511","179","766"
"Male","Floyd","10351","239","774"
"Unknown","Floyd","116","0","2"
"Female","Forsyth","22561","149","699"
"Male","Forsyth","20476","226","837"
"Unknown","Forsyth","1201","0","0"
"Female","Franklin","2412","29","139"
"Male","Franklin","1950","49","122"
"Unknown","Franklin","21","0","0"
"Female","Fulton","101305","1000","5142"
"Male","Fulton","84579","1077","4729"
"Unknown","Fulton","1253","0","79"
"Female","Gilmer","2506","66","222"
"Male","Gilmer","2105","82","232"
"Unknown","Gilmer","35","0","0"
"Female","Glascock","138","3","11"
"Male","Glascock","122","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9877","156","379"
"Male","Glynn","8263","204","384"
"Unknown","Glynn","15","0","0"
"Female","Gordon","6362","102","238"
"Male","Gordon","5444","129","256"
"Unknown","Gordon","113","0","1"
"Female","Grady","2081","35","147"
"Male","Grady","1586","48","124"
"Unknown","Grady","23","0","0"
"Female","Greene","1721","36","127"
"Male","Greene","1437","38","145"
"Unknown","Greene","12","0","0"
"Female","Gwinnett","94444","791","3867"
"Male","Gwinnett","80009","954","3652"
"Unknown","Gwinnett","970","0","5"
"Female","Habersham","4557","112","335"
"Male","Habersham","3806","128","383"
"Unknown","Habersham","39","0","1"
"Female","Hall","25195","356","1725"
"Male","Hall","21415","433","1817"
"Unknown","Hall","293","1","3"
"Female","Hancock","694","34","63"
"Male","Hancock","672","48","69"
"Unknown","Hancock","3","0","0"
"Female","Haralson","1867","32","62"
"Male","Haralson","1569","32","48"
"Unknown","Haralson","19","0","0"
"Female","Harris","2718","46","158"
"Male","Harris","2393","54","179"
"Unknown","Harris","43","0","0"
"Female","Hart","1806","27","107"
"Male","Hart","1391","32","95"
"Unknown","Hart","8","0","0"
"Female","Heard","772","17","40"
"Male","Heard","696","16","57"
"Unknown","Heard","4","0","0"
"Female","Henry","25785","290","1116"
"Male","Henry","19791","335","936"
"Unknown","Henry","114","0","1"
"Female","Houston","12877","156","596"
"Male","Houston","10140","173","596"
"Unknown","Houston","114","0","1"
"Female","Irwin","508","15","58"
"Male","Irwin","531","9","44"
"Unknown","Irwin","3","0","0"
"Female","Jackson","9864","111","485"
"Male","Jackson","8595","161","538"
"Unknown","Jackson","83","0","1"
"Female","Jasper","895","17","86"
"Male","Jasper","778","22","72"
"Unknown","Jasper","6","0","0"
"Female","Jeff Davis","1274","18","64"
"Male","Jeff Davis","1038","29","69"
"Female","Jefferson","1259","35","109"
"Male","Jefferson","969","44","104"
"Unknown","Jefferson","12","0","0"
"Female","Jenkins","622","20","49"
"Male","Jenkins","454","24","54"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","714","24","66"
"Male","Johnson","744","33","63"
"Unknown","Johnson","16","0","0"
"Female","Jones","2072","38","157"
"Male","Jones","1636","60","164"
"Unknown","Jones","28","0","0"
"Female","Lamar","1806","42","114"
"Male","Lamar","1468","55","118"
"Unknown","Lamar","11","0","1"
"Female","Lanier","560","6","19"
"Male","Lanier","529","11","25"
"Unknown","Lanier","6","0","0"
"Female","Laurens","4866","108","225"
"Male","Laurens","3650","135","248"
"Unknown","Laurens","76","0","1"
"Female","Lee","2117","45","191"
"Male","Lee","1701","47","165"
"Unknown","Lee","27","0","0"
"Female","Liberty","5699","45","201"
"Male","Liberty","5249","59","185"
"Unknown","Liberty","21","0","0"
"Female","Lincoln","453","15","43"
"Male","Lincoln","398","14","42"
"Unknown","Lincoln","12","0","0"
"Female","Long","1231","10","51"
"Male","Long","1006","16","43"
"Unknown","Long","2","0","0"
"Female","Lowndes","8505","148","377"
"Male","Lowndes","6692","131","289"
"Unknown","Lowndes","76","0","2"
"Female","Lumpkin","3568","54","254"
"Male","Lumpkin","2989","57","228"
"Unknown","Lumpkin","28","0","0"
"Female","Macon","633","13","54"
"Male","Macon","565","28","63"
"Unknown","Macon","5","0","0"
"Female","Madison","3265","35","217"
"Male","Madison","2688","59","192"
"Unknown","Madison","13","0","0"
"Female","Marion","570","21","51"
"Male","Marion","390","21","44"
"Unknown","Marion","3","0","0"
"Female","McDuffie","1647","38","142"
"Male","McDuffie","1267","37","120"
"Unknown","McDuffie","73","0","1"
"Female","McIntosh","1082","17","48"
"Male","McIntosh","889","16","57"
"Unknown","McIntosh","1","0","0"
"Female","Meriwether","1858","66","171"
"Male","Meriwether","1384","55","131"
"Unknown","Meriwether","12","0","1"
"Female","Miller","726","9","35"
"Male","Miller","564","11","26"
"Unknown","Miller","3","0","0"
"Female","Mitchell","1717","47","174"
"Male","Mitchell","1382","56","153"
"Unknown","Mitchell","9","0","0"
"Female","Monroe","2095","65","142"
"Male","Monroe","1780","69","139"
"Unknown","Monroe","30","0","1"
"Female","Montgomery","782","22","42"
"Male","Montgomery","683","27","34"
"Unknown","Montgomery","12","0","0"
"Female","Morgan","1581","21","97"
"Male","Morgan","1321","35","103"
"Unknown","Morgan","11","0","0"
"Female","Murray","4886","69","202"
"Male","Murray","4197","102","218"
"Unknown","Murray","23","0","0"
"Female","Muscogee","18109","384","1250"
"Male","Muscogee","13781","326","1139"
"Unknown","Muscogee","225","0","1"
"Female","Newton","10327","191","1114"
"Male","Newton","7716","211","902"
"Unknown","Newton","96","0","2"
"Female","Non-GA Resident/Unknown State","30590","404","1415"
"Male","Non-GA Resident/Unknown State","29561","563","1730"
"Unknown","Non-GA Resident/Unknown State","3225","1","146"
"Female","Oconee","3684","38","129"
"Male","Oconee","3239","57","140"
"Unknown","Oconee","16","0","0"
"Female","Oglethorpe","1346","21","102"
"Male","Oglethorpe","1035","31","93"
"Unknown","Oglethorpe","4","0","0"
"Female","Paulding","14396","150","390"
"Male","Paulding","11582","163","348"
"Unknown","Paulding","141","0","6"
"Female","Peach","2090","49","175"
"Male","Peach","1587","60","150"
"Unknown","Peach","14","0","1"
"Female","Pickens","2803","53","226"
"Male","Pickens","2293","75","241"
"Unknown","Pickens","22","0","0"
"Female","Pierce","1588","45","146"
"Male","Pierce","1278","62","164"
"Female","Pike","1457","29","95"
"Male","Pike","1278","42","89"
"Unknown","Pike","11","0","1"
"Female","Polk","5014","81","355"
"Male","Polk","4225","82","316"
"Unknown","Polk","28","0","1"
"Female","Pulaski","742","28","40"
"Male","Pulaski","473","18","29"
"Unknown","Pulaski","7","0","0"
"Female","Putnam","2006","36","141"
"Male","Putnam","1637","63","150"
"Unknown","Putnam","15","0","0"
"Female","Quitman","150","1","9"
"Male","Quitman","91","2","12"
"Unknown","Quitman","1","0","0"
"Female","Rabun","1477","34","138"
"Male","Rabun","1325","45","117"
"Unknown","Rabun","7","0","0"
"Female","Randolph","498","27","71"
"Male","Randolph","359","16","41"
"Female","Richmond","19866","313","1156"
"Male","Richmond","16435","404","1172"
"Unknown","Richmond","187","0","6"
"Female","Rockdale","8698","152","1197"
"Male","Rockdale","6380","141","876"
"Unknown","Rockdale","67","0","1"
"Female","Schley","291","5","17"
"Male","Schley","234","6","18"
"Unknown","Schley","2","0","0"
"Female","Screven","1035","16","61"
"Male","Screven","803","20","56"
"Unknown","Screven","9","0","1"
"Female","Seminole","893","11","68"
"Male","Seminole","751","14","43"
"Unknown","Seminole","6","0","0"
"Female","Spalding","5780","169","439"
"Male","Spalding","4672","184","364"
"Unknown","Spalding","35","0","0"
"Female","Stephens","3264","66","200"
"Male","Stephens","2606","66","188"
"Unknown","Stephens","34","0","0"
"Female","Stewart","705","10","39"
"Male","Stewart","1413","22","115"
"Unknown","Stewart","41","0","0"
"Female","Sumter","2250","71","234"
"Male","Sumter","1657","84","212"
"Unknown","Sumter","14","0","0"
"Female","Talbot","519","10","35"
"Male","Talbot","416","21","48"
"Unknown","Talbot","9","0","0"
"Female","Taliaferro","96","0","2"
"Male","Taliaferro","87","3","15"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1694","44","88"
"Male","Tattnall","1702","38","92"
"Female","Taylor","616","21","58"
"Male","Taylor","516","19","58"
"Unknown","Taylor","15","0","0"
"Female","Telfair","614","26","40"
"Male","Telfair","623","33","59"
"Unknown","Telfair","16","0","0"
"Female","Terrell","682","33","93"
"Male","Terrell","493","28","78"
"Unknown","Terrell","13","0","0"
"Female","Thomas","5085","98","329"
"Male","Thomas","3716","82","297"
"Unknown","Thomas","51","0","0"
"Female","Tift","3449","75","338"
"Male","Tift","2805","88","259"
"Unknown","Tift","31","0","0"
"Female","Toombs","3089","83","137"
"Male","Toombs","2359","88","149"
"Female","Towns","1127","42","103"
"Male","Towns","907","44","103"
"Unknown","Towns","16","0","1"
"Female","Treutlen","569","26","34"
"Male","Treutlen","555","21","35"
"Unknown","Treutlen","13","0","2"
"Female","Troup","6785","163","391"
"Male","Troup","5249","155","329"
"Unknown","Troup","43","0","1"
"Female","Turner","585","20","66"
"Male","Turner","516","27","65"
"Unknown","Turner","13","0","0"
"Female","Twiggs","571","20","70"
"Male","Twiggs","472","35","91"
"Unknown","Twiggs","3","0","0"
"Female","Union","2354","65","177"
"Male","Union","1936","73","228"
"Unknown","Union","18","0","0"
"Female","Unknown","3949","2","21"
"Male","Unknown","3863","2","37"
