"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3014","US-13001","13","1","18561","247","99","16238.35","533.38","991.33","184","889","10","17"
"Atkinson","1285","US-13003","13","3","8330","184","32","15426.17","384.15","960.38","80","460","7","18"
"Bacon","2119","US-13005","13","5","11404","169","53","18581.2","464.75","1025.96","117","745","12","14"
"Baker","264","US-13007","13","7","3116","44","13","8472.4","417.2","545.57","17","174","1","3"
"Baldwin","6326","US-13009","13","9","44428","407","177","14238.77","398.4","1964.98","873","1787","28","17"
"Banks","2874","US-13011","13","11","19982","300","67","14382.94","335.3","1506.36","301","416","6","4"
"Barrow","16757","US-13013","13","13","86383","925","201","19398.49","232.68","2903.35","2508","2133","8","5"
"Bartow","18897","US-13015","13","15","110771","1125","341","17059.52","307.84","1902.12","2107","6316","47","94"
"Ben Hill","1990","US-13017","13","17","16645","182","72","11955.54","432.56","624.81","104","1558","40","62"
"Berrien","1681","US-13019","13","19","19276","99","51","8720.69","264.58","539.53","104","2284","21","35"
"Bibb","24868","US-13021","13","21","152150","2486","603","16344.4","396.32","2187.97","3329","6845","73","73"
"Bleckley","1232","US-13023","13","23","12838","65","41","9596.51","319.36","810.1","104","1534","45","65"
"Brantley","2037","US-13025","13","25","19202","168","78","10608.27","406.21","583.27","112","1299","14","32"
"Brooks","1555","US-13027","13","27","15727","136","57","9887.45","362.43","782.09","123","1252","19","25"
"Bryan","5370","US-13029","13","29","39137","343","65","13721.03","166.08","1451.31","568","1834","12","16"
"Bulloch","8975","US-13031","13","31","79467","327","100","11294","125.84","1000.42","795","4010","128","197"
"Burke","2545","US-13033","13","33","22342","204","49","11391.1","219.32","850.42","190","1794","39","29"
"Butts","4176","US-13035","13","35","25174","225","114","16588.54","452.85","2117.26","533","1591","11","15"
"Calhoun","665","US-13037","13","37","6317","93","21","10527.15","332.44","775.68","49","271","1","3"
"Camden","6873","US-13039","13","39","53924","226","83","12745.72","153.92","1173.87","633","2082","17","35"
"Candler","1186","US-13043","13","43","10837","89","51","10943.99","470.61","498.29","54","546","40","37"
"Carroll","12611","US-13045","13","45","120119","413","163","10498.76","135.7","1343.67","1614","8131","216","290"
"Catoosa","10008","US-13047","13","47","68771","351","102","14552.65","148.32","1423.57","979","1404","26","35"
"Charlton","1854","US-13049","13","49","13251","111","44","13991.4","332.05","762.21","101","571","14","19"
"Chatham","42134","US-13051","13","51","292176","2829","688","14420.76","235.47","2431.07","7103","6680","57","56"
"Chattahoochee","5622","US-13053","13","53","10749","44","16","52302.54","148.85","967.53","104","811","5","4"
"Chattooga","4309","US-13055","13","55","24766","281","99","17398.85","399.74","1796.82","445","1095","15","20"
"Cherokee","39329","US-13057","13","57","266617","2168","469","14751.12","175.91","1796.21","4789","15320","31","48"
"Clarke","22209","US-13059","13","59","129779","954","182","17112.94","140.24","2401.78","3117","3118","9","5"
"Clay","284","US-13061","13","61","2855","14","4","9947.46","140.11","1576.18","45","142","0","4"
"Clayton","48103","US-13063","13","63","304838","2747","758","15779.86","248.66","2263.5","6900","5738","53","18"
"Clinch","1143","US-13065","13","65","6656","88","34","17172.48","510.82","1622.6","108","527","2","10"
"Cobb","115166","US-13067","13","67","790588","4489","1372","14567.13","173.54","2006.23","15861","32044","119","246"
"Coffee","7077","US-13069","13","69","43042","928","198","16442.08","460.02","1521.77","655","1749","51","97"
"Colquitt","6525","US-13071","13","71","45393","368","138","14374.46","304.01","1700.7","772","2398","68","32"
"Columbia","16815","US-13073","13","73","158631","731","265","10600.07","167.05","910.92","1445","12321","62","91"
"Cook","1812","US-13075","13","75","17437","133","53","10391.7","303.95","670.99","117","2265","12","22"
"Coweta","18226","US-13077","13","77","152001","1134","364","11990.71","239.47","1866.44","2837","10242","46","46"
"Crawford","976","US-13079","13","79","12228","112","40","7981.68","327.12","956.82","117","415","8","4"
"Crisp","2129","US-13081","13","81","22289","192","66","9551.8","296.11","1045.36","233","1661","56","90"
"Dade","2104","US-13083","13","83","16162","84","21","13018.19","129.93","872.42","141","453","3","6"
"Dawson","5257","US-13085","13","85","27021","362","80","19455.24","296.07","2668.3","721","615","2","3"
"DeKalb","106845","US-13089","13","89","793154","7215","1283","13470.9","161.76","1838.1","14579","15925","140","64"
"Decatur","3866","US-13087","13","87","26322","233","80","14687.33","303.93","1139.73","300","1519","32","69"
"Dodge","1712","US-13091","13","91","20385","127","64","8398.33","313.96","750.55","153","2468","73","82"
"Dooly","1269","US-13093","13","93","13400","107","38","9470.15","283.58","1208.96","162","703","24","28"
"Dougherty","11092","US-13095","13","95","89905","1427","396","12337.47","440.46","1779.66","1600","3883","38","20"
"Douglas","24974","US-13097","13","97","151906","1195","267","16440.43","175.77","2875.46","4368","5929","60","120"
"Early","1716","US-13099","13","99","10146","107","53","16913.07","522.37","1488.27","151","465","5","18"
"Echols","425","US-13101","13","101","3969","16","5","10707.99","125.98","251.95","10","349","6","9"
"Effingham","8194","US-13103","13","103","64026","530","153","12797.93","238.97","1477.52","946","2060","23","22"
"Elbert","2292","US-13105","13","105","18945","213","73","12098.18","385.33","870.94","165","1497","21","18"
"Emanuel","2878","US-13107","13","107","22664","183","74","12698.55","326.51","679.49","154","2098","70","166"
"Evans","1234","US-13109","13","109","10687","112","37","11546.74","346.22","720.5","77","639","21","30"
"Fannin","3596","US-13111","13","111","26320","287","98","13662.61","372.34","892.86","235","761","21","16"
"Fayette","14168","US-13113","13","113","117544","805","230","12053.36","195.67","2052","2412","4526","29","20"
"Floyd","19399","US-13115","13","115","99916","1317","330","19415.31","330.28","2702.27","2700","3435","86","108"
"Forsyth","35892","US-13117","13","117","252507","1386","295","14214.26","116.83","2192.81","5537","8872","15","18"
"Franklin","3795","US-13119","13","119","23329","232","70","16267.31","300.06","1611.73","376","750","16","12"
"Fulton","158415","US-13121","13","121","1099181","8894","1749","14412.09","159.12","2169.52","23847","26593","166","145"
"Gilmer","3985","US-13123","13","123","31417","379","125","12684.22","397.87","1075.85","338","1589","23","20"
"Glascock","220","US-13125","13","125","3025","28","7","7272.73","231.4","727.27","22","269","14","6"
"Glynn","14737","US-13127","13","127","86047","693","309","17126.69","359.11","2259.23","1944","3431","39","42"
"Gordon","10043","US-13129","13","129","58049","450","186","17300.9","320.42","1491.84","866","3188","28","39"
"Grady","2910","US-13131","13","131","24540","250","69","11858.19","281.17","1638.14","402","1481","25","23"
"Greene","2754","US-13133","13","133","18717","225","65","14713.9","347.28","1709.68","320","628","9","3"
"Gwinnett","146505","US-13135","13","135","971145","6830","1496","15085.8","154.04","2179.59","21167","28991","103","86"
"Habersham","7302","US-13137","13","137","45800","664","206","15943.23","449.78","1111.35","509","1210","18","19"
"Hall","41021","US-13139","13","139","206349","3301","665","19879.43","322.27","2211.79","4564","5565","42","35"
"Hancock","1208","US-13141","13","141","8193","125","76","14744.29","927.62","1782.01","146","167","7","4"
"Haralson","2845","US-13143","13","143","30722","100","50","9260.46","162.75","1025.32","315","1746","88","52"
"Harris","4114","US-13145","13","145","34712","279","86","11851.81","247.75","1973.38","685","767","10","15"
"Hart","2707","US-13147","13","147","26107","172","50","10368.87","191.52","1114.64","291","1405","26","17"
"Heard","1282","US-13149","13","149","12370","80","27","10363.78","218.27","1220.7","151","547","16","20"
"Henry","40259","US-13151","13","151","239866","1708","511","16783.95","213.04","2643.98","6342","11219","40","27"
"Houston","19332","US-13153","13","153","157039","1130","299","12310.32","190.4","1481.8","2327","12640","132","329"
"Irwin","952","US-13155","13","155","9433","99","22","10092.23","233.22","402.84","38","617","20","13"
"Jackson","15867","US-13157","13","157","74700","912","229","21240.96","306.56","2742.97","2049","2286","14","11"
"Jasper","1334","US-13159","13","159","14199","132","34","9395.03","239.45","1338.12","190","1353","28","14"
"Jeff Davis","1908","US-13161","13","161","15148","124","45","12595.72","297.07","534.72","81","1283","19","81"
"Jefferson","2018","US-13163","13","163","15313","197","71","13178.35","463.66","946.91","145","1119","26","26"
"Jenkins","947","US-13165","13","165","8576","97","43","11042.44","501.4","583.02","50","339","20","27"
"Johnson","1167","US-13167","13","167","9661","117","52","12079.49","538.25","1190.35","115","635","12","17"
"Jones","3144","US-13169","13","169","28591","284","90","10996.47","314.78","1308.1","374","1062","9","11"
"Lamar","2859","US-13171","13","171","19347","205","87","14777.48","449.68","2263.92","438","1397","15","20"
"Lanier","883","US-13173","13","173","10351","37","12","8530.58","115.93","724.57","75","868","5","14"
"Laurens","7059","US-13175","13","175","47296","437","212","14925.15","448.24","1826.79","864","4239","50","52"
"Lee","3074","US-13177","13","177","29971","319","78","10256.58","260.25","1037.67","311","2421","9","5"
"Liberty","8214","US-13179","13","179","61904","346","99","13268.93","159.93","2222.8","1376","1109","38","26"
"Lincoln","765","US-13181","13","181","8125","76","27","9415.38","332.31","516.92","42","625","6","8"
"Long","1663","US-13183","13","183","19915","85","21","8350.49","105.45","1180.02","235","416","8","6"
"Lowndes","12653","US-13185","13","185","117878","581","236","10733.98","200.21","1023.09","1206","12580","94","192"
"Lumpkin","5490","US-13187","13","187","33802","446","94","16241.64","278.09","2014.67","681","469","18","3"
"Macon","1045","US-13193","13","193","12988","110","40","8045.89","307.98","1332","173","712","6","9"
"Madison","5006","US-13195","13","195","30177","315","74","16588.79","245.22","1849.09","558","863","11","5"
"Marion","792","US-13197","13","197","8293","76","36","9550.22","434.1","1290.24","107","395","7","7"
"McDuffie","2653","US-13189","13","189","21597","230","64","12284.11","296.34","1250.17","270","1601","16","27"
"McIntosh","1619","US-13191","13","191","14567","92","29","11114.16","199.08","1283.72","187","343","4","4"
"Meriwether","2850","US-13199","13","199","21020","258","101","13558.52","480.49","1898.19","399","988","20","8"
"Miller","1067","US-13201","13","201","5764","54","15","18511.45","260.24","971.55","56","328","10","6"
