"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3225","25"
"Hispanic/Latino","American Indian/Alaska Native","152","0"
"Hispanic/Latino","Asian","341","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","217","2"
"Hispanic/Latino","Other","35447","346"
"Hispanic/Latino","Unknown","13961","5"
"Hispanic/Latino","White","48058","632"
"Non-Hispanic/Latino","African-American/Black","232134","6441"
"Non-Hispanic/Latino","American Indian/Alaska Native","392","15"
"Non-Hispanic/Latino","Asian","17794","373"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","719","11"
"Non-Hispanic/Latino","Other","12047","57"
"Non-Hispanic/Latino","Unknown","5966","7"
"Non-Hispanic/Latino","White","340397","10581"
"Unknown","African-American/Black","23461","13"
"Unknown","American Indian/Alaska Native","139","0"
"Unknown","Asian","3956","1"
"Unknown","Native Hawaiian/Pacific Islander","171","0"
"Unknown","Other","24125","6"
"Unknown","Unknown","106812","28"
"Unknown","White","37152","14"
