"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1925","US-13001","13","1","18561","178","66","10371.21","355.58","37.71","7","389","5"
"Atkinson","786","US-13003","13","3","8330","117","20","9435.77","240.1","60.02","5","238","2"
"Bacon","1288","US-13005","13","5","11404","90","28","11294.28","245.53","17.54","2","350","9"
"Baker","164","US-13007","13","7","3116","34","9","5263.16","288.83","96.28","3","68","0"
"Baldwin","3857","US-13009","13","9","44428","322","115","8681.46","258.85","47.27","21","669","15"
"Banks","1650","US-13011","13","11","19982","193","35","8257.43","175.16","100.09","20","178","2"
"Barrow","8845","US-13013","13","13","86383","610","135","10239.28","156.28","126.18","109","1194","4"
"Bartow","11289","US-13015","13","15","110771","837","210","10191.3","189.58","83.05","92","3412","17"
"Ben Hill","1495","US-13017","13","17","16645","156","61","8981.68","366.48","18.02","3","595","18"
"Berrien","1068","US-13019","13","19","19276","70","32","5540.57","166.01","57.07","11","790","13"
"Bibb","13400","US-13021","13","21","152150","1767","407","8807.1","267.5","43.38","66","2482","40"
"Bleckley","803","US-13023","13","23","12838","49","34","6254.87","264.84","15.58","2","652","17"
"Brantley","946","US-13025","13","25","19202","80","32","4926.57","166.65","72.91","14","685","5"
"Brooks","947","US-13027","13","27","15727","89","36","6021.49","228.91","38.15","6","449","12"
"Bryan","2767","US-13029","13","29","39137","175","36","7070.04","91.98","109.87","43","894","3"
"Bulloch","5286","US-13031","13","31","79467","222","64","6651.82","80.54","42.79","34","1533","53"
"Burke","1796","US-13033","13","33","22342","154","36","8038.67","161.13","85.04","19","791","24"
"Butts","2354","US-13035","13","35","25174","126","78","9350.92","309.84","111.23","28","801","6"
"Calhoun","452","US-13037","13","37","6317","74","15","7155.3","237.45","110.81","7","134","0"
"Camden","3236","US-13039","13","39","53924","138","31","6001.04","57.49","53.78","29","733","6"
"Candler","764","US-13043","13","43","10837","62","37","7049.92","341.42","156.87","17","192","29"
"Carroll","7455","US-13045","13","45","120119","313","132","6206.35","109.89","36.63","44","3951","110"
"Catoosa","5765","US-13047","13","47","68771","258","64","8382.89","93.06","136.69","94","647","6"
"Charlton","1160","US-13049","13","49","13251","65","25","8754.06","188.67","671.65","89","301","8"
"Chatham","20322","US-13051","13","51","292176","1635","430","6955.4","147.17","53.73","157","2949","25"
"Chattahoochee","3459","US-13053","13","53","10749","31","13","32179.74","120.94","1172.2","126","633","2"
"Chattooga","2255","US-13055","13","55","24766","183","63","9105.22","254.38","92.87","23","583","8"
"Cherokee","22562","US-13057","13","57","266617","1319","305","8462.33","114.4","82.89","221","8588","15"
"Clarke","12849","US-13059","13","59","129779","499","137","9900.68","105.56","61.64","80","2237","8"
"Clay","185","US-13061","13","61","2855","10","3","6479.86","105.08","70.05","2","54","0"
"Clayton","24139","US-13063","13","63","304838","1405","463","7918.63","151.88","139.09","424","2759","21"
"Clinch","741","US-13065","13","65","6656","67","25","11132.81","375.6","75.12","5","246","1"
"Cobb","61255","US-13067","13","67","790588","3200","974","7748.03","123.2","78.93","624","17629","84"
"Coffee","4240","US-13069","13","69","43042","651","137","9850.84","318.29","23.23","10","1055","32"
"Colquitt","3553","US-13071","13","71","45393","251","82","7827.2","180.64","77.1","35","1142","39"
"Columbia","11121","US-13073","13","73","158631","479","162","7010.61","102.12","44.76","71","5817","41"
"Cook","1166","US-13075","13","75","17437","107","38","6686.93","217.93","22.94","4","664","4"
"Coweta","8769","US-13077","13","77","152001","367","207","5769.04","136.18","64.47","98","5403","12"
"Crawford","523","US-13079","13","79","12228","70","17","4277.07","139.03","8.18","1","135","2"
"Crisp","1449","US-13081","13","81","22289","166","56","6500.96","251.25","44.87","10","644","24"
"Dade","1227","US-13083","13","83","16162","62","13","7591.88","80.44","117.56","19","203","1"
"Dawson","2742","US-13085","13","85","27021","248","44","10147.66","162.84","144.33","39","330","2"
"DeKalb","58364","US-13089","13","89","793154","4672","949","7358.47","119.65","86.87","689","7869","76"
"Decatur","2146","US-13087","13","87","26322","147","55","8152.88","208.95","60.79","16","784","15"
"Dodge","1087","US-13091","13","91","20385","108","56","5332.35","274.71","14.72","3","1016","46"
"Dooly","798","US-13093","13","93","13400","90","32","5955.22","238.81","89.55","12","283","14"
"Dougherty","5603","US-13095","13","95","89905","1040","282","6232.13","313.66","66.74","60","1998","22"
"Douglas","12122","US-13097","13","97","151906","871","178","7979.93","117.18","113.89","173","3194","45"
"Early","1018","US-13099","13","99","10146","73","43","10033.51","423.81","108.42","11","156","5"
"Echols","360","US-13101","13","101","3969","13","4","9070.29","100.78","25.2","1","112","5"
"Effingham","3840","US-13103","13","103","64026","252","66","5997.56","103.08","54.67","35","783","3"
"Elbert","1533","US-13105","13","105","18945","130","59","8091.84","311.43","21.11","4","757","14"
"Emanuel","1751","US-13107","13","107","22664","124","54","7725.91","238.26","75.01","17","816","28"
"Evans","761","US-13109","13","109","10687","72","17","7120.8","159.07","28.07","3","204","12"
"Fannin","2136","US-13111","13","111","26320","178","61","8115.5","231.76","53.19","14","250","11"
"Fayette","6747","US-13113","13","113","117544","266","154","5739.98","131.01","62.1","73","2261","15"
"Floyd","10027","US-13115","13","115","99916","891","189","10035.43","189.16","74.06","74","1941","41"
"Forsyth","18071","US-13117","13","117","252507","978","188","7156.63","74.45","66.93","169","4479","7"
"Franklin","2357","US-13119","13","119","23329","154","43","10103.3","184.32","47.15","11","307","9"
"Fulton","82971","US-13121","13","121","1099181","5095","1289","7548.44","117.27","91.34","1004","14829","101"
"Gilmer","2509","US-13123","13","123","31417","222","72","7986.12","229.18","85.94","27","475","12"
"Glascock","146","US-13125","13","125","3025","20","7","4826.45","231.4","33.06","1","120","12"
"Glynn","6760","US-13127","13","127","86047","456","154","7856.17","178.97","77.86","67","1443","19"
"Gordon","6517","US-13129","13","129","58049","330","106","11226.72","182.6","53.4","31","1643","11"
"Grady","1573","US-13131","13","131","24540","177","47","6409.94","191.52","118.17","29","613","13"
"Greene","1513","US-13133","13","133","18717","137","56","8083.56","299.19","53.43","10","317","8"
"Gwinnett","87057","US-13135","13","135","971145","5494","1087","8964.37","111.93","64.25","624","14835","72"
"Habersham","4667","US-13137","13","137","45800","475","153","10189.96","334.06","43.67","20","404","8"
"Hall","25198","US-13139","13","139","206349","2389","447","12211.35","216.62","98.86","204","2161","25"
"Hancock","840","US-13141","13","141","8193","106","63","10252.65","768.95","73.23","6","75","3"
"Haralson","1721","US-13143","13","143","30722","77","35","5601.85","113.92","22.78","7","920","49"
"Harris","2190","US-13145","13","145","34712","160","58","6309.06","167.09","72.02","25","377","1"
"Hart","1712","US-13147","13","147","26107","114","37","6557.63","141.72","19.15","5","650","16"
"Heard","651","US-13149","13","149","12370","48","16","5262.73","129.35","64.67","8","230","4"
"Henry","19431","US-13151","13","151","239866","611","300","8100.77","125.07","95.89","230","5997","27"
