"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3709","27"
"Hispanic/Latino","American Indian/Alaska Native","179","0"
"Hispanic/Latino","Asian","385","3"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","264","2"
"Hispanic/Latino","Other","38638","353"
"Hispanic/Latino","Unknown","16611","6"
"Hispanic/Latino","White","51400","643"
"Non-Hispanic/Latino","African-American/Black","268009","6602"
"Non-Hispanic/Latino","American Indian/Alaska Native","465","15"
"Non-Hispanic/Latino","Asian","19397","378"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","788","11"
"Non-Hispanic/Latino","Other","15471","91"
"Non-Hispanic/Latino","Unknown","7985","10"
"Non-Hispanic/Latino","White","384305","10956"
"Unknown","African-American/Black","23718","14"
"Unknown","American Indian/Alaska Native","175","0"
"Unknown","Asian","4484","2"
"Unknown","Native Hawaiian/Pacific Islander","187","0"
"Unknown","Other","25603","9"
"Unknown","Unknown","120869","40"
"Unknown","White","36943","17"
