"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","610859","9574","38595"
"Male","Georgia","524039","10870","36905"
"Unknown","Georgia","9986","9","202"
"Female","Appling","1406","34","109"
"Male","Appling","1164","42","104"
"Unknown","Appling","10","0","0"
"Female","Atkinson","579","10","75"
"Male","Atkinson","496","11","79"
"Unknown","Atkinson","7","0","0"
"Female","Bacon","723","17","60"
"Male","Bacon","1015","19","67"
"Unknown","Bacon","3","0","1"
"Female","Baker","124","4","18"
"Male","Baker","101","8","23"
"Female","Baldwin","2730","44","153"
"Male","Baldwin","2146","92","204"
"Unknown","Baldwin","23","0","0"
"Female","Banks","1141","25","134"
"Male","Banks","981","22","114"
"Unknown","Banks","14","0","0"
"Female","Barrow","6191","73","407"
"Male","Barrow","5314","83","369"
"Unknown","Barrow","35","0","2"
"Female","Bartow","7323","113","436"
"Male","Bartow","6464","134","481"
"Unknown","Bartow","108","0","1"
"Female","Ben Hill","1030","29","91"
"Male","Ben Hill","768","35","83"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","794","20","47"
"Male","Berrien","645","20","36"
"Unknown","Berrien","5","0","0"
"Female","Bibb","10596","231","1121"
"Male","Bibb","7886","230","947"
"Unknown","Bibb","171","0","2"
"Female","Bleckley","585","18","28"
"Male","Bleckley","434","16","27"
"Unknown","Bleckley","8","0","1"
"Female","Brantley","959","22","67"
"Male","Brantley","812","28","62"
"Unknown","Brantley","8","0","0"
"Female","Brooks","738","16","57"
"Male","Brooks","559","27","43"
"Unknown","Brooks","15","0","0"
"Female","Bryan","2228","19","123"
"Male","Bryan","1984","23","138"
"Unknown","Bryan","27","0","1"
"Female","Bulloch","4270","46","139"
"Male","Bulloch","3320","32","117"
"Unknown","Bulloch","11","0","0"
"Female","Burke","1201","24","99"
"Male","Burke","944","18","84"
"Unknown","Burke","12","0","1"
"Female","Butts","1452","38","65"
"Male","Butts","1486","47","96"
"Unknown","Butts","89","0","1"
"Female","Calhoun","296","11","40"
"Male","Calhoun","283","7","45"
"Unknown","Calhoun","4","0","0"
"Female","Camden","2845","33","107"
"Male","Camden","2476","31","89"
"Unknown","Camden","20","0","0"
"Female","Candler","570","14","41"
"Male","Candler","479","26","33"
"Unknown","Candler","1","0","0"
"Female","Carroll","4819","66","175"
"Male","Carroll","4266","71","190"
"Unknown","Carroll","42","0","0"
"Female","Catoosa","3928","40","143"
"Male","Catoosa","3401","33","135"
"Unknown","Catoosa","88","0","3"
"Female","Charlton","601","13","46"
"Male","Charlton","992","23","46"
"Unknown","Charlton","5","0","0"
"Female","Chatham","16416","228","1125"
"Male","Chatham","13520","271","1065"
"Unknown","Chatham","248","3","13"
"Female","Chattahoochee","309","1","13"
"Male","Chattahoochee","4071","12","23"
"Unknown","Chattahoochee","14","0","0"
"Female","Chattooga","1665","30","93"
"Male","Chattooga","1407","39","117"
"Unknown","Chattooga","12","0","0"
"Female","Cherokee","15037","147","754"
"Male","Cherokee","13407","209","883"
"Unknown","Cherokee","106","0","3"
"Female","Clarke","8929","67","324"
"Male","Clarke","7018","86","298"
"Unknown","Clarke","54","0","1"
"Female","Clay","130","1","5"
"Male","Clay","92","2","7"
"Unknown","Clay","3","0","0"
"Female","Clayton","17563","269","965"
"Male","Clayton","13372","284","813"
"Unknown","Clayton","188","1","2"
"Female","Clinch","499","13","37"
"Male","Clinch","478","16","36"
"Unknown","Clinch","3","0","0"
"Female","Cobb","40634","511","1890"
"Male","Cobb","35403","604","1922"
"Unknown","Cobb","351","0","8"
"Female","Coffee","3157","81","446"
"Male","Coffee","2633","78","351"
"Unknown","Coffee","21","0","0"
"Female","Colquitt","2612","40","148"
"Male","Colquitt","2411","55","153"
"Unknown","Colquitt","19","0","1"
"Female","Columbia","7200","81","286"
"Male","Columbia","6390","104","302"
"Unknown","Columbia","42","0","2"
"Female","Cook","900","21","64"
"Male","Cook","686","24","51"
"Unknown","Cook","4","0","1"
"Female","Coweta","5991","102","271"
"Male","Coweta","5424","146","294"
"Unknown","Coweta","46","0","0"
"Female","Crawford","392","11","49"
"Male","Crawford","331","14","38"
"Unknown","Crawford","4","0","0"
"Female","Crisp","983","28","105"
"Male","Crisp","736","33","70"
"Unknown","Crisp","21","0","1"
"Female","Dade","830","9","32"
"Male","Dade","777","5","33"
"Unknown","Dade","20","0","0"
"Female","Dawson","1990","21","134"
"Male","Dawson","1711","31","151"
"Unknown","Dawson","30","0","1"
"Female","DeKalb","39039","495","3001"
"Male","DeKalb","32046","549","2591"
"Unknown","DeKalb","649","1","10"
"Female","Decatur","1712","32","106"
"Male","Decatur","1293","37","86"
"Unknown","Decatur","16","0","0"
"Female","Dodge","751","26","59"
"Male","Dodge","634","31","57"
"Unknown","Dodge","14","0","0"
"Female","Dooly","533","15","48"
"Male","Dooly","449","19","49"
"Unknown","Dooly","6","0","0"
"Female","Dougherty","4651","173","693"
"Male","Dougherty","3208","151","508"
"Unknown","Dougherty","45","0","1"
"Female","Douglas","8527","101","549"
"Male","Douglas","7115","108","475"
"Unknown","Douglas","62","0","2"
"Female","Early","873","25","56"
"Male","Early","589","19","33"
"Unknown","Early","10","0","0"
"Female","Echols","156","0","3"
"Male","Echols","234","4","10"
"Unknown","Echols","3","0","0"
"Female","Effingham","3372","43","190"
"Male","Effingham","2950","51","188"
"Unknown","Effingham","45","1","5"
"Female","Elbert","1064","33","91"
"Male","Elbert","749","29","54"
"Unknown","Elbert","8","0","3"
"Female","Emanuel","1416","34","86"
"Male","Emanuel","1071","22","59"
"Unknown","Emanuel","14","0","0"
"Female","Evans","603","9","64"
"Male","Evans","467","16","37"
"Unknown","Evans","2","0","0"
"Female","Fannin","1532","33","102"
"Male","Fannin","1314","42","114"
"Unknown","Fannin","11","0","0"
"Female","Fayette","4579","80","210"
"Male","Fayette","4138","95","236"
"Unknown","Fayette","42","0","0"
"Female","Floyd","7244","89","489"
"Male","Floyd","6210","131","530"
"Unknown","Floyd","94","0","2"
"Female","Forsyth","11740","90","500"
"Male","Forsyth","11153","121","624"
"Unknown","Forsyth","589","0","2"
"Female","Franklin","1648","21","107"
"Male","Franklin","1312","32","93"
"Unknown","Franklin","19","0","0"
"Female","Fulton","54115","688","3249"
"Male","Fulton","47308","747","2992"
"Unknown","Fulton","498","0","6"
