"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","4150","31"
"Hispanic/Latino","American Indian/Alaska Native","235","0"
"Hispanic/Latino","Asian","416","3"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","315","2"
"Hispanic/Latino","Other","41640","361"
"Hispanic/Latino","Unknown","18127","9"
"Hispanic/Latino","White","54586","658"
"Non-Hispanic/Latino","African-American/Black","293531","6918"
"Non-Hispanic/Latino","American Indian/Alaska Native","546","17"
"Non-Hispanic/Latino","Asian","20719","390"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","859","11"
"Non-Hispanic/Latino","Other","19236","155"
"Non-Hispanic/Latino","Unknown","9923","8"
"Non-Hispanic/Latino","White","424104","11786"
"Unknown","African-American/Black","27947","20"
"Unknown","American Indian/Alaska Native","223","0"
"Unknown","Asian","4820","2"
"Unknown","Native Hawaiian/Pacific Islander","199","0"
"Unknown","Other","28099","9"
"Unknown","Unknown","152328","42"
"Unknown","White","42881","31"
