"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1019947","13176","53913"
"Male","Georgia","848801","15164","50720"
"Unknown","Georgia","14945","18","324"
"Female","Appling","1897","50","133"
"Male","Appling","1576","53","127"
"Unknown","Appling","14","0","0"
"Female","Atkinson","818","13","97"
"Male","Atkinson","668","20","96"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1188","23","93"
"Male","Bacon","1302","32","100"
"Unknown","Bacon","6","0","0"
"Female","Baker","168","5","22"
"Male","Baker","141","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4042","60","181"
"Male","Baldwin","3153","118","240"
"Unknown","Baldwin","26","0","0"
"Female","Banks","1777","35","169"
"Male","Banks","1487","36","143"
"Unknown","Banks","16","0","1"
"Female","Barrow","10401","104","516"
"Male","Barrow","8711","116","444"
"Unknown","Barrow","70","0","1"
"Female","Bartow","11320","167","581"
"Male","Bartow","9701","201","596"
"Unknown","Bartow","115","1","1"
"Female","Ben Hill","1229","31","99"
"Male","Ben Hill","912","41","86"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1091","27","57"
"Male","Berrien","884","24","48"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16117","321","1430"
"Male","Bibb","11908","308","1209"
"Unknown","Bibb","287","0","4"
"Female","Bleckley","835","23","37"
"Male","Bleckley","601","18","31"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1328","37","93"
"Male","Brantley","1107","45","85"
"Unknown","Brantley","7","0","0"
"Female","Brooks","1034","23","81"
"Male","Brooks","803","36","65"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3470","26","170"
"Male","Bryan","3183","41","201"
"Unknown","Bryan","6","0","0"
"Female","Bulloch","5860","58","192"
"Male","Bulloch","4563","45","159"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1617","26","113"
"Male","Burke","1306","28","107"
"Unknown","Burke","12","0","1"
"Female","Butts","2288","58","110"
"Male","Butts","2332","68","136"
"Unknown","Butts","34","0","0"
"Female","Calhoun","396","14","45"
"Male","Calhoun","563","7","54"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4485","44","126"
"Male","Camden","3793","46","111"
"Unknown","Camden","52","0","0"
"Female","Candler","707","17","54"
"Male","Candler","595","34","37"
"Unknown","Candler","1","0","0"
"Female","Carroll","7585","78","204"
"Male","Carroll","6549","91","219"
"Unknown","Carroll","63","0","6"
"Female","Catoosa","6382","61","191"
"Male","Catoosa","5566","53","185"
"Unknown","Catoosa","112","1","4"
"Female","Charlton","849","18","61"
"Male","Charlton","1249","26","52"
"Unknown","Charlton","19","0","0"
"Female","Chatham","28339","326","1583"
"Male","Chatham","23343","395","1477"
"Unknown","Chatham","138","0","5"
"Female","Chattahoochee","577","3","20"
"Male","Chattahoochee","5285","13","29"
"Unknown","Chattahoochee","20","0","0"
"Female","Chattooga","2817","48","145"
"Male","Chattooga","2336","55","161"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","23834","219","1054"
"Male","Cherokee","20555","293","1213"
"Unknown","Cherokee","179","0","1"
"Female","Clarke","14554","82","572"
"Male","Clarke","11154","110","515"
"Unknown","Clarke","57","0","2"
"Female","Clay","202","1","8"
"Male","Clay","144","3","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","32450","401","1610"
"Male","Clayton","23841","394","1351"
"Unknown","Clayton","303","0","6"
"Female","Clinch","727","15","48"
"Male","Clinch","646","20","44"
