"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3487","US-13001","13","1","18561","260","103","18786.7","554.93","641.13","119","1145","11","19"
"Atkinson","1491","US-13003","13","3","8330","193","33","17899.16","396.16","756.3","63","522","7","20"
"Bacon","2496","US-13005","13","5","11404","193","55","21887.06","482.29","1332.87","152","901","12","15"
"Baker","311","US-13007","13","7","3116","45","13","9980.74","417.2","577.66","18","218","1","3"
"Baldwin","7221","US-13009","13","9","44428","421","178","16253.26","400.65","691.01","307","2140","32","18"
"Banks","3280","US-13011","13","11","19982","313","71","16414.77","355.32","750.68","150","485","6","5"
"Barrow","19182","US-13013","13","13","86383","961","220","22205.76","254.68","999.04","863","2349","8","6"
"Bartow","21136","US-13015","13","15","110771","1178","369","19080.81","333.12","699.64","775","6923","53","96"
"Ben Hill","2146","US-13017","13","17","16645","185","72","12892.76","432.56","318.41","53","2025","42","66"
"Berrien","1981","US-13019","13","19","19276","105","51","10277.03","264.58","472.09","91","2875","22","40"
"Bibb","28312","US-13021","13","21","152150","2643","629","18607.95","413.41","681.56","1037","7708","78","77"
"Bleckley","1447","US-13023","13","23","12838","68","41","11271.23","319.36","397.26","51","1839","45","67"
"Brantley","2442","US-13025","13","25","19202","178","82","12717.43","427.04","802","154","1480","16","35"
"Brooks","1843","US-13027","13","27","15727","146","59","11718.7","375.15","623.13","98","1496","19","26"
"Bryan","6659","US-13029","13","29","39137","371","67","17014.59","171.19","1085.93","425","2087","13","16"
"Bulloch","10457","US-13031","13","31","79467","351","103","13158.92","129.61","614.09","488","4648","135","216"
"Burke","2935","US-13033","13","33","22342","221","54","13136.69","241.7","452.06","101","2262","40","32"
"Butts","4654","US-13035","13","35","25174","246","126","18487.33","500.52","675.3","170","1709","12","14"
"Calhoun","974","US-13037","13","37","6317","100","21","15418.71","332.44","1234.76","78","352","1","3"
"Camden","8330","US-13039","13","39","53924","237","90","15447.67","166.9","923.52","498","2330","17","35"
"Candler","1303","US-13043","13","43","10837","91","51","12023.62","470.61","304.51","33","714","40","38"
"Carroll","14197","US-13045","13","45","120119","429","169","11819.11","140.69","477.86","574","9085","235","300"
"Catoosa","12060","US-13047","13","47","68771","380","115","17536.46","167.22","1094.94","753","1663","32","37"
"Charlton","2117","US-13049","13","49","13251","113","44","15976.15","332.05","822.58","109","665","14","19"
"Chatham","51820","US-13051","13","51","292176","3065","721","17735.89","246.77","877.21","2563","8323","60","59"
"Chattahoochee","5882","US-13053","13","53","10749","49","16","54721.37","148.85","837.29","90","862","5","4"
"Chattooga","5171","US-13055","13","55","24766","306","103","20879.43","415.89","1199.22","297","1154","16","20"
"Cherokee","44568","US-13057","13","57","266617","2268","512","16716.11","192.04","727.26","1939","17353","34","50"
"Clarke","25765","US-13059","13","59","129779","1089","192","19852.98","147.94","887.66","1152","3409","9","5"
"Clay","349","US-13061","13","61","2855","14","4","12224.17","140.11","630.47","18","160","0","4"
"Clayton","56594","US-13063","13","63","304838","2967","795","18565.27","260.79","1416.82","4319","5732","59","18"
"Clinch","1375","US-13065","13","65","6656","92","35","20658.05","525.84","1292.07","86","600","2","10"
"Cobb","131505","US-13067","13","67","790588","4631","1470","16633.82","185.94","777.9","6150","34998","128","253"
"Coffee","8216","US-13069","13","69","43042","973","199","19088.33","462.34","803.87","346","2075","51","104"
"Colquitt","7761","US-13071","13","71","45393","381","145","17097.35","319.43","724.78","329","3037","70","35"
"Columbia","19694","US-13073","13","73","158631","791","279","12414.98","175.88","730","1158","14966","65","94"
"Cook","2034","US-13075","13","75","17437","137","54","11664.85","309.69","315.42","55","2785","13","25"
"Coweta","20515","US-13077","13","77","152001","1273","387","13496.62","254.6","577.63","878","11828","48","49"
"Crawford","1170","US-13079","13","79","12228","116","42","9568.2","343.47","515.21","63","565","8","5"
"Crisp","2528","US-13081","13","81","22289","196","68","11341.92","305.08","385.84","86","2047","61","95"
"Dade","2433","US-13083","13","83","16162","95","24","15053.83","148.5","711.55","115","559","3","7"
"Dawson","6011","US-13085","13","85","27021","376","89","22245.66","329.37","951.11","257","694","3","3"
"DeKalb","124038","US-13089","13","89","793154","7645","1360","15638.58","171.47","657.88","5218","17400","150","69"
"Decatur","4767","US-13087","13","87","26322","245","83","18110.33","315.33","1872.96","493","1791","34","69"
"Dodge","2090","US-13091","13","91","20385","130","66","10252.64","323.77","672.06","137","3048","74","82"
"Dooly","1505","US-13093","13","93","13400","109","39","11231.34","291.04","813.43","109","820","25","31"
"Dougherty","13855","US-13095","13","95","89905","1528","419","15410.71","466.05","1034.43","930","5194","40","21"
"Douglas","27730","US-13097","13","97","151906","1227","288","18254.71","189.59","597.08","907","6439","63","118"
"Early","2060","US-13099","13","99","10146","113","54","20303.57","532.23","827.91","84","613","6","17"
"Echols","457","US-13101","13","101","3969","16","5","11514.24","125.98","327.54","13","458","6","9"
"Effingham","10056","US-13103","13","103","64026","569","156","15706.12","243.65","1005.84","644","2593","24","22"
"Elbert","2609","US-13105","13","105","18945","238","77","13771.44","406.44","485.62","92","1871","22","23"
"Emanuel","3380","US-13107","13","107","22664","197","76","14913.52","335.33","842.75","191","2395","71","182"
"Evans","1473","US-13109","13","109","10687","118","38","13783.1","355.57","767.29","82","743","23","35"
"Fannin","4074","US-13111","13","111","26320","309","109","15478.72","414.13","721.88","190","892","21","18"
"Fayette","16314","US-13113","13","113","117544","889","256","13879.06","217.79","790.34","929","5247","36","20"
"Floyd","22556","US-13115","13","115","99916","1470","366","22574.96","366.31","1038.87","1038","3733","93","115"
"Forsyth","42044","US-13117","13","117","252507","1436","316","16650.63","125.15","921.95","2328","10516","16","15"
"Franklin","4303","US-13119","13","119","23329","247","72","18444.85","308.63","664.41","155","916","18","12"
"Fulton","179460","US-13121","13","121","1099181","9460","1849","16326.7","168.22","699.16","7685","29236","180","146"
"Gilmer","4574","US-13123","13","123","31417","425","130","14559","413.79","802.11","252","1996","25","23"
"Glascock","265","US-13125","13","125","3025","28","8","8760.33","264.46","793.39","24","331","15","6"
"Glynn","17713","US-13127","13","127","86047","722","333","20585.26","387","1107.53","953","4415","40","42"
"Gordon","11558","US-13129","13","129","58049","479","209","19910.77","360.04","806.22","468","3464","30","39"
"Grady","3593","US-13131","13","131","24540","259","76","14641.4","309.7","1136.92","279","1943","26","25"
"Greene","3087","US-13133","13","133","18717","250","67","16493.03","357.96","577.02","108","739","9","5"
"Gwinnett","170637","US-13135","13","135","971145","7179","1596","17570.7","164.34","767.24","7451","31494","107","85"
"Habersham","8255","US-13137","13","137","45800","680","216","18024.02","471.62","844.98","387","1489","19","21"
"Hall","45822","US-13139","13","139","206349","3387","708","22206.07","343.11","740.98","1529","6474","43","35"
"Hancock","1349","US-13141","13","141","8193","128","79","16465.28","964.24","561.45","46","186","7","4"
"Haralson","3396","US-13143","13","143","30722","103","53","11053.97","172.51","696.57","214","1915","97","58"
"Harris","5051","US-13145","13","145","34712","303","90","14551.16","259.28","841.21","292","879","10","15"
"Hart","3123","US-13147","13","147","26107","188","52","11962.31","199.18","559.24","146","1609","30","22"
"Heard","1451","US-13149","13","149","12370","93","28","11729.99","226.35","509.3","63","679","16","21"
"Henry","44704","US-13151","13","151","239866","1885","567","18637.07","236.38","690.39","1656","11712","46","36"
"Houston","22685","US-13153","13","153","157039","1162","305","14445.46","194.22","657.8","1033","15736","145","343"
"Irwin","1020","US-13155","13","155","9433","99","22","10813.1","233.22","349.84","33","808","20","18"
"Jackson","18263","US-13157","13","157","74700","969","243","24448.46","325.3","1215.53","908","2622","14","10"
"Jasper","1631","US-13159","13","159","14199","151","36","11486.72","253.54","690.19","98","1435","32","14"
"Jeff Davis","2274","US-13161","13","161","15148","131","45","15011.88","297.07","825.19","125","1524","21","86"
"Jefferson","2203","US-13163","13","163","15313","202","74","14386.47","483.25","568.14","87","1366","26","29"
"Jenkins","1066","US-13165","13","165","8576","99","43","12430.04","501.4","431.44","37","402","21","35"
"Johnson","1448","US-13167","13","167","9661","121","54","14988.1","558.95","952.28","92","765","13","21"
"Jones","3663","US-13169","13","169","28591","303","95","12811.72","332.27","615.58","176","1224","9","12"
"Lamar","3241","US-13171","13","171","19347","220","92","16751.95","475.53","713.29","138","1508","15","20"
"Lanier","1074","US-13173","13","173","10351","37","12","10375.81","115.93","309.15","32","1149","7","14"
"Laurens","8495","US-13175","13","175","47296","455","224","17961.35","473.61","822.48","389","5051","51","54"
"Lee","3763","US-13177","13","177","29971","344","84","12555.47","280.27","877.51","263","3303","9","4"
"Liberty","10639","US-13179","13","179","61904","371","103","17186.29","166.39","1135.63","703","1249","39","26"
"Lincoln","846","US-13181","13","181","8125","82","29","10412.31","356.92","430.77","35","729","6","8"
"Long","2187","US-13183","13","183","19915","86","23","10981.67","115.49","813.46","162","485","8","6"
"Lowndes","14822","US-13185","13","185","117878","597","245","12574.02","207.84","642.19","757","15461","98","196"
"Lumpkin","6403","US-13187","13","187","33802","455","98","18942.67","289.92","1124.19","380","551","19","3"
"Macon","1178","US-13193","13","193","12988","114","41","9069.91","315.68","277.18","36","907","6","9"
"Madison","5882","US-13195","13","195","30177","378","77","19491.67","255.16","1067.04","322","955","11","6"
"Marion","945","US-13197","13","197","8293","83","37","11395.15","446.16","590.86","49","526","7","7"
"McDuffie","2929","US-13189","13","189","21597","245","71","13562.07","328.75","490.81","106","1993","17","29"
"McIntosh","1908","US-13191","13","191","14567","98","31","13098.1","212.81","583.51","85","408","4","4"
"Meriwether","3201","US-13199","13","199","21020","285","108","15228.35","513.8","585.16","123","1176","22","9"
"Miller","1263","US-13201","13","201","5764","58","16","21911.87","277.59","1040.94","60","399","10","6"
"Mitchell","3043","US-13205","13","205","22056","313","93","13796.7","421.65","1151.61","254","2002","12","22"
"Monroe","3829","US-13207","13","207","27727","272","123","13809.64","443.61","483.28","134","1889","36","43"
"Montgomery","1420","US-13209","13","209","9224","67","44","15394.62","477.02","899.83","83","522","4","6"
"Morgan","2849","US-13211","13","211","19138","182","43","14886.61","224.68","647.93","124","1534","10","12"
"Murray","8929","US-13213","13","213","40261","398","154","22177.79","382.5","1075.48","433","2079","10","16"
"Muscogee","31434","US-13215","13","215","191626","2166","625","16403.83","326.16","878.27","1683","5640","89","127"
"Newton","17694","US-13217","13","217","112354","1916","364","15748.44","323.98","674.65","758","6313","48","30"
"Non-GA Resident/Unknown State","62029","US-.","","","0","3012","872","0","0","0","7147","15758","435","175"
"Oconee","6773","US-13219","13","219","41737","254","85","16227.81","203.66","876.92","366","1794","10","5"
"Oglethorpe","2351","US-13221","13","221","15240","183","47","15426.51","308.4","787.4","120","814","1","1"
"Paulding","25452","US-13223","13","223","172542","704","286","14751.19","165.76","619.56","1069","11656","100","123"
"Peach","3619","US-13225","13","225","27375","306","99","13220.09","361.64","471.23","129","2360","20","36"
"Pickens","5023","US-13227","13","227","33530","444","114","14980.61","339.99","778.41","261","3006","33","26"
"Pierce","2733","US-13229","13","229","19545","282","94","13983.12","480.94","716.3","140","2631","19","54"
"Pike","2693","US-13231","13","231","18860","171","60","14278.9","318.13","636.27","120","2537","23","25"
"Polk","9093","US-13233","13","233","43482","638","150","20912.1","344.97","972.82","423","2419","27","62"
"Pulaski","1205","US-13235","13","235","10893","68","42","11062.15","385.57","440.65","48","920","27","33"
"Putnam","3584","US-13237","13","237","21885","270","89","16376.51","406.67","667.12","146","805","5","4"
"Quitman","225","US-13239","13","239","2294","19","3","9808.2","130.78","653.88","15","178","1","3"
"Rabun","2725","US-13241","13","241","16986","239","72","16042.62","423.88","682.92","116","807","16","16"
"Randolph","828","US-13243","13","243","6754","110","42","12259.4","621.85","666.27","45","608","5","0"
"Richmond","35314","US-13245","13","245","202240","2150","648","17461.43","320.41","783.23","1584","13353","157","162"
"Rockdale","14600","US-13247","13","247","94960","1992","269","15374.89","283.28","520.22","494","3299","24","12"
"Schley","513","US-13249","13","249","5275","31","8","9725.12","151.66","417.06","22","600","0","4"
"Screven","1794","US-13251","13","251","13900","109","35","12906.47","251.8","611.51","85","777","27","39"
"Seminole","1605","US-13253","13","253","8140","109","23","19717.44","282.56","933.66","76","482","4","7"
"Spalding","10273","US-13255","13","255","69110","744","317","14864.71","458.69","532.48","368","5219","54","44"
"Stephens","5780","US-13257","13","257","26328","378","119","21953.81","451.99","1120.48","295","335","13","6"
"Stewart","1667","US-13259","13","259","6129","147","31","27198.56","505.79","1125.8","69","394","0","1"
"Sumter","3855","US-13261","13","261","29399","423","139","13112.69","472.81","411.58","121","2752","11","13"
"Talbot","926","US-13263","13","263","6158","74","30","15037.35","487.17","535.89","33","199","1","5"
"Taliaferro","179","US-13265","13","265","1632","16","3","10968.14","183.82","919.12","15","82","0","0"
"Tattnall","3342","US-13267","13","267","25411","174","77","13151.78","303.02","1031.05","262","1547","46","67"
"Taylor","1116","US-13269","13","269","7958","108","38","14023.62","477.51","691.13","55","811","11","17"
"Telfair","1222","US-13271","13","271","15644","92","57","7811.3","364.36","473.02","74","1759","19","48"
"Terrell","1175","US-13273","13","273","8467","168","58","13877.41","685.01","625.96","53","822","2","2"
"Thomas","8689","US-13275","13","275","44431","584","170","19556.17","382.62","1132.09","503","2619","22","40"
"Tift","6201","US-13277","13","277","40830","580","155","15187.36","379.62","445.75","182","5118","48","92"
"Toombs","5314","US-13279","13","279","26983","277","159","19693.88","589.26","852.39","230","1451","25","19"
"Towns","1984","US-13281","13","281","12034","199","75","16486.62","623.23","972.25","117","300","21","9"
"Treutlen","1114","US-13283","13","283","6829","64","46","16312.78","673.6","615.02","42","479","12","7"
"Troup","11938","US-13285","13","285","70414","695","293","16954.01","416.11","477.18","336","3255","58","42"
"Turner","1084","US-13287","13","287","8076","123","43","13422.49","532.44","581.97","47","1402","9","26"
"Twiggs","1025","US-13289","13","289","8086","149","53","12676.23","655.45","445.21","36","481","13","10"
"Union","4157","US-13291","13","291","25335","385","126","16408.13","497.34","1045.98","265","522","14","8"
"Unknown","9024","US-.","","","0","106","11","0","0","0","991","2159","2","4"
"Upson","4072","US-13293","13","293","26277","308","154","15496.44","586.06","879.1","231","3499","59","33"
"Walker","13070","US-13295","13","295","69610","528","163","18776.04","234.16","1094.67","762","2657","43","69"
"Walton","15665","US-13297","13","297","95814","1362","357","16349.39","372.6","638.74","612","5904","39","29"
"Ware","5837","US-13299","13","299","35853","599","209","16280.37","582.94","761.44","273","3570","50","115"
"Warren","644","US-13301","13","301","5210","68","22","12360.84","422.26","326.3","17","384","6","4"
"Washington","3145","US-13303","13","303","20302","144","80","15491.08","394.05","669.88","136","1087","52","36"
"Wayne","5587","US-13305","13","305","29974","424","170","18639.49","567.16","907.45","272","1914","21","24"
"Webster","249","US-13307","13","307","2550","23","7","9764.71","274.51","352.94","9","177","0","2"
"Wheeler","885","US-13309","13","309","7909","43","34","11189.78","429.89","2465.55","195","469","4","9"
"White","6131","US-13311","13","311","31758","442","132","19305.37","415.64","1067.45","339","489","17","9"
"Whitfield","26896","US-13313","13","313","104672","1036","353","25695.51","337.24","1133.06","1186","5880","29","27"
"Wilcox","808","US-13315","13","315","8790","88","32","9192.26","364.05","534.7","47","1125","31","38"
"Wilkes","1114","US-13317","13","317","10014","128","31","11124.43","309.57","319.55","32","1098","14","10"
"Wilkinson","1622","US-13319","13","319","8919","159","45","18185.9","504.54","1009.08","90","560","6","6"
"Worth","2316","US-13321","13","321","20142","267","85","11498.36","422","541.16","109","2225","19","34"
