"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1840","13"
"Hispanic/Latino","American Indian/Alaska Native","94","0"
"Hispanic/Latino","Asian","187","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","146","0"
"Hispanic/Latino","Other","23238","217"
"Hispanic/Latino","Unknown","10455","5"
"Hispanic/Latino","White","31365","368"
"Non-Hispanic/Latino","African-American/Black","138806","3738"
"Non-Hispanic/Latino","American Indian/Alaska Native","261","10"
"Non-Hispanic/Latino","Asian","9574","178"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","437","6"
"Non-Hispanic/Latino","Other","6462","27"
"Non-Hispanic/Latino","Unknown","5764","25"
"Non-Hispanic/Latino","White","200898","5420"
"Unknown","African-American/Black","19964","19"
"Unknown","American Indian/Alaska Native","115","0"
"Unknown","Asian","2449","0"
"Unknown","Native Hawaiian/Pacific Islander","140","0"
"Unknown","Other","13451","15"
"Unknown","Unknown","113246","31"
"Unknown","White","30976","28"
